elev,shp,time,elb,rie
83.93,2.26,18:32:38:713,16.27,666.0
84.78,-3.26,18:32:38:839,13.51,666.0
84.01,-7.47,18:32:38:966,12.44,666.0
82.55,-9.32,18:32:39:101,11.95,666.0
81.69,-10.74,18:32:39:223,12.82,666.0
81.46,-11.01,18:32:39:354,13.35,666.0
81.22,-11.17,18:32:39:477,13.52,666.0
81.0,-10.7,18:32:39:600,13.62,666.0
81.24,-10.67,18:32:39:723,14.51,666.0
80.7,-8.64,18:32:39:841,13.72,666.0
80.64,-3.65,18:32:39:963,15.65,666.0
79.51,6.71,18:32:40:099,19.66,666.0
78.41,18.04,18:32:40:224,23.14,666.0
78.32,34.81,18:32:40:358,14.66,666.0
78.78,41.68,18:32:40:493,13.7,666.0
81.22,52.08,18:32:40:630,9.63,666.0
81.46,54.56,18:32:40:760,10.54,666.0
81.93,61.13,18:32:40:894,8.52,666.0
74.4,61.75,18:32:41:023,21.33,666.0
71.35,64.78,18:32:41:155,26.9,666.0
44.33,60.66,18:32:41:270,67.52,13.04
49.16,52.48,18:32:41:399,67.77,19.92
49.72,45.94,18:32:41:532,76.76,21.39
53.42,41.27,18:32:41:660,78.12,22.43
55.81,46.47,18:32:41:792,73.36,25.18
56.03,44.53,18:32:41:933,74.94,25.35
53.27,44.28,18:32:42:068,68.36,23.08
58.94,54.77,18:32:42:189,56.75,24.45
83.54,51.85,18:32:42:315,26.56,666.0
84.3,47.34,18:32:42:451,21.85,666.0
84.84,38.98,18:32:42:585,12.61,666.0
83.82,30.23,18:32:42:714,13.63,666.0
84.25,19.33,18:32:42:843,15.62,666.0
83.97,10.81,18:32:42:966,11.44,666.0
84.69,0.13,18:32:43:084,15.11,666.0
84.97,-5.42,18:32:43:204,13.47,666.0
84.48,-10.66,18:32:43:325,10.93,666.0
84.52,-13.72,18:32:43:450,11.29,666.0
83.94,-14.86,18:32:43:580,10.5,666.0
82.29,-15.45,18:32:43:706,12.13,666.0
81.71,-15.68,18:32:43:831,13.11,666.0
81.42,-15.18,18:32:43:957,13.53,666.0
81.11,-14.2,18:32:44:080,13.04,666.0
80.4,-11.62,18:32:44:204,15.98,666.0
79.12,-4.15,18:32:44:332,16.36,666.0
77.56,5.18,18:32:44:453,18.49,666.0
76.81,18.39,18:32:44:576,14.39,666.0
77.61,32.22,18:32:44:721,15.18,666.0
77.43,40.92,18:32:44:859,17.75,666.0
81.32,51.15,18:32:44:994,10.95,666.0
79.64,54.95,18:32:45:126,15.91,666.0
82.18,60.18,18:32:45:244,12.14,666.0
77.32,61.64,18:32:45:371,17.05,666.0
59.17,59.55,18:32:45:498,50.34,7.14
54.97,56.59,18:32:45:638,55.31,22.4
58.06,49.19,18:32:45:776,55.2,25.85
60.86,51.65,18:32:45:895,48.06,28.03
57.2,56.08,18:32:46:023,56.42,20.78
63.58,65.93,18:32:46:148,48.31,19.51
60.13,47.17,18:32:46:271,51.61,25.84
57.6,47.6,18:32:46:396,58.71,17.23
71.22,60.16,18:32:46:520,32.8,21.12
87.03,50.87,18:32:46:649,12.33,666.0
85.43,46.55,18:32:46:785,10.43,666.0
84.06,35.54,18:32:46:919,10.7,666.0
83.89,22.96,18:32:47:058,16.65,666.0
83.07,15.97,18:32:47:176,15.99,666.0
82.48,7.51,18:32:47:294,12.61,666.0
82.13,-2.6,18:32:47:421,15.62,666.0
82.36,-7.26,18:32:47:553,15.27,666.0
84.32,-15.55,18:32:47:692,12.61,666.0
84.28,-18.17,18:32:47:821,12.06,666.0
84.1,-19.12,18:32:47:947,11.31,666.0
84.35,-19.48,18:32:48:067,12.89,666.0
84.56,-19.41,18:32:48:196,13.79,666.0
84.7,-19.47,18:32:48:320,13.78,666.0
84.77,-19.79,18:32:48:442,14.5,666.0
84.76,-18.04,18:32:48:589,16.96,666.0
83.93,-12.71,18:32:48:723,18.31,666.0
82.76,-3.29,18:32:48:858,20.16,666.0
82.57,15.81,18:32:48:986,12.25,666.0
83.44,22.47,18:32:49:117,17.53,666.0
84.9,34.69,18:32:49:256,14.83,666.0
84.54,48.1,18:32:49:396,11.78,666.0
83.24,54.01,18:32:49:528,14.76,666.0
83.41,61.76,18:32:49:658,19.46,666.0
73.97,63.72,18:32:49:787,26.59,666.0
62.91,66.54,18:32:49:912,49.31,16.64
56.87,55.64,18:32:50:038,56.36,20.79
60.48,49.04,18:32:50:160,47.05,27.68
59.07,51.53,18:32:50:293,58.39,28.71
59.64,51.24,18:32:50:416,58.09,29.14
58.77,46.86,18:32:50:547,61.69,27.37
60.49,48.59,18:32:50:672,56.64,24.25
87.52,60.62,18:32:50:797,13.12,666.0
87.33,57.15,18:32:50:912,11.66,666.0
86.94,45.88,18:32:51:031,13.7,666.0
85.84,40.96,18:32:51:155,8.57,666.0
85.02,33.93,18:32:51:286,10.93,666.0
84.41,24.15,18:32:51:412,15.83,666.0
84.3,16.52,18:32:51:546,13.59,666.0
83.73,7.75,18:32:51:676,15.64,666.0
84.8,-2.42,18:32:51:800,18.57,666.0
85.27,-5.89,18:32:51:934,13.53,666.0
85.72,-10.0,18:32:52:059,11.44,666.0
85.6,-14.0,18:32:52:193,11.26,666.0
85.28,-15.33,18:32:52:322,10.73,666.0
85.07,-15.96,18:32:52:453,11.72,666.0
84.78,-15.83,18:32:52:582,10.91,666.0
84.67,-15.82,18:32:52:732,12.22,666.0
84.38,-15.21,18:32:52:863,13.61,666.0
83.66,-12.91,18:32:52:995,13.08,666.0
82.8,-6.03,18:32:53:134,17.96,666.0
80.74,4.69,18:32:53:262,18.83,666.0
80.78,21.44,18:32:53:395,12.98,666.0
81.18,31.97,18:32:53:523,15.67,666.0
81.45,38.12,18:32:53:655,16.17,666.0
83.98,50.48,18:32:53:790,8.97,666.0
82.83,55.79,18:32:53:933,10.44,666.0
82.44,62.46,18:32:54:065,10.22,666.0
81.98,64.65,18:32:54:198,12.03,666.0
56.05,69.77,18:32:54:329,47.07,-5.07
57.02,67.78,18:32:54:458,45.47,16.72
58.26,58.13,18:32:54:578,53.67,26.35
62.31,56.81,18:32:54:714,46.39,33.7
63.08,56.68,18:32:54:854,45.73,32.33
68.28,55.54,18:32:54:980,44.51,28.55
71.33,57.41,18:32:55:109,35.25,45.56
84.6,59.35,18:32:55:239,17.59,666.0
88.42,60.22,18:32:55:378,7.14,666.0
85.94,50.39,18:32:55:504,11.58,666.0
84.15,45.9,18:32:55:623,12.11,666.0
84.25,34.9,18:32:55:769,17.61,666.0
85.44,29.41,18:32:55:890,15.37,666.0
85.29,22.8,18:32:56:016,13.98,666.0
84.83,11.8,18:32:56:147,13.5,666.0
83.89,-1.79,18:32:56:287,16.11,666.0
83.64,-9.76,18:32:56:440,12.99,666.0
81.94,-16.61,18:32:56:575,13.11,666.0
81.56,-22.36,18:32:56:703,11.21,666.0
81.21,-24.15,18:32:56:832,10.26,666.0
81.44,-24.44,18:32:56:969,9.12,666.0
81.24,-24.2,18:32:57:095,8.9,666.0
81.39,-24.29,18:32:57:221,11.64,666.0
81.49,-22.91,18:32:57:357,15.2,666.0
81.78,-19.95,18:32:57:482,18.67,666.0
82.87,-12.51,18:32:57:612,19.12,666.0
82.16,-2.34,18:32:57:734,19.92,666.0
81.23,11.88,18:32:57:858,17.26,666.0
79.8,20.3,18:32:57:991,23.05,666.0
81.44,34.8,18:32:58:124,18.84,666.0
82.07,42.97,18:32:58:245,18.58,666.0
82.46,56.65,18:32:58:376,11.67,666.0
78.9,61.77,18:32:58:508,19.05,666.0
50.96,61.97,18:32:58:642,57.31,9.52
51.21,91.38,18:32:58:769,57.09,-24.58
50.29,86.06,18:32:58:901,61.63,-18.71
59.8,86.67,18:32:59:050,50.99,-35.63
54.79,89.39,18:32:59:173,58.12,-24.9
53.32,86.1,18:32:59:298,58.76,-23.99
51.03,82.56,18:32:59:427,62.54,-22.4
47.64,81.85,18:32:59:555,67.31,-30.0
85.45,48.78,18:32:59:683,11.3,666.0
87.13,42.34,18:32:59:809,8.8,666.0
84.35,33.67,18:32:59:933,13.61,666.0
83.99,23.95,18:33:00:057,16.11,666.0
83.97,13.77,18:33:00:189,20.61,666.0
84.99,9.87,18:33:00:326,13.32,666.0
86.2,-1.46,18:33:00:455,18.99,666.0
87.26,-3.65,18:33:00:578,14.91,666.0
88.09,-8.88,18:33:00:705,11.43,666.0
88.55,-14.6,18:33:00:841,11.14,666.0
88.35,-17.47,18:33:00:977,13.36,666.0
88.14,-18.11,18:33:01:108,14.51,666.0
87.8,-17.83,18:33:01:235,13.71,666.0
87.21,-16.97,18:33:01:364,13.37,666.0
86.27,-14.28,18:33:01:491,15.69,666.0
85.3,-8.81,18:33:01:621,17.52,666.0
83.38,2.96,18:33:01:751,18.62,666.0
82.62,18.34,18:33:01:878,20.27,666.0
83.84,31.23,18:33:02:024,19.21,666.0
85.18,44.68,18:33:02:161,12.53,666.0
81.23,56.54,18:33:02:288,14.94,666.0
80.02,62.57,18:33:02:424,12.59,666.0
81.49,67.39,18:33:02:547,12.36,666.0
56.95,58.84,18:33:02:674,57.12,17.06
56.14,55.03,18:33:02:805,58.56,23.0
54.25,48.2,18:33:02:929,62.48,23.4
54.61,51.09,18:33:03:065,54.24,21.13
52.03,40.48,18:33:03:207,67.88,19.29
57.84,44.41,18:33:03:344,52.37,23.7
58.46,40.45,18:33:03:465,67.2,27.41
57.65,41.19,18:33:03:592,65.5,24.73
57.45,42.69,18:33:03:710,65.34,23.37
81.82,46.13,18:33:03:838,29.86,666.0
85.14,48.17,18:33:03:959,10.68,666.0
84.54,40.31,18:33:04:105,12.63,666.0
85.19,28.32,18:33:04:254,14.56,666.0
84.85,18.62,18:33:04:384,15.14,666.0
84.47,12.97,18:33:04:517,12.28,666.0
84.91,-0.73,18:33:04:659,16.08,666.0
85.25,-5.55,18:33:04:785,13.56,666.0
85.17,-11.04,18:33:04:918,13.06,666.0
84.79,-14.99,18:33:05:059,10.8,666.0
84.38,-16.94,18:33:05:189,9.76,666.0
84.14,-17.56,18:33:05:314,10.17,666.0
83.92,-17.82,18:33:05:436,10.75,666.0
83.57,-17.68,18:33:05:559,11.58,666.0
83.1,-18.37,18:33:05:683,12.18,666.0
82.2,-17.95,18:33:05:814,12.86,666.0
81.09,-16.03,18:33:05:941,15.14,666.0
79.87,-10.55,18:33:06:066,18.49,666.0
79.96,-0.47,18:33:06:196,17.99,666.0
80.13,17.56,18:33:06:328,11.69,666.0
78.96,27.03,18:33:06:460,17.69,666.0
81.97,40.15,18:33:06:591,15.3,666.0
85.54,51.58,18:33:06:719,14.31,666.0
86.03,59.99,18:33:06:862,10.98,666.0
83.68,69.35,18:33:06:990,4.66,666.0
43.72,63.56,18:33:07:128,64.07,2.83
90.01,72.24,18:33:07:250,8.92,666.0
56.95,92.49,18:33:07:378,57.12,-33.06
58.26,90.35,18:33:07:494,54.39,-35.67
55.31,89.11,18:33:07:625,57.96,-30.4
56.89,91.43,18:33:07:746,59.83,-28.59
59.09,89.96,18:33:07:870,54.68,-34.79
92.95,71.64,18:33:07:994,8.25,666.0
92.61,70.6,18:33:08:136,7.04,666.0
91.92,67.49,18:33:08:260,7.52,666.0
49.3,86.0,18:33:08:382,67.19,-32.71
84.61,51.82,18:33:08:506,13.17,666.0
87.05,42.62,18:33:08:625,9.88,666.0
85.91,33.65,18:33:08:758,12.94,666.0
84.16,22.46,18:33:08:889,16.5,666.0
83.78,13.15,18:33:09:021,15.12,666.0
84.78,2.96,18:33:09:158,13.45,666.0
84.67,-5.24,18:33:09:290,12.32,666.0
83.74,-11.4,18:33:09:424,15.31,666.0
83.69,-12.35,18:33:09:552,13.38,666.0
83.45,-11.17,18:33:09:684,12.73,666.0
83.55,-10.6,18:33:09:806,11.84,666.0
83.66,-10.81,18:33:09:932,12.38,666.0
82.61,-11.46,18:33:10:064,14.23,666.0
82.14,-10.84,18:33:10:199,13.84,666.0
81.71,-11.18,18:33:10:328,15.16,666.0
82.09,-9.13,18:33:10:454,15.36,666.0
82.59,-4.74,18:33:10:573,19.58,666.0
81.34,7.7,18:33:10:697,18.58,666.0
80.51,26.92,18:33:10:821,16.85,666.0
79.75,39.93,18:33:10:969,21.95,666.0
83.17,53.56,18:33:11:092,27.2,666.0
82.07,55.86,18:33:11:216,16.6,666.0
87.6,70.22,18:33:11:355,3.49,666.0
52.0,64.6,18:33:11:491,51.99,10.73
55.46,61.5,18:33:11:614,55.42,16.26
55.86,54.97,18:33:11:741,53.42,18.68
63.46,51.43,18:33:11:869,60.81,33.36
68.43,60.72,18:33:11:996,40.39,41.03
59.87,47.27,18:33:12:119,58.46,28.5
59.78,51.14,18:33:12:242,43.69,18.29
58.49,53.32,18:33:12:366,56.18,15.32
88.29,55.48,18:33:12:490,15.01,666.0
86.67,49.74,18:33:12:621,13.41,666.0
87.77,48.2,18:33:12:745,8.49,666.0
86.79,39.97,18:33:12:877,11.36,666.0
86.3,30.8,18:33:13:018,14.48,666.0
86.34,19.24,18:33:13:142,17.3,666.0
85.36,13.85,18:33:13:260,16.03,666.0
84.8,1.72,18:33:13:385,18.62,666.0
84.33,-1.43,18:33:13:523,18.06,666.0
84.18,-8.55,18:33:13:652,10.67,666.0
83.77,-12.74,18:33:13:779,10.87,666.0
83.53,-16.3,18:33:13:914,10.75,666.0
82.87,-16.33,18:33:14:043,6.83,666.0
82.25,-16.72,18:33:14:166,9.24,666.0
81.91,-15.93,18:33:14:304,11.76,666.0
81.3,-14.37,18:33:14:425,14.57,666.0
80.5,-10.12,18:33:14:557,17.4,666.0
81.02,-1.8,18:33:14:696,17.02,666.0
80.25,8.65,18:33:14:845,17.12,666.0
80.52,23.68,18:33:14:973,14.5,666.0
79.58,34.56,18:33:15:096,15.18,666.0
81.28,45.98,18:33:15:228,11.49,666.0
83.69,53.79,18:33:15:365,10.21,666.0
82.9,61.41,18:33:15:490,8.43,666.0
81.43,68.19,18:33:15:629,12.02,666.0
63.87,68.99,18:33:15:756,47.59,19.59
64.96,66.97,18:33:15:893,45.44,25.16
67.24,62.21,18:33:16:023,39.54,34.41
69.12,61.36,18:33:16:149,30.88,32.69
74.42,71.89,18:33:16:280,25.78,666.0
75.16,84.82,18:33:16:400,34.12,-58.87
73.19,64.4,18:33:16:519,32.34,37.35
70.53,61.32,18:33:16:662,45.0,30.71
86.3,56.05,18:33:16:797,14.7,666.0
87.3,50.71,18:33:16:930,8.2,666.0
86.59,45.86,18:33:17:067,7.12,666.0
85.26,35.79,18:33:17:192,10.96,666.0
86.84,24.18,18:33:17:315,16.16,666.0
85.33,22.33,18:33:17:441,11.92,666.0
84.32,14.19,18:33:17:567,13.2,666.0
84.97,-0.52,18:33:17:712,19.64,666.0
85.2,-3.63,18:33:17:846,13.72,666.0
86.5,-11.15,18:33:17:971,12.56,666.0
86.61,-15.73,18:33:18:096,12.76,666.0
86.25,-15.97,18:33:18:217,12.21,666.0
86.01,-15.9,18:33:18:341,12.4,666.0
85.84,-14.96,18:33:18:466,13.16,666.0
85.66,-14.61,18:33:18:592,13.63,666.0
85.16,-14.38,18:33:18:728,13.6,666.0
84.81,-14.32,18:33:18:855,14.14,666.0
84.31,-14.06,18:33:18:999,14.59,666.0
84.34,-13.92,18:33:19:128,14.45,666.0
84.08,-13.64,18:33:19:255,14.41,666.0
83.81,-13.36,18:33:19:382,14.34,666.0
83.79,-13.48,18:33:19:497,14.39,666.0
84.18,-13.05,18:33:19:618,13.56,666.0
84.13,-13.1,18:33:19:731,13.59,666.0
83.92,-13.19,18:33:19:847,14.16,666.0
83.95,-13.21,18:33:19:956,14.25,666.0
83.79,-13.49,18:33:20:067,14.42,666.0
83.6,-13.63,18:33:20:191,14.83,666.0
83.37,-13.67,18:33:20:297,15.27,666.0
83.11,-14.14,18:33:20:404,15.4,666.0
82.95,-14.63,18:33:20:515,15.32,666.0
82.76,-14.95,18:33:20:627,15.58,666.0
82.74,-15.12,18:33:20:744,15.72,666.0
82.87,-15.75,18:33:20:862,15.88,666.0
82.81,-15.49,18:33:20:988,15.24,666.0
