elev,shp,time,elb,rie
19.84,-21.38,17:54:54:442,28.86,666.0
19.1,-6.66,17:54:54:578,26.92,666.0
18.32,4.75,17:54:54:719,30.28,14.61
18.82,21.47,17:54:54:855,32.73,13.09
22.04,33.95,17:54:54:990,33.88,14.02
26.91,43.88,17:54:55:118,33.94,15.26
33.08,47.47,17:54:55:259,38.55,17.88
39.37,51.95,17:54:55:412,37.31,19.96
45.79,56.71,17:54:55:553,31.47,24.13
52.83,60.86,17:54:55:696,35.3,14.16
56.83,62.04,17:54:55:836,29.95,666.0
55.38,62.82,17:54:55:975,39.03,9.32
64.52,64.95,17:54:56:119,33.94,13.25
70.01,55.54,17:54:56:247,34.2,46.09
65.28,57.76,17:54:56:391,44.1,22.62
72.06,59.55,17:54:56:528,35.79,32.05
73.52,58.76,17:54:56:670,38.66,30.96
77.73,61.41,17:54:56:814,32.2,32.37
78.43,62.28,17:54:56:950,32.7,28.32
82.59,66.02,17:54:57:084,30.88,25.1
84.14,64.42,17:54:57:219,26.34,666.0
84.26,66.13,17:54:57:347,32.33,25.53
85.13,63.75,17:54:57:485,27.09,666.0
87.19,67.31,17:54:57:619,26.33,666.0
86.27,64.95,17:54:57:761,24.71,666.0
84.23,64.77,17:54:57:900,27.52,666.0
71.46,59.66,17:54:58:047,43.96,23.12
73.16,58.61,17:54:58:186,36.75,36.05
66.25,60.94,17:54:58:317,38.48,21.79
63.9,62.0,17:54:58:460,29.72,666.0
61.12,63.25,17:54:58:590,33.45,19.8
51.99,60.38,17:54:58:728,39.15,15.46
54.91,62.54,17:54:58:874,26.46,666.0
43.71,56.49,17:54:59:020,26.8,666.0
38.1,50.9,17:54:59:162,23.93,666.0
34.22,45.85,17:54:59:298,25.11,666.0
28.34,35.96,17:54:59:448,31.96,22.05
23.07,27.21,17:54:59:592,31.95,15.43
21.5,20.4,17:54:59:730,31.76,20.01
20.35,15.13,17:54:59:868,30.28,22.49
18.98,10.06,17:55:00:004,27.63,666.0
17.75,1.89,17:55:00:140,27.92,666.0
16.66,-5.39,17:55:00:272,27.14,666.0
16.59,-10.37,17:55:00:408,26.66,666.0
17.11,-12.85,17:55:00:551,26.47,666.0
17.36,-13.87,17:55:00:685,26.77,666.0
17.33,-16.89,17:55:00:817,26.1,666.0
17.23,-18.38,17:55:00:953,25.6,666.0
17.36,-18.91,17:55:01:095,26.42,666.0
17.42,-18.78,17:55:01:231,26.66,666.0
17.61,-17.96,17:55:01:378,26.91,666.0
17.38,-15.0,17:55:01:516,30.2,21.3
16.55,-7.6,17:55:01:652,30.82,18.83
16.56,8.15,17:55:01:793,29.84,666.0
17.09,19.21,17:55:01:945,34.2,14.08
22.11,36.54,17:55:02:088,36.31,16.33
26.67,41.78,17:55:02:230,37.2,17.41
34.08,46.36,17:55:02:368,38.96,22.36
42.76,55.76,17:55:02:518,31.02,25.01
47.58,57.87,17:55:02:665,27.66,666.0
52.55,61.19,17:55:02:801,28.23,666.0
53.1,56.68,17:55:02:934,41.53,20.18
46.56,52.81,17:55:03:078,53.04,8.77
61.7,59.83,17:55:03:215,34.42,23.48
62.52,60.37,17:55:03:347,36.16,20.58
65.41,61.95,17:55:03:498,37.54,21.32
64.22,56.65,17:55:03:631,47.05,24.48
72.32,59.64,17:55:03:772,36.6,34.28
68.69,57.39,17:55:03:915,45.16,27.08
79.55,66.31,17:55:04:052,29.06,666.0
76.04,61.19,17:55:04:193,34.0,31.47
76.35,58.98,17:55:04:324,37.0,35.03
77.99,60.45,17:55:04:467,35.06,33.9
82.05,58.8,17:55:04:600,33.45,47.65
83.4,61.26,17:55:04:732,29.24,666.0
84.89,64.16,17:55:04:868,23.96,666.0
82.62,64.21,17:55:05:008,29.33,666.0
78.81,58.87,17:55:05:141,38.21,36.73
79.47,66.47,17:55:05:281,28.51,666.0
63.97,56.38,17:55:05:409,46.77,23.12
65.12,59.9,17:55:05:549,28.59,666.0
55.19,54.01,17:55:05:696,42.64,30.31
48.29,52.42,17:55:05:861,35.52,19.09
45.21,52.23,17:55:06:006,23.36,666.0
36.16,45.38,17:55:06:176,33.98,15.08
33.13,39.05,17:55:06:330,28.07,666.0
25.85,26.36,17:55:06:494,30.52,14.63
23.02,13.18,17:55:06:640,30.23,17.51
20.68,-0.28,17:55:06:786,29.98,666.0
19.92,-5.52,17:55:06:927,29.51,666.0
19.29,-11.21,17:55:07:070,29.15,666.0
18.33,-14.0,17:55:07:211,28.43,666.0
18.76,-17.99,17:55:07:349,28.11,666.0
18.72,-18.68,17:55:07:486,26.99,666.0
18.79,-20.17,17:55:07:623,26.52,666.0
18.47,-20.84,17:55:07:761,26.15,666.0
18.49,-21.09,17:55:07:892,26.14,666.0
18.68,-21.32,17:55:08:031,26.65,666.0
18.61,-21.81,17:55:08:177,26.93,666.0
18.56,-21.85,17:55:08:321,27.73,666.0
18.15,-20.24,17:55:08:460,28.22,666.0
17.61,-14.91,17:55:08:597,29.39,666.0
17.33,-2.17,17:55:08:744,31.18,16.2
19.38,17.25,17:55:08:895,31.84,17.52
21.72,29.49,17:55:09:033,34.99,12.64
25.65,36.06,17:55:09:173,37.1,15.41
