elev,shp,time,elb,rie
11.13,-29.27,18:29:39:402,30.38,1.17
12.11,-31.73,18:29:39:530,31.4,1.99
12.4,-30.84,18:29:39:661,31.42,1.99
12.17,-30.98,18:29:39:788,31.4,1.43
12.08,-30.82,18:29:39:920,32.06,0.92
12.03,-22.38,18:29:40:059,33.85,2.35
11.85,7.54,18:29:40:187,34.57,3.26
20.63,42.44,18:29:40:328,39.1,8.07
38.82,58.39,18:29:40:466,30.92,23.25
53.71,65.7,18:29:40:593,24.73,666.0
69.96,66.59,18:29:40:722,18.66,666.0
69.19,64.67,18:29:40:848,28.4,666.0
87.23,65.61,18:29:40:979,21.78,666.0
102.94,61.84,18:29:41:108,15.53,666.0
110.95,60.51,18:29:41:247,18.7,666.0
121.2,60.15,18:29:41:380,16.54,666.0
128.93,58.16,18:29:41:513,17.07,666.0
136.06,56.71,18:29:41:640,16.4,666.0
143.13,52.73,18:29:41:766,16.78,666.0
147.87,49.13,18:29:41:900,18.17,666.0
149.83,42.89,18:29:42:037,19.28,666.0
152.03,39.47,18:29:42:166,19.58,666.0
154.92,35.65,18:29:42:288,18.4,666.0
154.8,35.21,18:29:42:423,18.91,666.0
154.77,34.7,18:29:42:554,15.57,666.0
153.75,36.96,18:29:42:681,16.86,666.0
151.4,43.04,18:29:42:813,17.16,666.0
145.08,55.93,18:29:42:941,15.72,666.0
134.31,59.94,18:29:43:064,16.5,666.0
121.53,65.29,18:29:43:193,16.59,666.0
106.78,66.14,18:29:43:315,19.42,666.0
92.46,67.47,18:29:43:452,21.83,666.0
84.57,65.43,18:29:43:585,17.4,666.0
95.88,63.82,18:29:43:711,34.03,144.6
92.99,62.34,18:29:43:834,52.08,158.58
40.54,65.63,18:29:43:956,45.02,-6.38
42.1,66.54,18:29:44:084,20.12,666.0
32.0,60.85,18:29:44:216,22.07,666.0
17.67,44.96,18:29:44:344,32.51,-0.88
13.26,21.93,18:29:44:468,32.76,0.44
12.14,1.09,18:29:44:595,30.73,-0.4
13.11,-19.42,18:29:44:727,30.96,1.08
13.53,-26.91,18:29:44:852,30.5,0.45
13.65,-29.63,18:29:44:972,29.92,666.0
13.52,-32.95,18:29:45:092,30.75,1.05
13.34,-31.28,18:29:45:226,30.41,1.95
13.29,-28.41,18:29:45:368,31.13,1.55
12.55,-4.83,18:29:45:496,33.76,3.29
18.01,32.51,18:29:45:625,36.05,9.83
22.11,42.36,18:29:45:749,45.06,7.09
42.86,62.45,18:29:45:878,28.56,666.0
63.37,68.7,18:29:45:996,17.0,666.0
69.99,70.18,18:29:46:126,31.37,25.9
96.9,77.01,18:29:46:255,3.08,666.0
67.37,96.2,18:29:46:379,67.6,-27.59
114.11,66.67,18:29:46:504,14.23,666.0
120.76,63.31,18:29:46:632,18.94,666.0
129.41,59.94,18:29:46:771,22.12,666.0
139.16,57.7,18:29:46:902,17.1,666.0
144.25,49.57,18:29:47:026,20.1,666.0
149.27,39.62,18:29:47:158,19.14,666.0
153.93,30.95,18:29:47:292,18.76,666.0
155.56,25.03,18:29:47:413,18.93,666.0
155.62,23.65,18:29:47:543,19.36,666.0
153.53,25.55,18:29:47:679,19.63,666.0
148.31,34.79,18:29:47:808,20.12,666.0
142.9,42.4,18:29:47:944,22.9,666.0
131.72,54.01,18:29:48:074,21.86,666.0
118.92,59.47,18:29:48:197,23.15,666.0
109.89,61.67,18:29:48:324,17.18,666.0
96.88,63.24,18:29:48:457,20.36,666.0
86.98,62.55,18:29:48:579,18.25,666.0
80.72,62.22,18:29:48:714,18.4,666.0
61.26,60.05,18:29:48:840,30.19,26.7
53.25,62.61,18:29:48:978,23.15,666.0
43.66,61.49,18:29:49:109,19.96,666.0
34.44,59.19,18:29:49:246,24.98,666.0
22.22,51.99,18:29:49:372,31.33,11.67
16.5,38.49,18:29:49:503,29.16,666.0
13.82,14.04,18:29:49:624,30.1,12.03
12.61,-4.2,18:29:49:750,32.0,7.67
11.81,-21.43,18:29:49:883,32.72,4.36
10.55,-30.58,18:29:50:025,30.98,1.76
9.71,-28.05,18:29:50:166,29.87,666.0
9.74,-27.8,18:29:50:296,30.13,0.64
10.28,-29.49,18:29:50:438,30.78,-1.22
10.77,-27.42,18:29:50:571,30.66,-2.96
11.8,-1.49,18:29:50:701,30.45,1.58
15.21,22.76,18:29:50:850,34.1,8.53
23.45,47.14,18:29:50:983,40.54,9.99
44.92,61.75,18:29:51:106,30.36,27.57
70.36,71.04,18:29:51:236,24.17,666.0
62.15,67.03,18:29:51:358,43.9,15.39
87.74,73.5,18:29:51:482,14.41,666.0
94.95,69.34,18:29:51:604,16.76,666.0
106.42,66.59,18:29:51:731,14.93,666.0
113.4,59.41,18:29:51:868,22.6,666.0
124.22,58.15,18:29:51:993,25.17,666.0
130.27,57.15,18:29:52:118,21.8,666.0
138.43,54.38,18:29:52:245,20.5,666.0
145.71,48.96,18:29:52:380,19.66,666.0
151.94,41.92,18:29:52:511,17.17,666.0
154.1,29.78,18:29:52:650,18.99,666.0
153.78,23.55,18:29:52:781,19.2,666.0
153.25,21.81,18:29:52:905,19.29,666.0
152.69,22.85,18:29:53:029,18.23,666.0
150.37,36.84,18:29:53:172,18.06,666.0
144.01,46.72,18:29:53:302,19.1,666.0
135.26,56.01,18:29:53:428,17.62,666.0
121.37,63.58,18:29:53:556,17.32,666.0
99.96,67.37,18:29:53:696,22.04,666.0
84.99,68.47,18:29:53:825,18.83,666.0
77.22,67.54,18:29:53:961,16.28,666.0
67.35,67.3,18:29:54:083,21.88,666.0
48.73,67.43,18:29:54:208,24.28,666.0
38.72,62.53,18:29:54:340,21.84,666.0
19.76,39.42,18:29:54:468,35.11,12.76
14.61,8.48,18:29:54:601,31.62,11.12
13.67,-17.56,18:29:54:736,32.51,7.86
13.57,-34.33,18:29:54:860,32.15,1.53
13.71,-40.72,18:29:54:995,33.93,-0.82
12.95,-39.32,18:29:55:126,33.25,-0.61
12.72,-38.17,18:29:55:245,32.88,0.14
12.7,-37.6,18:29:55:372,32.56,-0.29
12.73,-38.14,18:29:55:500,33.86,-0.54
11.98,-10.86,18:29:55:631,34.24,4.63
16.32,27.4,18:29:55:759,37.77,7.91
25.1,48.59,18:29:55:876,36.31,13.03
43.57,60.68,18:29:56:007,27.98,666.0
55.56,64.23,18:29:56:128,29.33,666.0
68.1,63.32,18:29:56:263,30.97,40.55
83.34,70.85,18:29:56:397,20.52,666.0
99.66,69.37,18:29:56:526,15.85,666.0
112.7,67.84,18:29:56:653,12.9,666.0
122.93,64.63,18:29:56:783,17.04,666.0
135.57,67.92,18:29:56:908,13.86,666.0
144.36,65.15,18:29:57:034,14.98,666.0
155.21,56.55,18:29:57:174,15.97,666.0
163.13,48.41,18:29:57:296,12.91,666.0
164.21,41.76,18:29:57:431,10.58,666.0
160.9,40.79,18:29:57:566,12.74,666.0
155.99,46.0,18:29:57:693,13.78,666.0
148.66,56.45,18:29:57:827,13.6,666.0
138.81,63.56,18:29:57:962,13.96,666.0
125.38,66.62,18:29:58:088,16.27,666.0
114.02,68.78,18:29:58:211,16.71,666.0
100.53,67.62,18:29:58:333,16.53,666.0
88.54,65.4,18:29:58:459,18.46,666.0
75.48,65.12,18:29:58:591,19.82,666.0
49.75,55.38,18:29:58:720,51.24,27.7
41.09,59.01,18:29:58:861,25.04,666.0
29.86,51.98,18:29:58:999,26.82,666.0
20.16,32.71,18:29:59:150,30.34,22.77
15.45,12.72,18:29:59:275,29.48,666.0
13.89,-5.85,18:29:59:406,30.02,15.31
12.64,-15.37,18:29:59:543,29.62,666.0
12.29,-18.99,18:29:59:666,28.43,666.0
11.73,-16.7,18:29:59:782,27.66,666.0
11.79,-19.52,18:29:59:913,28.1,666.0
12.32,-21.49,18:30:00:049,28.64,666.0
12.81,-19.69,18:30:00:174,29.65,666.0
13.18,1.87,18:30:00:303,35.11,8.53
19.25,35.73,18:30:00:442,39.77,11.14
38.59,62.01,18:30:00:563,33.57,18.21
52.67,70.96,18:30:00:692,28.8,666.0
60.21,73.74,18:30:00:824,43.1,7.57
86.35,71.79,18:30:00:943,23.65,666.0
103.48,68.43,18:30:01:082,21.72,666.0
120.67,63.8,18:30:01:208,14.93,666.0
126.18,60.68,18:30:01:336,17.27,666.0
134.08,59.88,18:30:01:468,17.03,666.0
141.47,57.82,18:30:01:597,16.72,666.0
149.88,52.85,18:30:01:731,15.11,666.0
153.25,47.11,18:30:01:862,17.47,666.0
157.8,34.6,18:30:01:989,15.8,666.0
156.66,24.65,18:30:02:120,18.83,666.0
156.07,26.16,18:30:02:251,18.97,666.0
155.17,27.0,18:30:02:392,18.2,666.0
151.7,31.51,18:30:02:532,19.64,666.0
146.73,39.51,18:30:02:675,20.86,666.0
140.84,48.31,18:30:02:809,18.79,666.0
127.41,56.52,18:30:02:939,19.04,666.0
115.69,59.31,18:30:03:080,21.7,666.0
102.59,63.32,18:30:03:220,18.8,666.0
82.51,61.81,18:30:03:357,25.09,666.0
63.37,60.86,18:30:03:486,37.85,14.87
59.47,52.33,18:30:03:614,43.24,26.44
50.88,57.95,18:30:03:744,26.36,666.0
41.04,56.11,18:30:03:868,25.18,666.0
31.21,49.54,18:30:03:989,30.26,20.58
22.31,41.44,18:30:04:115,35.4,13.95
16.74,32.07,18:30:04:249,29.58,666.0
13.76,12.15,18:30:04:377,29.48,666.0
12.86,-16.47,18:30:04:505,31.81,5.0
12.92,-26.95,18:30:04:627,29.25,666.0
13.45,-37.88,18:30:04:758,32.73,2.59
13.2,-37.31,18:30:04:881,31.95,3.49
13.02,-32.5,18:30:05:022,31.72,3.1
13.45,-30.02,18:30:05:146,31.47,3.58
13.5,-26.65,18:30:05:286,31.22,3.83
13.72,0.32,18:30:05:428,32.75,9.25
19.19,37.42,18:30:05:560,38.91,12.21
36.54,60.39,18:30:05:680,26.54,666.0
61.17,70.23,18:30:05:802,14.84,666.0
68.98,70.58,18:30:05:930,30.42,21.57
85.92,69.57,18:30:06:058,18.15,666.0
99.67,65.09,18:30:06:198,19.02,666.0
112.32,60.87,18:30:06:333,18.89,666.0
115.95,56.87,18:30:06:460,22.66,666.0
127.83,56.09,18:30:06:595,18.86,666.0
133.35,54.66,18:30:06:720,18.12,666.0
142.5,49.93,18:30:06:860,17.12,666.0
146.45,44.15,18:30:06:994,18.74,666.0
151.02,39.32,18:30:07:138,17.43,666.0
153.52,24.94,18:30:07:264,20.24,666.0
153.62,19.14,18:30:07:394,21.1,666.0
153.9,15.22,18:30:07:538,20.56,666.0
153.83,16.52,18:30:07:676,19.55,666.0
153.23,21.34,18:30:07:806,20.38,666.0
150.65,26.93,18:30:07:951,21.36,666.0
147.37,40.61,18:30:08:082,19.66,666.0
146.07,52.9,18:30:08:225,16.33,666.0
134.03,63.62,18:30:08:356,16.0,666.0
122.29,67.99,18:30:08:479,16.97,666.0
105.23,66.58,18:30:08:602,18.17,666.0
92.38,67.41,18:30:08:727,17.23,666.0
82.07,68.0,18:30:08:862,12.53,666.0
78.88,66.13,18:30:08:990,19.35,666.0
78.11,68.97,18:30:09:118,23.05,666.0
42.89,66.97,18:30:09:250,27.02,666.0
29.85,57.7,18:30:09:369,30.09,14.78
20.53,45.73,18:30:09:496,34.93,7.4
17.2,32.5,18:30:09:630,31.44,6.95
15.65,20.21,18:30:09:769,29.42,666.0
13.26,0.4,18:30:09:895,30.18,6.31
12.04,-28.74,18:30:10:024,32.31,-1.71
12.28,-35.12,18:30:10:143,30.76,-2.25
12.66,-36.69,18:30:10:275,30.73,-1.85
12.36,-30.01,18:30:10:406,29.42,666.0
12.64,-27.2,18:30:10:526,29.02,666.0
13.07,-27.22,18:30:10:648,29.0,666.0
13.39,-26.3,18:30:10:770,28.67,666.0
12.54,-6.51,18:30:10:903,32.27,1.09
17.63,36.74,18:30:11:028,35.88,2.93
36.44,60.57,18:30:11:159,28.77,666.0
52.03,65.58,18:30:11:285,24.01,666.0
60.41,64.3,18:30:11:412,28.63,666.0
77.25,60.88,18:30:11:530,26.81,666.0
94.51,63.11,18:30:11:661,20.38,666.0
109.5,61.79,18:30:11:791,14.44,666.0
120.31,58.36,18:30:11:927,17.86,666.0
129.03,57.39,18:30:12:066,18.37,666.0
138.2,57.05,18:30:12:198,15.01,666.0
142.7,53.99,18:30:12:341,15.02,666.0
146.61,50.75,18:30:12:479,15.13,666.0
149.65,46.05,18:30:12:615,15.89,666.0
153.31,36.51,18:30:12:741,16.75,666.0
153.51,27.86,18:30:12:873,20.07,666.0
154.84,31.13,18:30:13:000,19.23,666.0
154.63,33.72,18:30:13:127,18.26,666.0
153.6,32.04,18:30:13:261,19.33,666.0
152.4,31.3,18:30:13:395,20.03,666.0
151.26,31.04,18:30:13:527,20.91,666.0
149.02,39.49,18:30:13:657,19.16,666.0
141.6,55.52,18:30:13:793,12.75,666.0
129.49,63.16,18:30:13:925,13.87,666.0
109.28,67.65,18:30:14:060,22.88,666.0
93.17,70.89,18:30:14:189,22.45,666.0
79.71,68.45,18:30:14:325,15.45,666.0
71.92,66.25,18:30:14:458,18.78,666.0
51.44,66.94,18:30:14:601,21.93,666.0
41.83,65.75,18:30:14:740,16.23,666.0
28.8,59.39,18:30:14:878,25.15,666.0
17.21,43.36,18:30:15:025,30.99,2.79
13.18,14.02,18:30:15:159,29.57,666.0
11.46,-8.3,18:30:15:291,29.63,666.0
11.65,-19.5,18:30:15:415,27.26,666.0
12.08,-23.09,18:30:15:558,26.89,666.0
12.53,-21.75,18:30:15:701,27.24,666.0
12.29,-20.1,18:30:15:825,27.1,666.0
11.99,-19.47,18:30:15:964,26.32,666.0
11.92,-19.38,18:30:16:096,26.4,666.0
12.81,2.67,18:30:16:227,29.21,666.0
17.79,31.86,18:30:16:358,36.31,6.83
38.07,58.57,18:30:16:492,23.62,666.0
55.19,67.78,18:30:16:625,21.5,666.0
73.52,64.57,18:30:16:758,26.19,666.0
91.0,65.29,18:30:16:891,17.47,666.0
105.31,66.2,18:30:17:036,14.77,666.0
113.12,57.14,18:30:17:164,21.83,666.0
119.63,51.73,18:30:17:296,25.26,666.0
131.46,50.35,18:30:17:425,19.09,666.0
136.47,45.65,18:30:17:561,21.03,666.0
144.6,34.61,18:30:17:702,20.32,666.0
147.27,28.36,18:30:17:827,20.49,666.0
148.97,22.24,18:30:17:956,20.51,666.0
149.71,17.91,18:30:18:076,20.01,666.0
149.42,15.33,18:30:18:215,20.94,666.0
149.3,14.57,18:30:18:341,20.77,666.0
149.36,15.08,18:30:18:460,21.37,666.0
149.72,15.87,18:30:18:589,20.82,666.0
149.88,23.78,18:30:18:726,19.46,666.0
147.48,39.04,18:30:18:859,19.96,666.0
140.91,50.06,18:30:18:981,19.61,666.0
132.78,60.78,18:30:19:100,14.76,666.0
111.7,64.63,18:30:19:234,22.62,666.0
92.36,68.9,18:30:19:362,21.77,666.0
76.02,72.4,18:30:19:490,22.64,666.0
67.32,72.02,18:30:19:622,16.81,666.0
55.11,69.07,18:30:19:756,26.14,666.0
41.52,70.84,18:30:19:877,19.2,666.0
21.67,56.19,18:30:20:004,33.01,10.22
15.65,35.67,18:30:20:134,28.3,666.0
13.09,6.3,18:30:20:256,24.66,666.0
13.15,-12.5,18:30:20:397,25.4,666.0
12.98,-19.18,18:30:20:536,26.88,666.0
12.98,-20.32,18:30:20:673,27.4,666.0
13.13,-19.88,18:30:20:795,27.76,666.0
12.86,-17.04,18:30:20:929,27.32,666.0
12.34,-15.7,18:30:21:060,27.18,666.0
12.12,-14.32,18:30:21:182,27.73,666.0
11.6,-2.99,18:30:21:322,30.9,5.21
17.77,41.35,18:30:21:445,36.39,5.03
41.98,65.69,18:30:21:577,21.35,666.0
58.95,68.03,18:30:21:710,21.92,666.0
65.76,61.62,18:30:21:829,34.29,28.46
88.43,66.26,18:30:21:974,18.92,666.0
106.61,65.12,18:30:22:115,17.82,666.0
119.82,61.2,18:30:22:242,16.59,666.0
128.07,60.22,18:30:22:362,20.79,666.0
137.82,56.52,18:30:22:491,21.39,666.0
146.36,53.24,18:30:22:642,16.22,666.0
149.56,42.25,18:30:22:772,17.97,666.0
151.77,32.4,18:30:22:912,18.31,666.0
153.08,22.5,18:30:23:036,19.4,666.0
152.37,22.62,18:30:23:164,18.7,666.0
152.05,24.09,18:30:23:293,19.39,666.0
151.85,25.11,18:30:23:414,19.53,666.0
150.31,33.1,18:30:23:541,19.15,666.0
144.38,49.07,18:30:23:674,17.61,666.0
134.31,58.39,18:30:23:794,17.41,666.0
114.67,62.32,18:30:23:928,25.36,666.0
107.79,62.83,18:30:24:062,17.59,666.0
92.16,63.2,18:30:24:194,16.84,666.0
71.63,58.66,18:30:24:326,29.18,666.0
62.56,56.74,18:30:24:451,31.67,37.84
52.67,59.93,18:30:24:587,23.25,666.0
40.49,52.14,18:30:24:731,20.26,666.0
26.22,36.57,18:30:24:863,32.58,9.87
21.89,26.97,18:30:24:990,31.07,8.41
19.69,19.1,18:30:25:124,29.23,666.0
14.99,-0.45,18:30:25:260,30.26,3.12
14.75,-14.84,18:30:25:388,28.47,666.0
15.28,-21.31,18:30:25:523,28.42,666.0
14.71,-25.27,18:30:25:653,29.42,666.0
14.37,-25.88,18:30:25:776,29.81,666.0
14.47,-25.23,18:30:25:899,29.86,666.0
14.42,-22.18,18:30:26:027,29.05,666.0
14.88,-6.58,18:30:26:155,30.19,6.22
15.93,13.92,18:30:26:280,32.95,4.83
24.25,43.8,18:30:26:412,32.86,7.66
43.33,60.23,18:30:26:548,24.62,666.0
56.19,67.3,18:30:26:684,35.02,16.9
61.94,70.85,18:30:26:816,42.59,3.29
89.4,66.79,18:30:26:942,14.55,666.0
102.53,61.73,18:30:27:068,19.28,666.0
116.93,60.94,18:30:27:204,17.05,666.0
120.37,51.91,18:30:27:334,27.84,666.0
131.8,52.7,18:30:27:462,20.31,666.0
139.21,46.76,18:30:27:595,20.69,666.0
143.05,38.08,18:30:27:727,25.42,666.0
150.18,31.03,18:30:27:858,21.85,666.0
153.68,27.13,18:30:27:976,19.57,666.0
154.71,17.51,18:30:28:111,19.02,666.0
153.27,10.81,18:30:28:243,20.9,666.0
153.15,6.38,18:30:28:381,21.37,666.0
153.25,10.78,18:30:28:505,21.1,666.0
153.03,13.56,18:30:28:637,20.69,666.0
151.48,28.58,18:30:28:769,20.41,666.0
143.91,48.42,18:30:28:914,18.63,666.0
132.03,57.23,18:30:29:051,17.69,666.0
109.86,60.63,18:30:29:184,26.45,666.0
97.78,65.48,18:30:29:305,18.7,666.0
81.29,62.47,18:30:29:431,25.79,666.0
67.53,59.54,18:30:29:559,24.83,666.0
53.43,53.83,18:30:29:697,38.5,29.38
46.94,54.76,18:30:29:836,21.4,666.0
36.26,52.03,18:30:29:967,26.14,666.0
21.53,37.66,18:30:30:112,38.38,6.27
16.39,35.05,18:30:30:244,32.06,0.46
12.31,19.8,18:30:30:372,30.27,-1.93
11.83,0.51,18:30:30:504,30.2,2.8
11.91,-4.09,18:30:30:634,30.87,4.47
11.59,0.94,18:30:30:768,30.82,4.08
11.4,7.92,18:30:30:898,29.59,666.0
11.19,6.28,18:30:31:027,30.28,3.37
10.84,3.86,18:30:31:179,31.62,2.81
10.51,5.75,18:30:31:312,31.22,3.03
10.49,5.26,18:30:31:448,30.7,3.18
10.57,5.07,18:30:31:586,30.76,3.13
10.59,3.89,18:30:31:721,30.19,2.53
10.82,1.86,18:30:31:861,29.64,666.0
10.75,1.46,18:30:31:990,29.52,666.0
10.85,0.05,18:30:32:128,29.73,666.0
10.94,-0.23,18:30:32:254,29.96,666.0
11.08,-0.88,18:30:32:389,29.76,666.0
10.96,-0.76,18:30:32:509,29.52,666.0
10.93,-0.75,18:30:32:621,29.49,666.0
10.66,-1.32,18:30:32:732,30.05,1.87
10.51,-2.65,18:30:32:842,29.78,666.0
10.65,-4.06,18:30:32:958,30.23,1.24
11.37,-9.2,18:30:33:072,30.69,1.16
11.23,-8.81,18:30:33:189,30.65,1.69
11.3,-7.29,18:30:33:306,29.86,666.0
11.17,-6.3,18:30:33:421,29.27,666.0
11.48,-6.71,18:30:33:535,29.32,666.0
11.31,-6.44,18:30:33:654,29.15,666.0
11.44,-9.09,18:30:33:764,29.9,666.0
11.28,-8.22,18:30:33:877,28.82,666.0
11.42,-6.11,18:30:33:991,28.6,666.0
11.29,-5.15,18:30:34:108,28.77,666.0
