elev,shp,time,elb,rie
82.44,-16.87,14:59:09:070,9.38,666.0
82.49,-16.7,14:59:09:187,16.04,666.0
82.47,-16.71,14:59:09:318,13.51,666.0
82.9,-17.33,14:59:09:441,21.78,666.0
81.92,-5.17,14:59:09:572,20.1,666.0
82.24,6.75,14:59:09:699,14.2,666.0
81.78,14.97,14:59:09:821,13.0,666.0
82.93,16.21,14:59:09:935,14.03,666.0
82.67,19.71,14:59:10:059,16.03,666.0
83.02,22.94,14:59:10:182,22.04,666.0
82.44,27.51,14:59:10:305,18.35,666.0
82.63,38.33,14:59:10:432,11.07,666.0
82.87,42.49,14:59:10:555,15.62,666.0
84.56,46.91,14:59:10:696,13.28,666.0
85.42,54.01,14:59:10:813,10.2,666.0
84.84,53.46,14:59:10:932,14.04,666.0
82.86,57.18,14:59:11:048,14.99,666.0
84.26,60.59,14:59:11:171,15.31,666.0
78.73,62.73,14:59:11:294,22.82,666.0
69.46,67.98,14:59:11:414,36.5,20.35
70.54,65.6,14:59:11:536,37.5,30.5
69.13,63.16,14:59:11:655,41.75,33.76
67.82,66.54,14:59:11:773,40.81,23.19
61.3,52.08,14:59:11:898,59.82,28.18
32.24,-42.8,14:59:12:011,124.67,-19.76
32.4,-42.24,14:59:12:131,124.6,-20.93
33.45,-38.44,14:59:12:255,122.96,-21.86
35.95,-35.7,14:59:12:383,119.84,-26.64
49.72,-33.23,14:59:12:515,117.69,-38.78
62.44,-79.0,14:59:12:639,145.38,-54.48
42.47,-30.76,14:59:12:757,112.46,-41.08
44.98,-29.6,14:59:12:877,109.73,-45.5
85.72,34.37,14:59:13:007,16.91,666.0
84.95,27.32,14:59:13:132,12.21,666.0
85.18,17.8,14:59:13:249,15.64,666.0
85.34,15.59,14:59:13:371,14.51,666.0
84.55,10.74,14:59:13:531,14.59,666.0
84.86,5.14,14:59:13:663,15.67,666.0
85.1,1.6,14:59:13:797,14.69,666.0
84.32,-2.87,14:59:13:920,12.97,666.0
83.15,-6.71,14:59:14:054,8.28,666.0
82.86,-12.89,14:59:14:183,8.6,666.0
82.37,-15.87,14:59:14:313,16.77,666.0
84.74,-16.3,14:59:14:438,8.18,666.0
84.65,-16.75,14:59:14:556,16.73,666.0
84.73,-19.36,14:59:14:677,20.7,666.0
83.42,-22.49,14:59:14:792,28.95,666.0
79.33,-34.44,14:59:14:912,42.02,-104.66
85.15,-20.83,14:59:15:033,19.98,666.0
85.02,-7.99,14:59:15:166,16.88,666.0
85.41,-1.38,14:59:15:286,16.21,666.0
85.83,3.1,14:59:15:405,22.18,666.0
85.58,9.64,14:59:15:520,21.12,666.0
85.68,18.68,14:59:15:644,17.14,666.0
85.56,21.39,14:59:15:764,20.56,666.0
86.54,31.35,14:59:15:896,11.49,666.0
86.46,36.23,14:59:16:015,13.26,666.0
86.58,39.88,14:59:16:145,12.63,666.0
85.31,45.28,14:59:16:270,13.99,666.0
85.47,46.34,14:59:16:405,17.02,666.0
86.03,51.1,14:59:16:523,15.23,666.0
85.74,54.58,14:59:16:647,16.58,666.0
83.96,57.72,14:59:16:774,15.02,666.0
82.74,61.03,14:59:16:900,15.17,666.0
87.62,62.48,14:59:17:034,20.62,666.0
80.17,63.48,14:59:17:173,21.67,666.0
75.4,63.03,14:59:17:301,25.88,666.0
67.07,64.15,14:59:17:436,35.6,29.63
67.42,64.49,14:59:17:547,33.95,28.32
67.74,63.5,14:59:17:669,34.59,30.72
71.71,63.77,14:59:17:798,29.07,666.0
78.66,61.3,14:59:17:934,21.34,666.0
75.14,56.58,14:59:18:065,26.51,666.0
84.25,57.81,14:59:18:192,15.3,666.0
82.91,51.21,14:59:18:311,16.81,666.0
83.31,44.49,14:59:18:436,18.37,666.0
81.76,34.32,14:59:18:557,19.63,666.0
82.51,29.97,14:59:18:689,17.31,666.0
84.26,22.95,14:59:18:806,21.94,666.0
85.91,19.09,14:59:18:932,15.89,666.0
87.34,16.0,14:59:19:046,16.37,666.0
87.69,11.49,14:59:19:173,15.09,666.0
87.54,6.97,14:59:19:296,13.01,666.0
86.7,1.07,14:59:19:421,13.95,666.0
86.05,-3.34,14:59:19:550,13.29,666.0
85.63,-19.1,14:59:19:675,24.66,666.0
86.38,-29.35,14:59:19:812,31.97,-102.3
85.86,-28.37,14:59:19:937,28.15,666.0
83.97,-26.83,14:59:20:060,20.67,666.0
84.31,-25.55,14:59:20:198,32.17,-95.48
82.96,-24.69,14:59:20:313,20.67,666.0
81.73,-21.27,14:59:20:432,21.92,666.0
81.98,-25.16,14:59:20:560,26.0,666.0
83.29,-17.31,14:59:20:685,29.3,666.0
83.86,0.94,14:59:20:817,11.7,666.0
83.45,3.72,14:59:20:947,13.41,666.0
83.08,6.38,14:59:21:069,17.5,666.0
82.15,14.61,14:59:21:198,15.76,666.0
82.34,19.44,14:59:21:319,17.34,666.0
83.01,23.8,14:59:21:440,16.85,666.0
81.89,26.22,14:59:21:571,23.74,666.0
81.57,31.95,14:59:21:710,24.56,666.0
84.3,40.16,14:59:21:829,15.38,666.0
85.24,45.28,14:59:21:955,15.97,666.0
86.56,51.07,14:59:22:077,14.68,666.0
87.02,56.17,14:59:22:202,12.96,666.0
86.03,59.77,14:59:22:319,11.17,666.0
84.05,61.45,14:59:22:441,15.84,666.0
80.52,62.67,14:59:22:563,21.08,666.0
74.9,60.22,14:59:22:689,31.26,45.77
68.19,60.42,14:59:22:815,44.08,41.1
61.98,62.45,14:59:22:934,47.06,25.13
60.53,61.44,14:59:23:065,49.68,24.32
57.26,63.9,14:59:23:184,53.89,16.1
58.05,63.62,14:59:23:311,52.15,17.93
