elev,shp,time,elb,rie
19.39,-14.86,19:11:02:683,17.73,666.0
19.48,-14.83,19:11:02:827,17.77,666.0
19.49,-14.85,19:11:02:962,17.76,666.0
19.58,-14.18,19:11:03:085,17.58,666.0
19.53,-14.1,19:11:03:208,17.69,666.0
19.58,-14.26,19:11:03:347,17.65,666.0
19.44,-14.41,19:11:03:473,17.74,666.0
19.47,-14.58,19:11:03:613,17.82,666.0
19.41,-14.97,19:11:03:749,17.87,666.0
19.42,-15.08,19:11:03:872,18.12,666.0
21.99,-15.43,19:11:04:001,19.16,666.0
26.5,-14.52,19:11:04:129,20.72,666.0
36.34,-13.06,19:11:04:258,17.98,666.0
47.15,-9.96,19:11:04:390,18.31,666.0
58.54,-6.71,19:11:04:523,17.13,666.0
70.37,-4.26,19:11:04:649,15.46,666.0
81.27,-1.36,19:11:04:779,20.46,666.0
95.57,4.8,19:11:04:900,18.35,666.0
105.5,5.54,19:11:05:027,13.28,666.0
113.46,7.1,19:11:05:150,16.12,666.0
123.73,8.21,19:11:05:278,12.87,666.0
131.01,9.66,19:11:05:404,13.91,666.0
135.8,10.95,19:11:05:534,16.82,666.0
140.93,13.68,19:11:05:670,16.26,666.0
146.62,15.18,19:11:05:812,19.69,666.0
151.77,18.91,19:11:05:942,20.47,666.0
157.96,26.61,19:11:06:077,17.88,666.0
163.87,35.67,19:11:06:204,15.29,666.0
164.93,39.56,19:11:06:336,14.0,666.0
164.14,34.63,19:11:06:474,13.7,666.0
158.14,19.41,19:11:06:603,13.25,666.0
151.71,11.11,19:11:06:727,9.61,666.0
135.8,9.47,19:11:06:868,20.32,666.0
118.15,4.25,19:11:07:006,17.52,666.0
111.22,2.27,19:11:07:130,13.01,666.0
96.52,-1.09,19:11:07:257,13.46,666.0
81.49,-3.17,19:11:07:387,12.96,666.0
68.73,-5.2,19:11:07:519,14.43,666.0
55.81,-7.36,19:11:07:645,16.43,666.0
46.43,-8.9,19:11:07:775,15.84,666.0
37.11,-8.05,19:11:07:914,16.42,666.0
30.41,-8.81,19:11:08:042,13.57,666.0
24.55,-11.23,19:11:08:170,14.89,666.0
20.67,-13.84,19:11:08:295,16.01,666.0
15.65,-17.5,19:11:08:419,16.41,666.0
12.5,-20.32,19:11:08:545,16.87,666.0
11.97,-22.03,19:11:08:673,17.19,666.0
12.32,-22.03,19:11:08:800,17.02,666.0
15.1,-20.25,19:11:08:933,19.34,666.0
18.64,-17.61,19:11:09:064,21.29,666.0
25.93,-12.2,19:11:09:194,22.9,666.0
34.1,-8.9,19:11:09:314,19.4,666.0
42.58,-6.06,19:11:09:468,23.05,666.0
50.84,-5.54,19:11:09:602,19.74,666.0
59.94,-4.16,19:11:09:741,18.9,666.0
68.0,-3.1,19:11:09:865,16.98,666.0
72.51,-2.69,19:11:09:988,15.97,666.0
80.02,-0.91,19:11:10:108,18.32,666.0
88.33,-0.06,19:11:10:236,18.56,666.0
95.72,2.19,19:11:10:363,19.7,666.0
108.13,3.54,19:11:10:488,14.77,666.0
114.45,4.11,19:11:10:613,12.88,666.0
122.71,5.82,19:11:10:748,11.34,666.0
129.1,7.16,19:11:10:872,13.91,666.0
133.59,7.38,19:11:11:001,16.06,666.0
137.27,8.79,19:11:11:126,16.88,666.0
140.04,10.7,19:11:11:262,16.59,666.0
143.86,13.31,19:11:11:400,19.09,666.0
148.1,15.38,19:11:11:527,18.23,666.0
152.26,18.95,19:11:11:662,20.04,666.0
154.9,22.9,19:11:11:803,19.12,666.0
159.29,27.65,19:11:11:927,15.42,666.0
159.17,27.0,19:11:12:071,14.93,666.0
156.69,22.2,19:11:12:197,14.56,666.0
149.44,10.55,19:11:12:322,8.26,666.0
136.41,9.52,19:11:12:451,16.49,666.0
125.28,5.63,19:11:12:572,13.09,666.0
113.14,5.14,19:11:12:703,13.14,666.0
98.05,0.82,19:11:12:848,21.08,666.0
87.34,2.95,19:11:12:998,9.39,666.0
74.68,-0.73,19:11:13:121,13.08,666.0
62.07,-4.01,19:11:13:250,15.69,666.0
52.91,-5.6,19:11:13:374,15.54,666.0
45.33,-7.46,19:11:13:502,14.1,666.0
36.93,-8.17,19:11:13:640,15.27,666.0
30.05,-8.03,19:11:13:770,11.58,666.0
25.01,-10.3,19:11:13:891,14.02,666.0
19.92,-12.96,19:11:14:017,15.9,666.0
15.13,-13.35,19:11:14:150,17.84,666.0
13.51,-10.39,19:11:14:278,16.89,666.0
12.75,-10.84,19:11:14:408,17.32,666.0
12.5,-11.1,19:11:14:560,17.71,666.0
12.88,-12.08,19:11:14:687,18.03,666.0
16.39,-12.62,19:11:14:816,20.23,666.0
21.81,-10.46,19:11:14:939,22.1,666.0
30.13,-7.43,19:11:15:072,20.67,666.0
37.28,-6.08,19:11:15:204,17.95,666.0
48.97,-4.18,19:11:15:338,18.6,666.0
58.94,-3.0,19:11:15:471,16.86,666.0
69.94,-0.86,19:11:15:609,15.27,666.0
79.94,0.77,19:11:15:740,18.78,666.0
88.45,2.51,19:11:15:867,17.22,666.0
101.38,4.15,19:11:15:993,11.92,666.0
111.27,5.3,19:11:16:142,17.1,666.0
121.63,5.58,19:11:16:272,13.04,666.0
129.45,7.51,19:11:16:407,13.97,666.0
135.1,7.83,19:11:16:536,18.39,666.0
138.34,8.14,19:11:16:659,18.94,666.0
144.24,11.15,19:11:16:777,17.46,666.0
148.84,12.72,19:11:16:913,21.31,666.0
156.58,19.63,19:11:17:042,15.03,666.0
158.61,24.69,19:11:17:172,16.68,666.0
159.67,29.68,19:11:17:303,17.6,666.0
160.09,29.66,19:11:17:438,15.71,666.0
157.08,20.55,19:11:17:567,14.37,666.0
145.57,16.0,19:11:17:693,19.75,666.0
140.14,11.9,19:11:17:844,15.43,666.0
122.17,6.3,19:11:17:979,14.27,666.0
111.46,5.92,19:11:18:110,12.05,666.0
90.9,5.01,19:11:18:237,18.89,666.0
82.77,2.61,19:11:18:368,14.34,666.0
71.63,2.24,19:11:18:492,11.62,666.0
60.93,0.72,19:11:18:624,14.09,666.0
52.03,0.35,19:11:18:759,13.59,666.0
43.73,-0.4,19:11:18:896,14.75,666.0
35.31,-1.87,19:11:19:028,15.04,666.0
28.49,-2.66,19:11:19:155,11.82,666.0
21.47,-6.52,19:11:19:287,15.19,666.0
17.0,-10.92,19:11:19:425,15.49,666.0
13.45,-14.36,19:11:19:554,16.12,666.0
11.96,-13.57,19:11:19:690,17.15,666.0
11.82,-12.89,19:11:19:815,17.56,666.0
14.17,-14.37,19:11:19:938,20.63,666.0
18.11,-12.18,19:11:20:053,22.51,666.0
25.44,-9.82,19:11:20:180,23.01,666.0
34.79,-5.42,19:11:20:310,20.9,666.0
45.72,-3.27,19:11:20:439,18.71,666.0
56.58,-2.74,19:11:20:571,17.71,666.0
65.94,-2.83,19:11:20:700,18.98,666.0
74.0,-2.08,19:11:20:823,14.35,666.0
81.85,-1.44,19:11:20:949,16.32,666.0
92.41,1.21,19:11:21:071,13.17,666.0
98.17,2.54,19:11:21:203,16.5,666.0
106.95,3.7,19:11:21:335,17.86,666.0
112.36,4.66,19:11:21:469,18.44,666.0
117.46,6.41,19:11:21:590,14.8,666.0
123.73,8.68,19:11:21:716,13.28,666.0
129.67,9.39,19:11:21:835,16.2,666.0
134.51,9.63,19:11:21:958,17.08,666.0
139.08,10.87,19:11:22:082,17.31,666.0
144.72,14.05,19:11:22:208,18.27,666.0
156.9,19.3,19:11:22:335,16.74,666.0
159.36,25.93,19:11:22:467,16.03,666.0
162.33,36.17,19:11:22:601,15.75,666.0
162.34,35.83,19:11:22:733,15.75,666.0
161.17,28.42,19:11:22:870,13.22,666.0
153.75,16.79,19:11:23:004,7.27,666.0
140.47,15.22,19:11:23:135,11.38,666.0
131.94,12.71,19:11:23:264,10.19,666.0
117.48,9.65,19:11:23:395,11.7,666.0
105.52,6.75,19:11:23:527,8.23,666.0
91.39,5.55,19:11:23:671,13.1,666.0
85.15,4.22,19:11:23:798,14.79,666.0
75.97,1.54,19:11:23:930,14.08,666.0
66.31,-2.18,19:11:24:053,10.46,666.0
56.4,-4.1,19:11:24:183,13.87,666.0
49.1,-5.18,19:11:24:313,10.8,666.0
41.29,-5.95,19:11:24:449,13.48,666.0
34.15,-9.68,19:11:24:585,14.17,666.0
28.17,-11.08,19:11:24:715,10.43,666.0
24.09,-12.27,19:11:24:844,13.67,666.0
20.43,-12.45,19:11:24:966,14.85,666.0
18.13,-14.42,19:11:25:095,15.49,666.0
15.28,-15.9,19:11:25:224,15.31,666.0
13.18,-15.93,19:11:25:349,16.6,666.0
11.87,-16.22,19:11:25:479,17.41,666.0
10.92,-15.92,19:11:25:619,18.44,666.0
11.38,-15.55,19:11:25:750,18.02,666.0
12.62,-15.95,19:11:25:873,18.32,666.0
17.89,-14.77,19:11:26:004,19.61,666.0
25.62,-9.75,19:11:26:139,22.3,666.0
36.65,-6.69,19:11:26:284,18.89,666.0
47.82,-4.89,19:11:26:407,19.07,666.0
59.02,-4.1,19:11:26:541,17.76,666.0
68.25,-3.17,19:11:26:673,15.72,666.0
74.01,-0.85,19:11:26:797,15.78,666.0
82.49,0.44,19:11:26:923,16.0,666.0
92.19,1.54,19:11:27:059,12.43,666.0
97.48,3.79,19:11:27:187,16.91,666.0
105.63,4.86,19:11:27:323,15.86,666.0
113.55,4.07,19:11:27:466,14.91,666.0
123.32,5.79,19:11:27:590,11.48,666.0
129.63,9.24,19:11:27:728,13.23,666.0
134.59,9.25,19:11:27:869,18.93,666.0
140.65,11.81,19:11:27:991,16.06,666.0
145.06,15.3,19:11:28:124,15.63,666.0
151.96,16.49,19:11:28:251,12.31,666.0
151.59,19.18,19:11:28:381,18.58,666.0
152.17,21.51,19:11:28:523,20.28,666.0
153.95,24.52,19:11:28:652,21.54,666.0
158.79,35.54,19:11:28:792,16.41,666.0
158.9,38.33,19:11:28:924,15.03,666.0
156.52,28.82,19:11:29:074,13.58,666.0
146.36,15.76,19:11:29:211,9.32,666.0
134.08,16.94,19:11:29:340,14.07,666.0
120.4,12.58,19:11:29:484,14.29,666.0
112.78,10.44,19:11:29:614,13.19,666.0
100.65,7.26,19:11:29:739,13.19,666.0
92.27,6.6,19:11:29:862,14.62,666.0
80.71,4.95,19:11:29:987,11.56,666.0
68.78,1.49,19:11:30:111,14.68,666.0
56.96,-1.34,19:11:30:247,15.43,666.0
47.96,-4.51,19:11:30:373,15.85,666.0
42.69,-6.38,19:11:30:494,13.96,666.0
35.57,-8.85,19:11:30:621,15.61,666.0
28.74,-9.43,19:11:30:744,13.79,666.0
22.93,-9.85,19:11:30:868,12.91,666.0
19.75,-12.54,19:11:31:009,13.4,666.0
15.37,-17.45,19:11:31:132,16.44,666.0
14.37,-18.75,19:11:31:259,17.19,666.0
14.46,-20.76,19:11:31:392,17.57,666.0
14.94,-21.74,19:11:31:533,17.48,666.0
14.82,-21.72,19:11:31:661,17.55,666.0
14.86,-20.97,19:11:31:792,17.81,666.0
16.87,-17.8,19:11:31:922,18.74,666.0
20.97,-13.54,19:11:32:057,20.27,666.0
28.62,-11.91,19:11:32:195,21.85,666.0
40.26,-7.51,19:11:32:318,20.28,666.0
49.65,-4.49,19:11:32:448,19.11,666.0
60.62,-2.6,19:11:32:584,16.45,666.0
69.88,-1.81,19:11:32:711,15.74,666.0
77.42,-0.54,19:11:32:841,15.85,666.0
85.04,-0.33,19:11:32:971,18.41,666.0
94.48,2.12,19:11:33:114,14.22,666.0
102.31,3.15,19:11:33:239,13.82,666.0
111.01,4.13,19:11:33:367,17.02,666.0
115.75,3.71,19:11:33:501,14.28,666.0
127.7,6.12,19:11:33:637,14.85,666.0
132.01,5.31,19:11:33:762,15.58,666.0
137.82,7.25,19:11:33:889,18.9,666.0
144.7,8.71,19:11:34:012,14.12,666.0
146.92,8.66,19:11:34:141,18.14,666.0
156.02,14.23,19:11:34:270,14.12,666.0
159.47,18.54,19:11:34:407,13.94,666.0
164.3,36.7,19:11:34:544,13.32,666.0
163.9,42.24,19:11:34:678,14.5,666.0
162.66,42.6,19:11:34:804,13.94,666.0
160.28,33.9,19:11:34:923,13.02,666.0
149.67,18.04,19:11:35:052,20.19,666.0
142.97,12.59,19:11:35:178,15.11,666.0
134.19,8.04,19:11:35:310,14.54,666.0
118.93,3.21,19:11:35:446,14.12,666.0
110.81,2.26,19:11:35:582,11.56,666.0
96.5,1.17,19:11:35:710,15.41,666.0
84.16,0.25,19:11:35:845,15.27,666.0
76.19,-0.68,19:11:35:976,12.82,666.0
68.83,-2.49,19:11:36:102,14.6,666.0
62.42,-2.44,19:11:36:235,13.48,666.0
54.75,-1.37,19:11:36:369,14.68,666.0
50.35,-2.8,19:11:36:507,12.84,666.0
43.34,-4.28,19:11:36:629,13.33,666.0
35.85,-4.59,19:11:36:757,13.38,666.0
29.53,-6.6,19:11:36:881,13.4,666.0
24.64,-9.03,19:11:37:007,13.76,666.0
21.12,-10.78,19:11:37:144,14.61,666.0
18.78,-12.33,19:11:37:271,14.46,666.0
16.16,-15.54,19:11:37:394,15.19,666.0
14.7,-14.97,19:11:37:527,14.54,666.0
14.45,-14.79,19:11:37:661,14.99,666.0
16.47,-14.08,19:11:37:800,17.22,666.0
24.21,-11.68,19:11:37:933,19.71,666.0
30.0,-8.85,19:11:38:059,17.78,666.0
39.3,-8.21,19:11:38:197,15.61,666.0
48.72,-5.43,19:11:38:331,17.72,666.0
58.84,-5.15,19:11:38:457,15.58,666.0
67.87,-5.07,19:11:38:586,18.43,666.0
75.28,-3.76,19:11:38:732,15.63,666.0
84.8,-3.12,19:11:38:862,19.26,666.0
96.56,-0.57,19:11:38:991,14.31,666.0
106.49,0.32,19:11:39:120,14.81,666.0
114.22,1.16,19:11:39:251,15.34,666.0
125.12,3.8,19:11:39:387,11.6,666.0
131.26,5.43,19:11:39:521,14.08,666.0
135.52,5.63,19:11:39:649,17.5,666.0
139.07,6.1,19:11:39:795,18.3,666.0
145.17,5.92,19:11:39:925,15.34,666.0
151.05,3.74,19:11:40:058,16.34,666.0
154.21,5.06,19:11:40:183,15.9,666.0
155.5,7.67,19:11:40:322,16.7,666.0
157.09,12.83,19:11:40:462,15.92,666.0
162.18,24.44,19:11:40:587,12.51,666.0
161.24,30.1,19:11:40:721,13.63,666.0
157.43,25.37,19:11:40:860,17.43,666.0
153.04,18.07,19:11:40:994,16.12,666.0
144.37,10.59,19:11:41:122,15.17,666.0
136.12,5.93,19:11:41:261,12.36,666.0
121.87,3.13,19:11:41:397,13.53,666.0
110.02,-0.5,19:11:41:526,10.04,666.0
95.69,-2.82,19:11:41:648,9.05,666.0
83.41,-3.65,19:11:41:782,14.06,666.0
73.92,-3.97,19:11:41:912,10.43,666.0
63.34,-5.77,19:11:42:036,10.43,666.0
56.52,-6.33,19:11:42:158,12.76,666.0
49.14,-7.12,19:11:42:284,10.4,666.0
42.08,-7.81,19:11:42:420,10.23,666.0
36.74,-7.17,19:11:42:545,10.72,666.0
30.58,-8.07,19:11:42:681,13.07,666.0
25.26,-10.49,19:11:42:814,12.72,666.0
19.87,-14.26,19:11:42:941,15.19,666.0
16.89,-18.65,19:11:43:082,17.04,666.0
15.06,-19.01,19:11:43:212,17.0,666.0
13.46,-17.38,19:11:43:335,17.94,666.0
13.18,-17.04,19:11:43:462,18.04,666.0
13.98,-17.96,19:11:43:589,19.29,666.0
16.07,-17.79,19:11:43:718,20.64,666.0
19.59,-17.88,19:11:43:847,20.42,666.0
24.64,-14.76,19:11:43:973,22.44,666.0
31.77,-13.73,19:11:44:110,19.44,666.0
39.93,-11.45,19:11:44:241,17.91,666.0
48.09,-9.73,19:11:44:370,20.41,666.0
55.68,-8.49,19:11:44:490,16.6,666.0
65.1,-7.92,19:11:44:621,18.26,666.0
73.5,-6.12,19:11:44:752,14.56,666.0
81.78,-6.17,19:11:44:879,17.22,666.0
89.16,-4.18,19:11:45:018,17.5,666.0
96.58,-1.56,19:11:45:143,17.56,666.0
107.07,1.43,19:11:45:270,13.03,666.0
111.72,3.68,19:11:45:399,15.85,666.0
120.39,6.46,19:11:45:526,14.11,666.0
128.43,6.81,19:11:45:652,13.46,666.0
133.9,5.8,19:11:45:778,18.17,666.0
138.55,6.36,19:11:45:917,19.65,666.0
147.49,9.03,19:11:46:049,14.87,666.0
150.17,8.63,19:11:46:177,18.92,666.0
152.02,14.21,19:11:46:305,17.96,666.0
157.83,27.09,19:11:46:435,16.09,666.0
159.88,30.87,19:11:46:568,18.53,666.0
160.56,31.67,19:11:46:698,18.15,666.0
159.0,25.27,19:11:46:826,16.57,666.0
150.44,16.45,19:11:46:959,17.51,666.0
142.42,10.52,19:11:47:099,14.56,666.0
134.52,7.99,19:11:47:234,13.54,666.0
116.11,5.16,19:11:47:375,16.98,666.0
108.67,1.5,19:11:47:512,12.44,666.0
95.74,0.73,19:11:47:639,12.9,666.0
86.88,-1.65,19:11:47:798,9.86,666.0
72.93,-3.07,19:11:47:942,15.19,666.0
62.53,-6.13,19:11:48:076,11.09,666.0
52.45,-8.83,19:11:48:213,12.65,666.0
44.12,-10.58,19:11:48:355,13.37,666.0
38.09,-12.19,19:11:48:489,12.14,666.0
30.79,-15.11,19:11:48:633,12.74,666.0
25.01,-17.47,19:11:48:772,13.11,666.0
22.55,-17.98,19:11:48:906,13.89,666.0
20.31,-19.52,19:11:49:046,15.09,666.0
17.41,-22.35,19:11:49:178,16.28,666.0
15.17,-20.58,19:11:49:304,16.47,666.0
13.18,-18.63,19:11:49:440,17.18,666.0
12.76,-16.57,19:11:49:577,17.35,666.0
14.37,-16.43,19:11:49:706,16.26,666.0
16.84,-16.44,19:11:49:838,19.89,666.0
24.42,-12.73,19:11:49:978,21.69,666.0
33.5,-9.22,19:11:50:117,19.81,666.0
46.21,-7.59,19:11:50:238,17.73,666.0
56.18,-6.27,19:11:50:373,17.96,666.0
66.37,-5.3,19:11:50:511,17.3,666.0
74.94,-4.8,19:11:50:632,14.56,666.0
82.18,-3.96,19:11:50:756,16.12,666.0
90.92,-2.04,19:11:50:897,16.74,666.0
100.63,1.64,19:11:51:042,15.7,666.0
109.63,3.05,19:11:51:172,16.33,666.0
115.02,3.87,19:11:51:301,14.35,666.0
125.49,7.88,19:11:51:427,10.73,666.0
131.39,8.65,19:11:51:552,15.47,666.0
135.7,11.2,19:11:51:690,18.65,666.0
139.38,14.79,19:11:51:817,18.04,666.0
142.9,17.28,19:11:51:950,18.13,666.0
147.25,21.64,19:11:52:080,18.56,666.0
149.57,23.79,19:11:52:211,22.42,666.0
152.85,26.97,19:11:52:338,20.8,666.0
157.0,28.1,19:11:52:477,17.9,666.0
157.92,25.54,19:11:52:611,17.4,666.0
154.73,15.84,19:11:52:753,14.95,666.0
147.61,8.32,19:11:52:877,13.98,666.0
140.35,5.64,19:11:53:002,14.58,666.0
132.09,4.01,19:11:53:132,12.19,666.0
121.28,2.14,19:11:53:254,11.3,666.0
110.15,-0.46,19:11:53:395,11.67,666.0
96.43,-3.93,19:11:53:528,11.06,666.0
82.64,-6.45,19:11:53:658,9.37,666.0
70.45,-7.03,19:11:53:780,11.67,666.0
59.21,-6.22,19:11:53:899,13.12,666.0
52.58,-5.74,19:11:54:019,10.09,666.0
43.13,-5.07,19:11:54:151,12.6,666.0
34.05,-5.29,19:11:54:270,12.3,666.0
29.04,-4.8,19:11:54:393,12.55,666.0
23.01,-5.59,19:11:54:524,13.08,666.0
19.18,-5.27,19:11:54:644,14.66,666.0
17.14,-4.57,19:11:54:767,15.68,666.0
15.68,-3.84,19:11:54:895,16.15,666.0
14.09,-7.43,19:11:55:016,16.97,666.0
13.04,-11.19,19:11:55:150,18.51,666.0
11.89,-10.8,19:11:55:282,19.28,666.0
12.1,-10.4,19:11:55:409,18.8,666.0
13.51,-9.25,19:11:55:536,17.65,666.0
14.81,-8.91,19:11:55:659,19.06,666.0
19.95,-8.72,19:11:55:794,20.61,666.0
29.93,-9.85,19:11:55:925,20.97,666.0
41.81,-6.83,19:11:56:058,19.74,666.0
53.98,-4.57,19:11:56:191,21.55,666.0
66.15,-3.35,19:11:56:328,19.96,666.0
74.7,0.25,19:11:56:463,16.19,666.0
84.92,2.32,19:11:56:601,17.08,666.0
94.88,5.35,19:11:56:729,14.38,666.0
107.02,5.63,19:11:56:861,9.78,666.0
113.05,5.27,19:11:56:991,15.42,666.0
121.55,7.34,19:11:57:131,14.8,666.0
128.34,9.61,19:11:57:262,12.75,666.0
133.65,11.53,19:11:57:391,13.94,666.0
137.24,13.5,19:11:57:530,17.21,666.0
140.96,14.97,19:11:57:676,16.62,666.0
149.07,18.42,19:11:57:805,13.71,666.0
151.96,21.93,19:11:57:927,14.72,666.0
150.96,24.03,19:11:58:058,20.77,666.0
153.05,27.99,19:11:58:184,18.97,666.0
156.33,36.54,19:11:58:318,15.47,666.0
157.64,39.55,19:11:58:449,14.37,666.0
153.06,34.56,19:11:58:597,17.94,666.0
150.92,21.15,19:11:58:733,16.42,666.0
144.18,11.93,19:11:58:873,13.97,666.0
135.88,6.04,19:11:59:006,12.83,666.0
124.99,1.53,19:11:59:151,11.65,666.0
112.72,-0.81,19:11:59:297,11.61,666.0
99.27,-4.05,19:11:59:438,11.97,666.0
88.2,-6.05,19:11:59:576,11.42,666.0
77.73,-6.64,19:11:59:711,12.82,666.0
69.03,-7.61,19:11:59:877,14.03,666.0
58.33,-9.19,19:12:00:024,14.61,666.0
51.38,-9.63,19:12:00:175,13.31,666.0
42.43,-11.58,19:12:00:324,13.41,666.0
35.23,-9.53,19:12:00:477,8.69,666.0
27.63,-13.26,19:12:00:629,12.78,666.0
21.89,-19.81,19:12:00:766,15.63,666.0
17.99,-24.67,19:12:00:903,15.44,666.0
15.93,-27.12,19:12:01:047,15.68,666.0
15.78,-28.04,19:12:01:198,16.63,666.0
15.19,-28.78,19:12:01:340,17.3,666.0
15.15,-28.5,19:12:01:481,17.45,666.0
14.72,-27.83,19:12:01:617,17.82,666.0
16.1,-25.37,19:12:01:750,17.92,666.0
19.12,-22.79,19:12:01:885,20.53,666.0
26.21,-19.09,19:12:02:058,20.07,666.0
36.63,-15.68,19:12:02:210,17.19,666.0
45.28,-13.24,19:12:02:362,17.0,666.0
57.03,-11.72,19:12:02:523,19.77,666.0
68.7,-9.71,19:12:02:663,16.37,666.0
80.76,-5.23,19:12:02:815,15.43,666.0
90.32,-2.64,19:12:02:964,15.21,666.0
100.48,0.85,19:12:03:125,15.5,666.0
109.18,3.05,19:12:03:273,15.03,666.0
118.25,4.52,19:12:03:408,16.73,666.0
125.83,6.86,19:12:03:546,13.08,666.0
130.65,8.62,19:12:03:696,13.84,666.0
134.95,10.6,19:12:03:849,16.35,666.0
138.23,10.88,19:12:03:997,18.13,666.0
143.0,9.49,19:12:04:127,18.25,666.0
152.01,5.43,19:12:04:267,16.64,666.0
155.99,4.36,19:12:04:410,18.16,666.0
163.6,3.08,19:12:04:557,15.06,666.0
163.92,5.62,19:12:04:702,15.29,666.0
162.79,8.07,19:12:04:850,15.32,666.0
158.1,1.82,19:12:04:991,13.89,666.0
149.25,3.12,19:12:05:126,16.71,666.0
144.15,-0.59,19:12:05:277,8.97,666.0
133.25,0.58,19:12:05:439,13.13,666.0
117.96,-0.3,19:12:05:604,11.68,666.0
106.79,-1.7,19:12:05:743,8.92,666.0
88.98,-2.19,19:12:05:895,11.96,666.0
78.25,-4.6,19:12:06:034,10.86,666.0
65.65,-6.31,19:12:06:176,16.52,666.0
56.84,-10.24,19:12:06:318,14.91,666.0
49.97,-13.48,19:12:06:456,14.51,666.0
43.53,-14.67,19:12:06:599,13.67,666.0
37.16,-15.66,19:12:06:746,14.31,666.0
31.83,-16.6,19:12:06:908,12.05,666.0
26.21,-17.94,19:12:07:050,12.71,666.0
22.98,-19.49,19:12:07:202,15.29,666.0
19.89,-20.42,19:12:07:344,16.74,666.0
18.34,-22.23,19:12:07:484,16.65,666.0
15.89,-24.0,19:12:07:624,17.56,666.0
15.08,-23.55,19:12:07:764,17.68,666.0
15.61,-22.17,19:12:07:919,17.42,666.0
15.88,-23.59,19:12:08:063,17.92,666.0
16.02,-23.41,19:12:08:199,19.23,666.0
21.43,-18.71,19:12:08:341,20.8,666.0
30.39,-14.36,19:12:08:479,19.33,666.0
40.84,-11.68,19:12:08:615,18.21,666.0
51.71,-7.9,19:12:08:734,16.97,666.0
59.47,-6.79,19:12:08:857,16.98,666.0
69.11,-5.46,19:12:08:978,16.26,666.0
77.52,-5.15,19:12:09:102,17.05,666.0
83.92,-5.9,19:12:09:229,15.19,666.0
92.84,-4.82,19:12:09:357,14.4,666.0
98.56,-4.85,19:12:09:480,20.01,666.0
107.3,-4.89,19:12:09:599,15.27,666.0
113.86,-4.87,19:12:09:723,11.73,666.0
119.76,-5.0,19:12:09:849,10.84,666.0
126.0,-3.95,19:12:09:985,16.98,666.0
130.16,-2.69,19:12:10:120,15.26,666.0
134.12,-0.76,19:12:10:247,17.08,666.0
136.78,-0.22,19:12:10:368,18.52,666.0
138.5,-0.36,19:12:10:490,19.66,666.0
144.07,0.67,19:12:10:622,21.02,666.0
147.86,0.34,19:12:10:761,21.43,666.0
152.33,4.23,19:12:10:895,20.23,666.0
154.51,11.4,19:12:11:027,19.2,666.0
162.37,22.85,19:12:11:162,11.9,666.0
162.47,28.99,19:12:11:293,11.54,666.0
161.82,32.92,19:12:11:419,12.72,666.0
159.97,27.23,19:12:11:544,12.65,666.0
155.53,15.32,19:12:11:685,12.8,666.0
146.89,5.3,19:12:11:809,9.53,666.0
133.4,5.45,19:12:11:938,16.92,666.0
123.91,1.79,19:12:12:068,12.63,666.0
111.33,2.23,19:12:12:202,14.45,666.0
99.67,-0.88,19:12:12:329,16.71,666.0
90.62,-2.08,19:12:12:461,13.15,666.0
76.82,-4.46,19:12:12:602,11.98,666.0
61.46,-6.12,19:12:12:743,12.36,666.0
52.44,-5.6,19:12:12:878,13.22,666.0
45.56,-5.36,19:12:13:006,12.26,666.0
38.05,-5.42,19:12:13:137,13.43,666.0
29.92,-5.57,19:12:13:275,15.27,666.0
23.85,-6.35,19:12:13:413,14.19,666.0
18.87,-10.08,19:12:13:538,17.45,666.0
16.78,-13.16,19:12:13:665,18.15,666.0
15.5,-17.41,19:12:13:791,18.52,666.0
14.82,-19.39,19:12:13:922,19.29,666.0
14.32,-20.59,19:12:14:050,19.46,666.0
13.62,-19.4,19:12:14:181,19.23,666.0
13.78,-19.58,19:12:14:303,19.8,666.0
16.21,-15.93,19:12:14:437,21.17,666.0
21.58,-11.87,19:12:14:556,20.52,666.0
30.79,-8.7,19:12:14:694,19.58,666.0
42.75,-7.27,19:12:14:823,17.04,666.0
53.24,-6.28,19:12:14:956,20.44,666.0
65.01,-5.1,19:12:15:094,16.63,666.0
75.67,-4.15,19:12:15:217,15.89,666.0
83.28,-4.54,19:12:15:341,14.74,666.0
92.85,-2.27,19:12:15:472,11.8,666.0
97.36,-1.53,19:12:15:596,15.47,666.0
105.15,-0.75,19:12:15:727,14.35,666.0
110.17,-0.25,19:12:15:864,16.98,666.0
119.06,2.72,19:12:16:002,13.05,666.0
124.15,4.55,19:12:16:133,14.65,666.0
129.45,6.64,19:12:16:273,13.73,666.0
133.04,8.28,19:12:16:396,16.0,666.0
138.4,11.53,19:12:16:519,18.62,666.0
144.26,17.47,19:12:16:652,16.85,666.0
150.8,22.27,19:12:16:784,16.8,666.0
150.91,29.1,19:12:16:926,18.61,666.0
152.42,36.02,19:12:17:057,19.12,666.0
157.66,46.61,19:12:17:187,15.32,666.0
158.56,51.53,19:12:17:319,14.77,666.0
158.47,48.74,19:12:17:452,14.66,666.0
156.46,34.55,19:12:17:574,14.33,666.0
150.67,16.9,19:12:17:703,10.06,666.0
137.05,9.09,19:12:17:843,17.11,666.0
130.92,7.11,19:12:17:982,13.6,666.0
