138870,  portal1 , 10.01,  -34 ,  66 ,  615630,  87 ,  13.183 
138874,  portal1 , 10.01,  -34 ,  66 ,  615628,  87 ,  13.183 
138875,  portal1 , 10.01,  -30 ,  66 ,  615628,  87 ,  13.183 
141101,  portal1 , 10.14,  -34 ,  67 ,  617191,  88 ,  13.216 
138881,  portal1 , 10.01,  -34 ,  66 ,  612504,  87 ,  13.116 
127334,  portal1 , 10.01,  -34 ,  66 ,  525004,  87 ,  13.116 
138874,  portal1 , 10.01,  -34 ,  66 ,  615628,  87 ,  13.183 
138879,  portal1 , 10.01,  -34 ,  66 ,  612502,  87 ,  13.116 
127334,  portal1 , 10.01,  -34 ,  66 ,  526564,  87 ,  13.155 
127329,  portal1 , 10.01,  -34 ,  66 ,  523440,  87 ,  13.077 
138879,  portal1 , 10.01,  -34 ,  66 ,  612505,  87 ,  13.116 
138879,  portal1 , 10.01,  -34 ,  66 ,  614065,  87 ,  13.149 
138877,  portal1 , 10.14,  -34 ,  67 ,  620318,  88 ,  13.283 
138881,  portal1 , 10.01,  -34 ,  66 ,  612503,  87 ,  13.116 
138874,  portal1 , 10.01,  -34 ,  66 ,  614067,  87 ,  13.149 
138792,  portal1 , 9.88,  -34 ,  65 ,  604690,  86 ,  12.949 
138881,  portal1 , 10.01,  -30 ,  66 ,  610941,  87 ,  13.082 
138879,  portal1 , 10.01,  -34 ,  66 ,  615627,  87 ,  13.183 
138879,  portal1 , 10.01,  -34 ,  66 ,  615628,  87 ,  13.183 
138874,  portal1 , 10.01,  -34 ,  66 ,  610942,  87 ,  13.082 
138879,  portal1 , 10.01,  -34 ,  66 ,  614065,  87 ,  13.149 
136266,  portal1 , 9.88,  -29 ,  65 ,  521880,  86 ,  13.038 
138881,  portal1 , 10.01,  -34 ,  66 ,  615628,  87 ,  13.183 
138663,  portal1 , 9.88,  -34 ,  65 ,  521876,  86 ,  13.038 
125720,  portal1 , 10.01,  -34 ,  66 ,  523440,  87 ,  13.077 
136320,  portal1 , 10.01,  -34 ,  66 ,  526565,  87 ,  13.155 
138779,  portal1 , 9.88,  -34 ,  65 ,  607815,  86 ,  13.015 
138882,  portal1 , 10.01,  -34 ,  66 ,  614068,  87 ,  13.149 
138866,  portal1 , 10.01,  -34 ,  66 ,  612503,  87 ,  13.116 
138793,  portal1 , 10.01,  -34 ,  66 ,  609379,  87 ,  13.049 
138871,  portal1 , 10.01,  -34 ,  66 ,  612504,  87 ,  13.116 
138875,  portal1 , 10.01,  -34 ,  66 ,  612504,  87 ,  13.116 
136322,  portal1 , 10.01,  -34 ,  66 ,  526567,  87 ,  13.155 
138879,  portal1 , 10.01,  -34 ,  66 ,  610940,  87 ,  13.082 
138870,  portal1 , 10.01,  -33 ,  66 ,  610940,  87 ,  13.082 
138880,  portal1 , 10.01,  -34 ,  66 ,  610942,  87 ,  13.082 
138872,  portal1 , 10.01,  -34 ,  66 ,  612504,  87 ,  13.116 
138880,  portal1 , 10.14,  -34 ,  67 ,  617191,  88 ,  13.216 
138877,  portal1 , 10.01,  -34 ,  66 ,  614066,  87 ,  13.149 
138792,  portal1 , 10.01,  -34 ,  66 ,  609377,  87 ,  13.049 
138879,  portal1 , 10.01,  -34 ,  66 ,  610940,  87 ,  13.082 
124788,  portal1 , 10.14,  -34 ,  67 ,  442190,  88 ,  13.257 
136393,  portal1 , 10.01,  -34 ,  66 ,  526565,  87 ,  13.155 
138880,  portal1 , 10.01,  -34 ,  66 ,  614067,  87 ,  13.149 
138879,  portal1 , 10.01,  -34 ,  66 ,  612506,  87 ,  13.116 
138879,  portal1 , 10.14,  -30 ,  67 ,  618753,  88 ,  13.250 
138875,  portal1 , 10.01,  -34 ,  66 ,  614066,  87 ,  13.149 
138853,  portal1 , 10.01,  -34 ,  66 ,  612505,  87 ,  13.116 
127336,  portal1 , 10.14,  -34 ,  67 ,  529690,  88 ,  13.233 
138848,  portal1 , 10.14,  -34 ,  67 ,  617190,  88 ,  13.216 
127139,  portal1 , 10.14,  -34 ,  67 ,  529690,  88 ,  13.233 
127337,  portal1 , 10.14,  -34 ,  67 ,  532815,  88 ,  13.311 
138881,  portal1 , 10.01,  -34 ,  66 ,  614066,  87 ,  13.149 
138766,  portal1 , 9.88,  -34 ,  65 ,  603128,  86 ,  12.915 
