124180,  portal1 , 10.27,  -41 ,  68 ,  448440,  89 ,  13.444 
135381,  portal1 , 10.40,  -38 ,  69 ,  540628,  90 ,  13.506 
137579,  portal1 , 10.40,  -38 ,  69 ,  631254,  90 ,  13.517 
137573,  portal1 , 10.27,  -38 ,  68 ,  629691,  89 ,  13.484 
137579,  portal1 , 10.40,  -37 ,  69 ,  632816,  90 ,  13.551 
137579,  portal1 , 10.27,  -37 ,  68 ,  628128,  89 ,  13.450 
137573,  portal1 , 10.14,  -41 ,  67 ,  617191,  88 ,  13.216 
137579,  portal1 , 11.18,  -43 ,  74 ,  676564,  96 ,  14.488 
137573,  portal1 , 10.92,  -40 ,  72 ,  664065,  94 ,  14.220 
137433,  portal1 , 11.31,  -42 ,  75 ,  587504,  97 ,  14.677 
116057,  portal1 , 11.18,  -37 ,  74 ,  385939,  96 ,  14.463 
137567,  portal1 , 10.92,  -38 ,  72 ,  660941,  94 ,  14.153 
137579,  portal1 , 10.92,  -38 ,  72 ,  660940,  94 ,  14.153 
136061,  portal1 , 10.79,  -39 ,  71 ,  657815,  93 ,  14.086 
137211,  portal1 , 10.92,  -39 ,  72 ,  565628,  94 ,  14.131 
137573,  portal1 , 11.44,  -36 ,  76 ,  692192,  98 ,  14.822 
137571,  portal1 , 10.92,  -39 ,  72 ,  660942,  94 ,  14.153 
138742,  portal1 , 10.79,  -38 ,  71 ,  560941,  93 ,  14.014 
137571,  portal1 , 10.79,  -38 ,  71 ,  654691,  93 ,  14.019 
135319,  portal1 , 11.31,  -41 ,  75 ,  582816,  97 ,  14.560 
138311,  portal1 , 11.31,  -41 ,  75 ,  585940,  97 ,  14.638 
126121,  portal1 , 10.27,  -41 ,  68 ,  535940,  89 ,  13.389 
123869,  portal1 , 11.18,  -39 ,  74 ,  484377,  96 ,  14.521 
137051,  portal1 , 10.01,  -35 ,  66 ,  525003,  87 ,  13.116 
125915,  portal1 , 10.79,  -38 ,  71 ,  465628,  93 ,  13.959 
