126113,  portal1 , 10.40,  -32 ,  69 ,  542191,  90 ,  13.545 
137580,  portal1 , 10.27,  -32 ,  68 ,  626566,  89 ,  13.417 
137564,  portal1 , 10.40,  -32 ,  69 ,  631254,  90 ,  13.517 
137580,  portal1 , 10.40,  -32 ,  69 ,  631254,  90 ,  13.517 
137571,  portal1 , 10.27,  -32 ,  68 ,  629691,  89 ,  13.484 
137573,  portal1 , 10.40,  -32 ,  69 ,  632816,  90 ,  13.551 
137574,  portal1 , 10.40,  -33 ,  69 ,  631254,  90 ,  13.517 
137580,  portal1 , 10.40,  -32 ,  69 ,  632817,  90 ,  13.551 
137581,  portal1 , 10.40,  -32 ,  69 ,  632816,  90 ,  13.551 
137580,  portal1 , 10.27,  -32 ,  68 ,  629692,  89 ,  13.484 
137573,  portal1 , 10.40,  -32 ,  69 ,  631252,  90 ,  13.517 
136055,  portal1 , 10.40,  -32 ,  69 ,  631254,  90 ,  13.517 
137571,  portal1 , 10.27,  -32 ,  68 ,  628128,  89 ,  13.450 
137580,  portal1 , 10.27,  -32 ,  68 ,  626567,  89 ,  13.417 
137565,  portal1 , 10.40,  -32 ,  69 ,  632818,  90 ,  13.551 
137580,  portal1 , 10.27,  -32 ,  68 ,  626565,  89 ,  13.417 
137573,  portal1 , 10.40,  -32 ,  69 ,  632816,  90 ,  13.551 
137580,  portal1 , 10.40,  -32 ,  69 ,  632815,  90 ,  13.551 
137571,  portal1 , 10.40,  -32 ,  69 ,  631254,  90 ,  13.517 
137574,  portal1 , 10.40,  -32 ,  69 ,  632816,  90 ,  13.551 
135711,  portal1 , 10.40,  -32 ,  69 ,  543752,  90 ,  13.584 
137580,  portal1 , 10.27,  -32 ,  68 ,  628128,  89 ,  13.450 
142013,  portal1 , 10.27,  -32 ,  68 ,  629692,  89 ,  13.484 
137580,  portal1 , 10.40,  -32 ,  69 ,  635939,  90 ,  13.618 
137568,  portal1 , 10.40,  -32 ,  69 ,  631253,  90 ,  13.517 
137580,  portal1 , 10.27,  -32 ,  68 ,  625004,  89 ,  13.384 
137580,  portal1 , 10.27,  -32 ,  68 ,  629691,  89 ,  13.484 
126115,  portal1 , 10.40,  -32 ,  69 ,  540628,  90 ,  13.506 
137580,  portal1 , 10.40,  -32 ,  69 ,  632816,  90 ,  13.551 
137580,  portal1 , 10.40,  -32 ,  69 ,  631254,  90 ,  13.517 
137580,  portal1 , 10.27,  -32 ,  68 ,  629689,  89 ,  13.484 
137554,  portal1 , 10.27,  -32 ,  68 ,  628130,  89 ,  13.450 
137580,  portal1 , 10.40,  -32 ,  69 ,  631252,  90 ,  13.517 
137557,  portal1 , 10.40,  -32 ,  69 ,  634378,  90 ,  13.584 
137580,  portal1 , 10.40,  -32 ,  69 ,  631254,  90 ,  13.517 
139419,  portal1 , 10.27,  -32 ,  68 ,  537502,  89 ,  13.428 
137580,  portal1 , 10.40,  -32 ,  69 ,  632815,  90 ,  13.551 
137565,  portal1 , 10.27,  -32 ,  68 ,  629690,  89 ,  13.484 
137580,  portal1 , 10.27,  -32 ,  68 ,  629690,  89 ,  13.484 
137579,  portal1 , 10.14,  -32 ,  67 ,  621879,  88 ,  13.317 
137580,  portal1 , 10.27,  -32 ,  68 ,  628129,  89 ,  13.450 
137571,  portal1 , 10.27,  -32 ,  68 ,  629692,  89 ,  13.484 
137573,  portal1 , 10.27,  -32 ,  68 ,  626566,  89 ,  13.417 
137572,  portal1 , 10.40,  -32 ,  69 ,  631254,  90 ,  13.517 
137580,  portal1 , 10.27,  -32 ,  68 ,  629692,  89 ,  13.484 
137564,  portal1 , 10.40,  -32 ,  69 ,  632815,  90 ,  13.551 
137580,  portal1 , 10.27,  -32 ,  68 ,  629692,  89 ,  13.484 
137575,  portal1 , 10.27,  -32 ,  68 ,  626566,  89 ,  13.417 
137578,  portal1 , 10.27,  -32 ,  68 ,  629690,  89 ,  13.484 
137580,  portal1 , 10.40,  -32 ,  69 ,  631253,  90 ,  13.517 
136055,  portal1 , 10.40,  -32 ,  69 ,  632816,  90 ,  13.551 
137571,  portal1 , 10.40,  -32 ,  69 ,  632814,  90 ,  13.551 
137579,  portal1 , 10.40,  -32 ,  69 ,  632816,  90 ,  13.551 
137571,  portal1 , 10.27,  -32 ,  68 ,  629690,  89 ,  13.484 
137573,  portal1 , 10.27,  -32 ,  68 ,  626566,  89 ,  13.417 
140713,  portal1 , 10.27,  -32 ,  68 ,  629691,  89 ,  13.484 
137580,  portal1 , 10.40,  -32 ,  69 ,  632816,  90 ,  13.551 
