elev,shp,time,elb,rie
87.69,7.28,14:58:59:006,40.82,-25.79
87.45,7.37,14:58:59:123,34.66,-31.26
86.68,8.15,14:58:59:263,30.75,-39.89
86.11,8.17,14:58:59:381,27.7,666.0
85.81,8.42,14:58:59:505,25.42,666.0
84.95,8.64,14:58:59:643,24.18,666.0
84.6,8.74,14:58:59:771,20.03,666.0
84.07,8.52,14:58:59:889,15.38,666.0
83.46,8.67,14:59:00:003,9.59,666.0
82.91,8.54,14:59:00:121,16.62,666.0
82.6,8.69,14:59:00:261,17.87,666.0
82.6,8.6,14:59:00:400,18.2,666.0
82.8,8.55,14:59:00:516,16.16,666.0
82.67,8.58,14:59:00:633,14.44,666.0
82.71,8.65,14:59:00:760,14.83,666.0
82.67,8.61,14:59:00:883,17.2,666.0
82.7,8.89,14:59:01:000,20.59,666.0
83.17,9.02,14:59:01:117,28.08,666.0
84.16,9.26,14:59:01:253,33.32,-46.77
84.91,9.56,14:59:01:385,39.95,-36.78
85.79,9.32,14:59:01:501,43.21,-31.95
86.54,9.53,14:59:01:623,49.47,-21.72
86.71,10.23,14:59:01:747,52.32,-20.05
87.57,10.52,14:59:01:861,55.24,-14.68
87.63,11.02,14:59:01:979,61.55,-13.78
87.62,11.08,14:59:02:095,63.07,-13.35
87.42,10.98,14:59:02:222,65.63,-13.69
87.32,10.78,14:59:02:351,66.51,-13.88
87.69,10.59,14:59:02:480,63.63,-13.18
88.06,10.32,14:59:02:595,52.74,-15.25
87.93,9.34,14:59:02:725,46.7,-17.74
89.33,8.76,14:59:02:847,37.74,-14.88
89.24,8.02,14:59:02:963,30.64,-20.71
89.08,7.41,14:59:03:083,29.4,666.0
88.52,7.28,14:59:03:203,25.14,666.0
88.06,7.21,14:59:03:318,23.24,666.0
87.74,7.15,14:59:03:452,19.72,666.0
86.87,7.39,14:59:03:584,19.76,666.0
86.56,7.38,14:59:03:707,17.21,666.0
86.0,7.91,14:59:03:834,19.59,666.0
85.43,7.79,14:59:03:947,19.82,666.0
85.1,7.76,14:59:04:076,21.14,666.0
85.02,7.84,14:59:04:193,9.6,666.0
84.92,7.52,14:59:04:313,15.6,666.0
84.98,7.34,14:59:04:433,17.04,666.0
85.33,7.54,14:59:04:549,26.73,666.0
85.51,7.92,14:59:04:668,27.09,666.0
85.92,7.78,14:59:04:805,32.37,-46.42
86.75,7.76,14:59:04:942,35.62,-33.45
87.29,7.91,14:59:05:065,40.9,-26.52
87.1,7.79,14:59:05:176,47.36,-25.35
86.98,7.75,14:59:05:304,51.24,-23.24
87.79,7.9,14:59:05:428,57.42,-18.05
87.78,8.25,14:59:05:551,61.92,-16.67
87.53,8.29,14:59:05:671,64.88,-17.13
87.45,8.39,14:59:05:806,67.98,-16.83
87.64,7.94,14:59:05:928,68.19,-16.13
87.66,8.02,14:59:06:049,67.6,-16.04
87.69,7.92,14:59:06:176,65.34,-16.55
88.32,7.49,14:59:06:294,57.52,-14.76
86.9,7.22,14:59:06:412,53.89,-26.99
86.62,7.09,14:59:06:530,49.13,-30.66
86.89,6.98,14:59:06:659,41.93,-32.06
86.26,7.42,14:59:06:778,32.46,-35.78
85.82,7.84,14:59:06:908,31.79,-49.56
85.34,8.04,14:59:07:035,27.17,666.0
84.82,8.71,14:59:07:151,24.03,666.0
84.69,8.79,14:59:07:271,20.67,666.0
84.06,9.09,14:59:07:387,12.72,666.0
83.5,9.58,14:59:07:503,9.35,666.0
82.99,10.15,14:59:07:626,12.62,666.0
82.41,10.43,14:59:07:745,12.56,666.0
82.16,10.61,14:59:07:868,14.28,666.0
82.36,10.15,14:59:07:996,20.48,666.0
82.7,9.48,14:59:08:121,13.21,666.0
82.67,9.52,14:59:08:247,15.86,666.0
82.63,9.22,14:59:08:373,17.27,666.0
82.83,9.34,14:59:08:489,26.4,666.0
83.08,9.67,14:59:08:619,28.63,666.0
84.33,9.89,14:59:08:749,35.63,-44.32
84.67,10.06,14:59:08:876,39.62,-35.08
84.65,10.29,14:59:09:000,47.32,-34.19
84.39,10.2,14:59:09:117,50.65,-34.17
84.5,10.2,14:59:09:243,54.11,-32.72
85.66,10.29,14:59:09:367,56.82,-24.91
85.71,10.63,14:59:09:486,62.5,-23.36
85.94,10.64,14:59:09:616,66.88,-21.23
86.23,10.89,14:59:09:733,67.78,-19.32
86.65,10.85,14:59:09:851,66.98,-17.86
87.39,10.38,14:59:09:969,60.85,-16.62
87.94,9.31,14:59:10:094,50.91,-17.1
89.75,8.81,14:59:10:224,41.38,-12.56
89.77,8.55,14:59:10:345,32.4,-20.35
89.67,8.72,14:59:10:469,28.42,666.0
89.27,8.78,14:59:10:596,23.73,666.0
88.85,8.8,14:59:10:715,18.37,666.0
88.67,8.83,14:59:10:834,20.81,666.0
88.28,8.89,14:59:10:951,18.61,666.0
87.34,8.45,14:59:11:071,18.49,666.0
86.36,8.54,14:59:11:202,18.77,666.0
85.71,8.27,14:59:11:329,17.92,666.0
85.7,8.21,14:59:11:448,17.21,666.0
85.77,8.31,14:59:11:570,23.85,666.0
85.68,8.72,14:59:11:697,20.6,666.0
85.85,8.82,14:59:11:830,23.84,666.0
85.87,8.82,14:59:11:946,23.94,666.0
86.2,8.83,14:59:12:061,27.4,666.0
86.5,8.86,14:59:12:178,28.85,666.0
86.92,9.25,14:59:12:308,33.18,-38.45
88.12,8.81,14:59:12:433,38.86,-26.26
88.66,8.23,14:59:12:555,42.31,-18.45
88.36,7.78,14:59:12:680,47.91,-18.38
88.88,7.96,14:59:12:805,51.79,-11.75
89.46,8.49,14:59:12:931,57.16,-6.61
89.71,8.78,14:59:13:054,61.35,-4.56
89.72,8.7,14:59:13:183,65.18,-4.1
89.79,8.64,14:59:13:306,67.72,-3.94
90.08,8.72,14:59:13:438,62.71,-1.72
90.33,8.86,14:59:13:566,53.21,-3.5
90.07,8.6,14:59:13:680,48.49,-6.78
90.3,8.34,14:59:13:807,44.84,-8.0
90.02,8.07,14:59:13:923,33.58,-10.34
89.22,8.6,14:59:14:047,29.96,666.0
88.84,8.48,14:59:14:167,25.47,666.0
88.35,8.56,14:59:14:288,22.42,666.0
87.71,8.29,14:59:14:412,21.45,666.0
87.2,8.51,14:59:14:531,15.08,666.0
86.71,8.98,14:59:14:655,18.21,666.0
85.95,9.14,14:59:14:776,16.16,666.0
85.39,9.19,14:59:14:899,13.46,666.0
85.28,9.41,14:59:15:019,15.85,666.0
85.2,9.28,14:59:15:139,17.07,666.0
85.07,9.34,14:59:15:267,17.84,666.0
85.01,9.11,14:59:15:398,20.08,666.0
85.07,9.13,14:59:15:522,21.23,666.0
85.12,9.17,14:59:15:649,23.52,666.0
85.17,9.23,14:59:15:770,26.33,666.0
85.41,9.28,14:59:15:890,31.06,-49.21
86.08,9.45,14:59:16:012,32.49,-42.35
86.29,9.59,14:59:16:141,34.5,-38.24
86.22,9.84,14:59:16:268,42.02,-33.89
86.2,9.62,14:59:16:393,46.72,-31.07
86.07,9.72,14:59:16:511,51.36,-29.89
85.96,9.7,14:59:16:635,54.49,-29.74
86.58,10.03,14:59:16:760,57.58,-24.47
86.7,9.83,14:59:16:886,63.22,-23.01
86.78,9.66,14:59:17:003,65.09,-22.88
86.69,9.51,14:59:17:121,65.84,-23.45
86.66,9.27,14:59:17:249,64.92,-24.61
86.93,9.19,14:59:17:371,61.98,-24.48
86.01,8.66,14:59:17:502,56.84,-31.11
85.64,8.48,14:59:17:619,52.8,-35.01
85.8,8.34,14:59:17:741,45.69,-36.49
86.02,8.26,14:59:17:859,40.58,-37.88
86.04,7.83,14:59:17:979,32.1,-39.52
86.19,7.44,14:59:18:099,29.32,666.0
85.9,7.31,14:59:18:221,25.65,666.0
85.71,7.18,14:59:18:343,24.28,666.0
85.46,7.17,14:59:18:462,20.04,666.0
85.12,7.02,14:59:18:584,18.08,666.0
84.52,7.04,14:59:18:704,14.16,666.0
83.74,7.08,14:59:18:821,13.36,666.0
83.23,7.22,14:59:18:947,13.7,666.0
83.02,7.36,14:59:19:071,17.5,666.0
82.89,7.67,14:59:19:186,10.98,666.0
82.75,7.73,14:59:19:307,15.8,666.0
82.58,7.79,14:59:19:424,15.18,666.0
82.59,7.84,14:59:19:547,22.52,666.0
82.49,7.8,14:59:19:675,27.14,666.0
82.9,7.94,14:59:19:800,27.93,666.0
83.56,8.12,14:59:19:922,32.33,-53.63
84.58,7.62,14:59:20:042,33.82,-45.69
84.82,7.86,14:59:20:161,39.24,-42.3
85.27,7.54,14:59:20:295,45.68,-40.23
85.68,7.57,14:59:20:414,50.31,-35.99
85.75,8.07,14:59:20:536,54.65,-33.41
86.58,8.23,14:59:20:670,58.1,-27.01
87.03,8.46,14:59:20:788,61.04,-22.71
87.24,8.44,14:59:20:913,62.95,-20.8
87.4,8.25,14:59:21:033,62.93,-20.56
87.65,7.89,14:59:21:155,61.18,-20.58
88.16,6.47,14:59:21:283,56.28,-19.44
87.81,5.96,14:59:21:406,50.99,-25.34
89.26,5.92,14:59:21:538,42.05,-18.68
89.89,6.11,14:59:21:660,31.76,-15.74
89.86,6.28,14:59:21:781,28.36,666.0
89.69,6.38,14:59:21:908,23.57,666.0
89.41,6.37,14:59:22:021,21.63,666.0
88.71,6.52,14:59:22:143,20.42,666.0
88.36,6.5,14:59:22:257,18.62,666.0
87.41,6.49,14:59:22:378,19.07,666.0
86.94,6.52,14:59:22:499,16.8,666.0
86.25,7.39,14:59:22:618,18.4,666.0
85.96,7.99,14:59:22:739,19.52,666.0
85.57,7.94,14:59:22:872,13.08,666.0
85.34,8.36,14:59:22:994,23.03,666.0
84.8,8.32,14:59:23:113,21.98,666.0
84.63,7.96,14:59:23:237,22.22,666.0
84.47,7.94,14:59:23:362,9.85,666.0
83.93,7.95,14:59:23:481,23.33,666.0
83.94,8.04,14:59:23:611,26.74,666.0
84.28,8.33,14:59:23:736,34.34,-51.45
84.54,8.77,14:59:23:874,39.18,-44.25
84.69,8.62,14:59:23:989,43.57,-42.35
84.93,8.6,14:59:24:116,48.39,-40.42
85.2,8.0,14:59:24:255,51.76,-38.53
85.42,8.01,14:59:24:376,56.97,-35.79
86.38,7.6,14:59:24:503,59.15,-30.28
86.88,7.47,14:59:24:624,61.32,-27.14
87.12,7.41,14:59:24:746,62.33,-25.94
87.39,7.4,14:59:24:877,60.35,-24.36
87.42,7.29,14:59:25:006,58.04,-24.77
87.26,6.83,14:59:25:128,51.17,-28.05
87.72,6.72,14:59:25:246,42.71,-29.71
87.61,6.73,14:59:25:366,34.42,-29.68
87.58,7.38,14:59:25:493,32.93,-39.84
87.48,7.5,14:59:25:620,23.79,666.0
86.07,8.36,14:59:25:745,15.68,666.0
84.93,8.33,14:59:25:860,15.39,666.0
84.61,8.39,14:59:25:994,14.7,666.0
84.61,8.56,14:59:26:116,20.81,666.0
84.54,9.15,14:59:26:234,14.61,666.0
84.45,9.61,14:59:26:356,9.48,666.0
84.35,9.64,14:59:26:478,14.02,666.0
84.34,9.89,14:59:26:604,14.9,666.0
84.22,9.45,14:59:26:721,11.6,666.0
83.98,8.56,14:59:26:843,21.51,666.0
84.02,8.38,14:59:26:966,14.35,666.0
84.25,8.42,14:59:27:095,20.72,666.0
84.19,8.7,14:59:27:218,24.41,666.0
84.34,8.54,14:59:27:334,29.74,666.0
84.48,8.72,14:59:27:451,32.57,-49.51
84.69,8.87,14:59:27:568,36.69,-41.89
85.37,9.19,14:59:27:686,39.25,-35.33
85.64,9.19,14:59:27:805,47.11,-35.09
86.05,9.14,14:59:27:921,51.5,-30.76
86.68,9.12,14:59:28:052,56.69,-25.32
87.69,8.88,14:59:28:190,61.11,-18.5
87.79,9.0,14:59:28:313,64.18,-17.25
87.8,9.1,14:59:28:438,64.68,-16.25
87.97,8.98,14:59:28:551,64.98,-15.75
88.3,8.79,14:59:28:684,61.81,-15.37
88.32,8.4,14:59:28:807,54.11,-16.43
88.17,7.97,14:59:28:931,47.17,-19.82
88.64,7.62,14:59:29:047,37.51,-21.37
88.5,7.86,14:59:29:160,26.27,666.0
87.96,7.76,14:59:29:286,29.79,666.0
87.06,8.25,14:59:29:401,29.09,666.0
86.72,8.63,14:59:29:520,25.55,666.0
86.23,8.92,14:59:29:646,21.83,666.0
86.19,9.44,14:59:29:771,21.22,666.0
85.81,9.45,14:59:29:888,17.15,666.0
85.61,9.16,14:59:30:013,17.65,666.0
85.09,9.17,14:59:30:139,14.14,666.0
84.32,9.32,14:59:30:259,14.11,666.0
83.56,9.38,14:59:30:381,14.05,666.0
83.36,9.73,14:59:30:505,16.61,666.0
83.2,10.25,14:59:30:628,16.97,666.0
82.99,9.93,14:59:30:755,22.97,666.0
83.39,10.45,14:59:30:887,30.12,-49.83
83.88,10.67,14:59:31:013,37.29,-41.31
84.31,10.74,14:59:31:132,43.36,-37.28
85.02,10.32,14:59:31:246,47.29,-32.56
85.34,9.8,14:59:31:376,50.2,-31.65
85.58,9.51,14:59:31:509,54.12,-30.2
86.21,9.6,14:59:31:624,57.59,-26.21
86.8,9.51,14:59:31:745,59.78,-22.56
87.02,9.26,14:59:31:866,61.5,-21.5
87.02,9.23,14:59:31:984,62.59,-21.42
86.96,9.2,14:59:32:106,63.2,-21.37
87.03,9.04,14:59:32:227,63.15,-21.17
87.2,8.88,14:59:32:348,57.44,-20.48
86.74,8.39,14:59:32:472,53.88,-25.34
87.11,7.81,14:59:32:594,48.1,-25.27
87.73,7.59,14:59:32:725,40.51,-24.76
87.2,7.68,14:59:32:844,33.81,-37.44
86.2,7.8,14:59:32:967,27.16,666.0
84.88,7.55,14:59:33:097,25.5,666.0
84.41,7.89,14:59:33:230,23.78,666.0
83.72,7.65,14:59:33:359,18.19,666.0
83.27,7.96,14:59:33:481,14.16,666.0
82.68,8.38,14:59:33:617,17.66,666.0
82.34,8.43,14:59:33:734,9.66,666.0
82.11,8.7,14:59:33:848,9.95,666.0
81.96,8.82,14:59:33:963,14.13,666.0
81.82,8.8,14:59:34:081,11.93,666.0
81.75,8.77,14:59:34:206,11.52,666.0
81.68,8.67,14:59:34:322,11.1,666.0
81.6,8.62,14:59:34:436,10.97,666.0
81.67,8.66,14:59:34:563,10.73,666.0
81.78,8.57,14:59:34:687,11.96,666.0
82.02,8.68,14:59:34:813,18.19,666.0
82.14,8.65,14:59:34:927,17.19,666.0
82.16,8.57,14:59:35:044,11.85,666.0
82.2,8.25,14:59:35:163,12.0,666.0
82.19,8.57,14:59:35:283,17.49,666.0
82.27,8.68,14:59:35:404,10.69,666.0
82.23,8.78,14:59:35:523,11.07,666.0
82.25,8.94,14:59:35:634,11.1,666.0
82.31,8.88,14:59:35:745,9.68,666.0
82.22,8.92,14:59:35:848,9.96,666.0
82.18,8.74,14:59:35:952,12.06,666.0
82.09,8.9,14:59:36:056,11.17,666.0
82.08,8.71,14:59:36:161,9.95,666.0
82.02,8.79,14:59:36:271,11.5,666.0
81.98,8.92,14:59:36:386,12.39,666.0
81.94,8.87,14:59:36:495,11.43,666.0
81.93,8.84,14:59:36:605,11.59,666.0
81.95,8.8,14:59:36:711,10.93,666.0
81.97,8.75,14:59:36:817,11.72,666.0
81.95,8.73,14:59:36:923,15.84,666.0
81.97,8.66,14:59:37:028,11.49,666.0
81.92,8.65,14:59:37:138,12.43,666.0
81.89,8.43,14:59:37:241,14.41,666.0
