elev,shp,time,elb,rie
149.6,28.12,14:00:56:517,21.92,666.0
150.77,21.62,14:00:56:653,22.45,666.0
152.52,14.22,14:00:56:782,21.97,666.0
153.03,11.65,14:00:56:907,23.51,666.0
153.61,9.69,14:00:57:032,24.22,666.0
153.42,12.57,14:00:57:161,20.23,666.0
153.31,13.37,14:00:57:297,20.63,666.0
153.26,13.22,14:00:57:422,21.77,666.0
153.53,11.55,14:00:57:547,21.04,666.0
150.75,21.59,14:00:57:673,22.32,666.0
147.32,30.03,14:00:57:808,21.25,666.0
142.5,38.24,14:00:57:936,20.87,666.0
134.38,47.22,14:00:58:060,21.83,666.0
128.34,51.64,14:00:58:180,22.11,666.0
113.6,54.58,14:00:58:306,30.44,57.1
109.31,59.36,14:00:58:436,21.56,666.0
99.26,61.61,14:00:58:561,25.8,666.0
88.29,59.58,14:00:58:691,32.43,44.87
83.81,60.62,14:00:58:815,31.25,44.98
71.46,56.57,14:00:58:945,41.78,35.97
65.9,58.64,14:00:59:071,35.66,32.12
52.4,57.54,14:00:59:187,42.98,18.36
40.64,46.47,14:00:59:315,55.79,9.54
41.32,52.11,14:00:59:442,31.17,16.43
36.89,46.79,14:00:59:569,28.14,666.0
33.06,37.99,14:00:59:704,28.1,666.0
24.38,24.19,14:00:59:834,34.06,17.3
20.3,13.85,14:00:59:966,32.11,18.16
16.66,5.23,14:01:00:091,31.1,16.14
14.03,-3.9,14:01:00:234,30.06,10.88
13.03,-10.45,14:01:00:363,28.67,666.0
13.36,-16.43,14:01:00:501,28.12,666.0
14.18,-19.99,14:01:00:626,28.75,666.0
14.36,-21.54,14:01:00:766,29.21,666.0
14.49,-24.06,14:01:00:901,29.63,666.0
14.47,-26.62,14:01:01:032,29.87,666.0
14.33,-25.74,14:01:01:164,29.69,666.0
14.18,-28.14,14:01:01:289,29.39,666.0
13.87,-27.6,14:01:01:416,28.58,666.0
13.53,-25.05,14:01:01:538,28.04,666.0
12.84,-22.89,14:01:01:656,31.62,4.74
11.93,-16.35,14:01:01:795,32.63,2.25
12.26,12.35,14:01:01:922,32.21,4.1
14.82,30.33,14:01:02:044,31.31,6.15
20.78,43.81,14:01:02:168,33.86,8.39
31.76,55.78,14:01:02:286,26.79,666.0
41.08,62.4,14:01:02:405,18.04,666.0
45.6,64.63,14:01:02:540,26.04,666.0
54.8,67.14,14:01:02:668,24.08,666.0
41.73,62.42,14:01:02:804,53.91,6.7
46.63,63.16,14:01:02:952,57.78,3.64
65.46,63.54,14:01:03:098,33.19,21.91
70.93,63.99,14:01:03:225,33.9,22.99
71.66,64.2,14:01:03:348,35.95,20.82
91.22,63.04,14:01:03:477,20.59,666.0
95.78,65.36,14:01:03:615,17.17,666.0
94.97,64.67,14:01:03:748,27.28,666.0
101.36,62.11,14:01:03:889,24.73,666.0
109.26,60.74,14:01:04:010,21.09,666.0
111.37,58.87,14:01:04:144,24.68,666.0
117.1,57.13,14:01:04:288,25.9,666.0
122.81,55.55,14:01:04:408,24.69,666.0
126.37,49.76,14:01:04:533,28.6,666.0
132.55,50.1,14:01:04:657,24.55,666.0
139.86,48.0,14:01:04:798,19.7,666.0
143.6,40.46,14:01:04:928,21.75,666.0
146.61,34.85,14:01:05:058,23.54,666.0
149.51,27.02,14:01:05:190,22.91,666.0
150.16,23.56,14:01:05:315,23.2,666.0
150.64,20.16,14:01:05:443,22.98,666.0
150.82,17.84,14:01:05:564,22.83,666.0
151.21,16.41,14:01:05:693,22.56,666.0
151.22,17.51,14:01:05:818,22.68,666.0
151.17,17.31,14:01:05:944,22.65,666.0
151.13,17.19,14:01:06:076,22.89,666.0
150.07,18.88,14:01:06:210,22.62,666.0
148.94,21.67,14:01:06:339,22.95,666.0
146.06,30.79,14:01:06:476,23.02,666.0
141.78,37.88,14:01:06:602,21.11,666.0
135.28,44.85,14:01:06:736,21.83,666.0
127.07,49.32,14:01:06:875,26.65,666.0
123.64,52.67,14:01:06:998,23.62,666.0
118.9,55.76,14:01:07:126,23.22,666.0
111.84,58.07,14:01:07:256,21.85,666.0
106.46,59.72,14:01:07:379,21.77,666.0
96.81,60.27,14:01:07:509,28.55,666.0
90.7,62.81,14:01:07:637,26.99,666.0
83.78,59.97,14:01:07:768,31.63,40.63
72.93,57.39,14:01:07:907,38.19,35.81
65.86,53.51,14:01:08:035,44.95,34.08
61.82,63.21,14:01:08:170,36.86,18.89
44.15,55.46,14:01:08:286,48.77,15.34
38.35,53.77,14:01:08:408,46.37,10.04
37.97,56.4,14:01:08:533,38.27,6.93
29.73,50.01,14:01:08:654,34.32,10.06
23.05,41.93,14:01:08:793,31.67,6.48
19.45,31.51,14:01:08:923,29.56,666.0
17.17,17.58,14:01:09:051,31.63,6.24
15.09,-1.93,14:01:09:178,28.59,666.0
14.57,-18.08,14:01:09:315,28.37,666.0
15.36,-30.9,14:01:09:456,29.57,666.0
16.28,-33.76,14:01:09:589,27.4,666.0
16.7,-35.4,14:01:09:721,27.28,666.0
16.68,-35.65,14:01:09:847,27.29,666.0
16.6,-36.05,14:01:09:981,27.42,666.0
16.48,-36.34,14:01:10:104,27.7,666.0
15.83,-35.2,14:01:10:224,26.72,666.0
15.23,-34.67,14:01:10:353,26.98,666.0
14.7,-32.2,14:01:10:487,28.1,666.0
14.12,-31.0,14:01:10:616,30.26,-1.5
12.4,-20.15,14:01:10:744,29.94,666.0
12.95,0.78,14:01:10:871,29.28,666.0
15.01,18.86,14:01:11:003,33.65,1.69
20.47,34.63,14:01:11:134,32.13,7.93
33.37,51.26,14:01:11:274,22.03,666.0
39.88,55.49,14:01:11:408,28.43,666.0
50.21,63.8,14:01:11:538,23.19,666.0
58.93,67.96,14:01:11:664,22.92,666.0
58.45,65.62,14:01:11:796,43.07,15.67
60.11,58.12,14:01:11:925,52.96,19.99
75.61,60.28,14:01:12:055,36.82,45.65
78.79,59.67,14:01:12:187,38.99,39.31
95.69,61.19,14:01:12:317,25.32,666.0
104.13,62.79,14:01:12:451,23.9,666.0
111.42,61.45,14:01:12:587,23.38,666.0
117.16,59.84,14:01:12:711,25.61,666.0
124.41,58.4,14:01:12:839,25.03,666.0
126.33,56.26,14:01:12:976,28.48,666.0
131.96,53.97,14:01:13:099,27.11,666.0
140.22,53.01,14:01:13:222,20.8,666.0
144.5,51.5,14:01:13:359,19.18,666.0
148.8,48.11,14:01:13:494,20.13,666.0
150.77,44.57,14:01:13:628,21.5,666.0
153.32,36.94,14:01:13:756,20.52,666.0
153.94,29.75,14:01:13:880,19.51,666.0
154.7,25.57,14:01:13:998,18.77,666.0
154.19,22.26,14:01:14:128,21.8,666.0
152.94,21.33,14:01:14:254,22.39,666.0
153.25,19.13,14:01:14:388,21.81,666.0
153.25,18.78,14:01:14:520,21.72,666.0
153.23,18.75,14:01:14:646,21.6,666.0
152.54,19.13,14:01:14:768,21.86,666.0
151.34,23.89,14:01:14:894,22.43,666.0
150.37,29.12,14:01:15:017,22.11,666.0
148.83,36.18,14:01:15:134,21.18,666.0
144.58,45.83,14:01:15:267,20.47,666.0
133.71,52.61,14:01:15:389,27.67,666.0
131.09,57.42,14:01:15:521,21.13,666.0
119.49,61.07,14:01:15:664,24.04,666.0
110.76,63.73,14:01:15:796,21.89,666.0
98.19,64.58,14:01:15:923,28.12,666.0
90.7,63.34,14:01:16:047,30.52,45.59
82.61,62.84,14:01:16:166,34.33,41.86
74.8,61.75,14:01:16:304,38.6,36.24
65.73,59.95,14:01:16:436,44.57,29.5
58.41,54.5,14:01:16:568,53.24,28.31
47.98,58.36,14:01:16:687,48.16,17.37
41.85,55.06,14:01:16:812,48.49,14.94
34.98,51.29,14:01:16:942,61.26,5.09
41.63,58.77,14:01:17:072,30.11,17.54
35.9,54.13,14:01:17:201,30.82,24.97
33.16,51.67,14:01:17:327,25.88,666.0
26.76,44.13,14:01:17:450,31.87,21.94
20.84,34.0,14:01:17:579,32.56,15.08
18.18,23.18,14:01:17:709,31.38,14.23
15.57,9.53,14:01:17:843,30.01,11.76
13.9,-4.21,14:01:17:977,28.23,666.0
13.68,-17.83,14:01:18:119,29.68,666.0
15.58,-27.73,14:01:18:266,30.07,4.24
15.42,-29.42,14:01:18:406,29.58,666.0
15.0,-30.19,14:01:18:550,29.68,666.0
14.64,-30.04,14:01:18:689,30.15,3.12
14.71,-30.18,14:01:18:837,30.43,3.11
14.56,-29.67,14:01:18:961,30.94,2.42
13.8,-23.9,14:01:19:092,31.0,3.63
12.96,-13.13,14:01:19:225,31.86,3.93
13.13,1.62,14:01:19:359,33.08,5.62
15.47,24.16,14:01:19:496,35.54,6.91
20.96,43.27,14:01:19:632,32.86,9.14
31.82,51.74,14:01:19:753,30.81,26.73
30.78,53.23,14:01:19:887,42.55,13.55
45.15,64.09,14:01:20:026,22.63,666.0
48.79,64.69,14:01:20:149,24.41,666.0
46.38,65.0,14:01:20:282,40.26,11.86
60.35,68.0,14:01:20:420,27.39,666.0
69.8,65.19,14:01:20:548,28.65,666.0
68.33,62.49,14:01:20:676,41.0,25.27
79.0,65.14,14:01:20:804,29.51,666.0
88.75,65.02,14:01:20:934,21.66,666.0
98.29,66.98,14:01:21:080,16.89,666.0
100.32,63.61,14:01:21:209,25.07,666.0
108.54,62.06,14:01:21:332,21.38,666.0
115.83,60.57,14:01:21:462,20.91,666.0
120.17,59.68,14:01:21:594,24.67,666.0
125.49,58.38,14:01:21:727,22.31,666.0
129.09,54.05,14:01:21:863,29.47,666.0
134.54,51.37,14:01:21:993,29.68,666.0
143.06,47.64,14:01:22:128,23.15,666.0
146.39,41.89,14:01:22:260,22.7,666.0
150.33,34.55,14:01:22:388,22.92,666.0
151.05,27.76,14:01:22:526,23.76,666.0
151.84,20.95,14:01:22:647,23.68,666.0
151.84,15.19,14:01:22:771,23.68,666.0
151.75,11.82,14:01:22:896,23.85,666.0
151.15,7.54,14:01:23:026,22.6,666.0
150.87,6.3,14:01:23:155,23.05,666.0
150.87,6.01,14:01:23:277,23.0,666.0
150.98,6.6,14:01:23:397,22.87,666.0
150.82,7.59,14:01:23:525,23.03,666.0
150.76,13.53,14:01:23:647,23.34,666.0
150.21,20.98,14:01:23:772,24.03,666.0
149.03,31.79,14:01:23:894,22.33,666.0
145.01,43.84,14:01:24:026,21.7,666.0
141.25,52.09,14:01:24:153,20.98,666.0
133.07,61.02,14:01:24:287,22.43,666.0
126.74,63.98,14:01:24:423,21.95,666.0
117.67,65.77,14:01:24:547,22.68,666.0
107.85,66.41,14:01:24:670,23.21,666.0
96.16,67.65,14:01:24:797,29.86,666.0
89.06,69.68,14:01:24:921,27.87,666.0
73.6,66.04,14:01:25:046,41.04,25.21
73.28,64.44,14:01:25:182,30.03,41.29
72.42,63.48,14:01:25:304,29.68,666.0
69.39,63.55,14:01:25:433,30.08,51.95
67.91,63.94,14:01:25:552,22.04,666.0
50.4,67.97,14:01:25:679,27.64,666.0
42.22,65.17,14:01:25:823,25.54,666.0
35.92,59.89,14:01:25:951,31.86,16.71
25.79,55.79,14:01:26:071,37.95,3.14
23.22,52.77,14:01:26:197,32.07,5.72
18.5,45.48,14:01:26:320,33.74,2.24
16.42,41.03,14:01:26:446,32.95,0.72
13.67,32.56,14:01:26:572,32.62,-1.31
10.7,17.49,14:01:26:694,34.98,-3.28
10.12,11.0,14:01:26:827,33.65,-2.98
9.78,1.59,14:01:26:957,33.38,-3.37
9.57,-8.95,14:01:27:080,33.61,-4.53
9.84,-18.64,14:01:27:213,32.67,-5.08
9.87,-23.51,14:01:27:342,33.67,-6.37
10.08,-24.81,14:01:27:470,33.2,-6.81
10.01,-25.05,14:01:27:596,31.91,-7.65
9.83,-24.84,14:01:27:741,31.26,-8.26
9.75,-24.89,14:01:27:874,31.96,-8.5
9.91,-22.89,14:01:28:001,32.95,-7.51
11.4,-2.55,14:01:28:127,32.88,-3.81
15.22,20.3,14:01:28:266,33.85,1.24
19.6,38.13,14:01:28:401,33.7,6.36
32.43,54.98,14:01:28:527,23.6,666.0
38.28,60.65,14:01:28:661,26.14,666.0
46.15,62.89,14:01:28:795,25.96,666.0
54.03,66.61,14:01:28:925,26.66,666.0
53.97,59.57,14:01:29:055,45.73,25.69
65.72,58.88,14:01:29:173,38.07,38.31
68.9,64.43,14:01:29:303,40.83,19.75
85.18,67.55,14:01:29:429,25.6,666.0
91.86,64.46,14:01:29:553,21.88,666.0
100.43,59.62,14:01:29:679,26.0,666.0
109.05,59.24,14:01:29:803,21.89,666.0
112.66,54.14,14:01:29:925,28.34,666.0
116.07,52.2,14:01:30:056,31.35,55.38
123.93,53.05,14:01:30:186,27.01,666.0
128.72,50.41,14:01:30:322,28.46,666.0
131.52,47.49,14:01:30:454,30.68,57.05
139.7,43.46,14:01:30:580,23.17,666.0
143.49,38.5,14:01:30:711,22.88,666.0
145.54,33.27,14:01:30:841,23.84,666.0
146.41,28.2,14:01:30:964,24.54,666.0
147.18,20.72,14:01:31:084,25.33,666.0
147.59,17.42,14:01:31:205,25.99,666.0
149.14,10.62,14:01:31:328,26.15,666.0
149.9,6.02,14:01:31:456,25.46,666.0
150.08,6.79,14:01:31:599,25.33,666.0
150.26,8.11,14:01:31:724,25.27,666.0
150.49,8.4,14:01:31:861,25.19,666.0
150.37,9.32,14:01:31:988,25.06,666.0
150.14,12.61,14:01:32:107,25.12,666.0
149.42,17.87,14:01:32:237,24.74,666.0
147.99,27.6,14:01:32:358,24.15,666.0
146.09,34.88,14:01:32:482,23.32,666.0
141.44,45.62,14:01:32:601,21.73,666.0
129.15,54.78,14:01:32:723,26.29,666.0
121.6,57.59,14:01:32:859,23.56,666.0
113.94,58.79,14:01:32:991,23.06,666.0
109.3,60.32,14:01:33:112,22.05,666.0
98.46,61.38,14:01:33:235,28.86,666.0
90.6,60.81,14:01:33:358,32.26,43.95
83.14,61.09,14:01:33:496,35.2,38.28
75.43,61.61,14:01:33:636,37.94,32.18
70.0,62.77,14:01:33:767,37.81,29.34
63.58,59.75,14:01:33:884,41.9,30.16
59.84,60.07,14:01:34:007,44.48,29.18
52.75,68.51,14:01:34:127,29.78,666.0
50.08,68.12,14:01:34:247,30.48,17.76
45.6,67.55,14:01:34:382,35.94,13.93
43.62,66.88,14:01:34:513,24.74,666.0
39.54,65.86,14:01:34:652,19.46,666.0
32.54,60.32,14:01:34:784,26.62,666.0
28.08,57.06,14:01:34:910,25.32,666.0
17.89,52.57,14:01:35:046,34.15,6.1
15.5,51.36,14:01:35:175,34.48,2.03
12.3,44.18,14:01:35:297,31.44,0.12
9.89,36.27,14:01:35:434,30.86,-2.26
8.21,19.33,14:01:35:558,31.74,-2.37
7.98,1.8,14:01:35:695,32.41,-1.69
8.04,-8.58,14:01:35:830,30.9,-1.47
8.65,-17.53,14:01:35:957,30.91,-0.32
8.8,-20.1,14:01:36:096,29.82,666.0
9.18,-25.52,14:01:36:228,29.52,666.0
9.32,-25.56,14:01:36:360,29.69,666.0
9.17,-24.29,14:01:36:492,29.59,666.0
9.08,-23.25,14:01:36:629,29.86,666.0
8.98,-24.97,14:01:36:752,30.02,-0.29
8.83,-27.01,14:01:36:885,30.86,-2.11
8.64,-21.82,14:01:37:022,30.73,-1.75
8.43,-11.39,14:01:37:151,30.09,-0.27
8.63,3.24,14:01:37:283,31.15,0.61
9.77,17.73,14:01:37:419,31.85,0.69
14.01,38.57,14:01:37:559,33.92,1.31
20.76,49.32,14:01:37:698,32.32,8.94
33.18,57.86,14:01:37:830,28.3,666.0
40.6,60.68,14:01:37:968,30.37,30.79
45.59,66.26,14:01:38:092,28.67,666.0
47.73,64.13,14:01:38:216,41.37,16.73
57.07,69.98,14:01:38:340,32.83,10.04
67.77,67.74,14:01:38:464,26.04,666.0
69.44,64.96,14:01:38:589,38.65,17.82
86.79,68.88,14:01:38:722,16.55,666.0
92.3,68.77,14:01:38:855,20.47,666.0
96.61,68.53,14:01:38:976,21.0,666.0
100.45,67.31,14:01:39:110,25.48,666.0
108.23,63.95,14:01:39:229,20.28,666.0
115.2,60.23,14:01:39:364,22.15,666.0
120.33,58.44,14:01:39:494,21.76,666.0
126.2,57.79,14:01:39:629,22.54,666.0
131.58,56.06,14:01:39:760,21.64,666.0
135.67,52.14,14:01:39:894,23.63,666.0
142.17,48.83,14:01:40:042,19.56,666.0
146.31,43.42,14:01:40:163,20.22,666.0
147.75,33.95,14:01:40:292,21.48,666.0
148.76,27.42,14:01:40:424,21.93,666.0
150.52,19.33,14:01:40:558,21.96,666.0
152.35,14.71,14:01:40:681,21.55,666.0
151.24,8.58,14:01:40:808,23.24,666.0
150.28,6.81,14:01:40:929,24.29,666.0
150.08,7.66,14:01:41:059,24.67,666.0
150.08,8.51,14:01:41:186,24.84,666.0
149.96,9.3,14:01:41:313,24.94,666.0
149.67,12.23,14:01:41:441,24.38,666.0
149.42,19.21,14:01:41:569,24.3,666.0
148.02,29.72,14:01:41:700,22.81,666.0
144.14,39.7,14:01:41:831,22.32,666.0
135.82,48.93,14:01:41:954,26.53,666.0
132.82,50.51,14:01:42:081,27.44,666.0
128.43,54.56,14:01:42:201,26.79,666.0
127.02,56.63,14:01:42:334,22.76,666.0
123.08,57.96,14:01:42:461,23.46,666.0
118.82,59.11,14:01:42:599,23.74,666.0
114.82,60.5,14:01:42:735,22.03,666.0
109.3,61.78,14:01:42:867,22.71,666.0
103.59,63.94,14:01:42:997,22.52,666.0
91.8,62.23,14:01:43:123,34.0,44.34
90.31,66.91,14:01:43:254,25.25,666.0
77.46,66.77,14:01:43:386,30.51,27.21
77.29,68.39,14:01:43:503,26.49,666.0
75.75,68.02,14:01:43:635,23.75,666.0
72.9,68.08,14:01:43:756,21.36,666.0
65.67,69.18,14:01:43:877,19.86,666.0
50.77,69.42,14:01:44:011,19.55,666.0
43.38,65.34,14:01:44:133,33.37,2.09
38.78,59.93,14:01:44:267,28.43,666.0
25.6,47.6,14:01:44:394,43.1,6.22
25.21,48.78,14:01:44:539,30.0,666.0
20.79,42.92,14:01:44:664,30.59,6.34
16.94,35.94,14:01:44:806,30.55,2.31
11.84,18.88,14:01:44:947,33.65,-3.7
9.57,1.08,14:01:45:073,33.52,-8.35
9.52,-15.46,14:01:45:203,33.67,-9.31
9.92,-22.23,14:01:45:326,30.43,-8.55
10.53,-26.07,14:01:45:448,29.96,666.0
10.73,-29.9,14:01:45:580,29.45,666.0
10.6,-29.69,14:01:45:714,28.77,666.0
10.63,-30.28,14:01:45:844,29.88,666.0
10.57,-30.25,14:01:45:972,30.4,-7.27
10.66,-30.6,14:01:46:104,31.21,-6.76
10.53,-28.13,14:01:46:229,31.88,-6.95
10.87,-18.47,14:01:46:361,32.55,-4.99
12.0,2.71,14:01:46:491,31.88,-1.06
16.74,29.96,14:01:46:628,31.77,4.01
23.05,44.94,14:01:46:757,34.52,5.32
32.07,51.85,14:01:46:889,35.67,11.46
42.54,59.35,14:01:47:017,30.12,16.07
46.97,54.35,14:01:47:151,43.61,19.47
58.58,63.76,14:01:47:273,32.01,18.07
70.03,53.49,14:01:47:409,36.23,52.99
70.02,60.87,14:01:47:525,40.82,22.15
77.05,60.15,14:01:47:649,32.13,40.88
81.55,62.46,14:01:47:780,26.64,666.0
88.07,64.79,14:01:47:897,23.57,666.0
97.45,62.64,14:01:48:021,18.39,666.0
99.66,63.18,14:01:48:156,23.76,666.0
107.24,61.45,14:01:48:278,18.57,666.0
110.88,58.57,14:01:48:402,22.08,666.0
111.13,59.25,14:01:48:536,25.07,666.0
113.48,55.21,14:01:48:672,29.7,666.0
122.23,54.5,14:01:48:813,23.15,666.0
125.14,51.01,14:01:48:946,27.15,666.0
130.75,49.12,14:01:49:078,24.2,666.0
132.41,44.96,14:01:49:206,28.99,666.0
139.02,40.63,14:01:49:335,23.57,666.0
142.56,37.31,14:01:49:472,22.79,666.0
145.5,32.62,14:01:49:591,22.61,666.0
147.17,28.21,14:01:49:720,22.65,666.0
148.9,23.09,14:01:49:842,23.67,666.0
149.08,19.91,14:01:49:973,23.81,666.0
149.78,15.37,14:01:50:094,23.45,666.0
150.61,12.42,14:01:50:223,24.55,666.0
151.74,8.09,14:01:50:357,24.41,666.0
152.2,5.63,14:01:50:487,24.56,666.0
151.95,4.58,14:01:50:615,21.4,666.0
151.32,6.43,14:01:50:754,21.56,666.0
150.63,8.44,14:01:50:893,22.09,666.0
149.97,12.91,14:01:51:016,22.02,666.0
148.96,19.91,14:01:51:149,22.06,666.0
145.82,30.74,14:01:51:272,22.58,666.0
141.84,40.18,14:01:51:418,21.78,666.0
136.05,46.54,14:01:51:563,22.39,666.0
129.95,50.86,14:01:51:706,27.22,666.0
128.0,50.84,14:01:51:857,26.03,666.0
124.82,52.08,14:01:52:008,25.91,666.0
121.94,54.69,14:01:52:175,23.67,666.0
119.6,56.05,14:01:52:322,23.44,666.0
115.64,57.25,14:01:52:464,22.93,666.0
112.32,57.82,14:01:52:607,22.86,666.0
106.43,59.76,14:01:52:759,23.96,666.0
99.98,59.93,14:01:52:912,24.69,666.0
90.17,60.41,14:01:53:048,37.29,30.0
89.56,59.06,14:01:53:185,28.61,666.0
81.62,58.73,14:01:53:334,32.94,34.94
74.24,58.72,14:01:53:476,36.14,27.3
69.04,57.03,14:01:53:616,38.52,28.56
68.59,61.86,14:01:53:769,32.82,25.75
60.57,53.84,14:01:53:947,43.67,30.58
53.98,56.51,14:01:54:095,39.85,22.41
46.79,60.83,14:01:54:239,29.93,666.0
43.85,61.02,14:01:54:386,24.72,666.0
41.51,62.22,14:01:54:531,23.64,666.0
34.73,60.04,14:01:54:673,29.17,666.0
28.23,57.73,14:01:54:837,26.45,666.0
18.59,51.69,14:01:54:982,38.78,-3.43
14.93,47.47,14:01:55:130,36.3,-5.05
12.68,41.66,14:01:55:268,34.48,-4.57
10.02,35.13,14:01:55:429,32.97,-5.48
7.85,24.53,14:01:55:575,32.75,-6.45
7.4,9.59,14:01:55:723,30.64,-6.49
7.69,-10.23,14:01:55:882,30.13,-7.48
8.38,-22.37,14:01:56:036,31.33,-7.24
9.02,-27.86,14:01:56:188,30.56,-7.38
9.26,-30.61,14:01:56:347,30.51,-7.02
9.12,-30.66,14:01:56:502,30.6,-7.32
9.07,-31.01,14:01:56:645,30.59,-7.71
9.14,-31.67,14:01:56:790,30.68,-8.19
9.18,-32.84,14:01:56:947,31.21,-9.1
9.36,-33.59,14:01:57:103,31.26,-9.34
9.35,-33.71,14:01:57:254,31.7,-9.74
9.18,-30.52,14:01:57:408,33.6,-8.52
8.78,-24.13,14:01:57:578,36.81,-7.13
9.03,3.73,14:01:57:724,35.66,-6.63
13.23,33.98,14:01:57:879,35.15,-3.97
22.96,47.62,14:01:58:027,34.81,4.68
34.77,57.14,14:01:58:164,27.16,666.0
43.67,63.53,14:01:58:306,24.47,666.0
51.98,67.25,14:01:58:441,23.5,666.0
45.87,62.46,14:01:58:583,53.37,4.28
67.35,65.29,14:01:58:730,33.46,24.23
76.7,67.46,14:01:58:870,26.71,666.0
84.18,65.31,14:01:59:017,24.68,666.0
92.85,65.8,14:01:59:167,27.44,666.0
99.19,63.41,14:01:59:317,24.65,666.0
107.21,62.88,14:01:59:450,18.23,666.0
111.75,60.46,14:01:59:593,22.39,666.0
112.39,56.59,14:01:59:752,29.45,666.0
121.71,56.13,14:01:59:892,23.55,666.0
125.5,54.02,14:02:00:058,24.12,666.0
128.39,49.71,14:02:00:211,28.79,666.0
132.39,46.29,14:02:00:358,29.02,666.0
137.04,45.0,14:02:00:493,24.45,666.0
141.54,40.55,14:02:00:639,21.87,666.0
145.07,34.85,14:02:00:805,20.71,666.0
145.84,30.99,14:02:00:952,21.97,666.0
146.98,26.97,14:02:01:105,22.43,666.0
148.27,21.17,14:02:01:254,22.59,666.0
148.34,14.75,14:02:01:397,23.92,666.0
148.66,8.38,14:02:01:530,23.7,666.0
148.94,3.62,14:02:01:654,23.61,666.0
148.87,5.54,14:02:01:787,23.51,666.0
148.66,7.39,14:02:01:927,23.2,666.0
148.7,7.99,14:02:02:058,22.93,666.0
148.32,9.21,14:02:02:180,23.33,666.0
147.06,12.84,14:02:02:308,24.28,666.0
146.04,19.38,14:02:02:443,25.2,666.0
144.63,26.66,14:02:02:563,25.16,666.0
142.37,33.65,14:02:02:692,24.24,666.0
139.54,38.74,14:02:02:822,24.03,666.0
137.84,41.71,14:02:02:944,23.15,666.0
131.29,46.28,14:02:03:073,25.73,666.0
128.72,50.04,14:02:03:213,22.35,666.0
123.25,54.67,14:02:03:347,21.95,666.0
119.36,56.63,14:02:03:471,22.8,666.0
113.83,59.65,14:02:03:594,22.6,666.0
107.21,61.72,14:02:03:721,20.43,666.0
99.03,63.77,14:02:03:853,27.6,666.0
93.72,65.21,14:02:03:987,25.61,666.0
88.87,65.79,14:02:04:103,26.02,666.0
77.97,64.5,14:02:04:239,31.41,26.68
74.41,66.23,14:02:04:371,31.99,21.12
67.36,63.89,14:02:04:490,32.69,22.48
61.62,65.82,14:02:04:620,35.14,21.04
61.67,65.7,14:02:04:747,24.01,666.0
47.86,65.74,14:02:04:877,32.09,13.03
44.88,63.65,14:02:05:003,27.43,666.0
41.68,62.09,14:02:05:126,18.24,666.0
32.84,56.52,14:02:05:263,24.01,666.0
21.18,45.41,14:02:05:391,35.26,8.9
17.56,39.47,14:02:05:534,32.55,6.89
13.13,24.47,14:02:05:661,32.85,5.03
11.26,9.96,14:02:05:798,31.41,5.02
10.53,-5.15,14:02:05:925,31.68,3.54
9.96,-17.19,14:02:06:049,32.44,-0.13
10.25,-25.58,14:02:06:183,29.22,666.0
10.46,-28.29,14:02:06:310,30.57,-1.98
9.93,-24.43,14:02:06:457,29.59,666.0
9.81,-23.02,14:02:06:590,29.56,666.0
9.78,-22.5,14:02:06:709,29.57,666.0
9.77,-22.96,14:02:06:847,30.05,-1.48
9.56,-23.09,14:02:06:982,30.1,-1.2
9.24,-22.54,14:02:07:104,30.66,-0.45
8.93,-17.76,14:02:07:232,32.97,-0.8
9.06,-0.39,14:02:07:359,35.21,-0.91
11.22,23.41,14:02:07:499,35.03,1.24
18.79,47.88,14:02:07:621,33.62,6.12
26.95,55.81,14:02:07:762,31.68,13.27
46.15,68.84,14:02:07:889,12.93,666.0
47.77,66.95,14:02:08:009,34.65,6.82
53.43,69.17,14:02:08:129,26.25,666.0
57.96,69.78,14:02:08:259,38.71,5.14
66.54,63.18,14:02:08:392,40.41,20.2
77.55,66.38,14:02:08:525,28.43,666.0
77.14,66.57,14:02:08:642,36.47,14.96
93.9,68.3,14:02:08:768,18.85,666.0
111.12,70.12,14:02:08:904,10.94,666.0
106.09,67.46,14:02:09:025,16.19,666.0
111.5,67.24,14:02:09:156,17.14,666.0
114.79,64.78,14:02:09:288,21.01,666.0
117.49,63.02,14:02:09:426,28.44,666.0
126.12,61.74,14:02:09:552,22.46,666.0
132.79,60.97,14:02:09:682,20.27,666.0
137.55,59.09,14:02:09:812,18.4,666.0
141.1,56.91,14:02:09:949,19.16,666.0
144.95,53.45,14:02:10:084,19.03,666.0
149.29,48.12,14:02:10:210,17.13,666.0
152.46,41.55,14:02:10:330,17.24,666.0
154.84,34.03,14:02:10:457,19.26,666.0
154.81,28.04,14:02:10:584,21.24,666.0
155.39,18.07,14:02:10:715,20.29,666.0
155.01,11.81,14:02:10:849,20.5,666.0
154.69,6.43,14:02:10:980,19.61,666.0
154.07,7.34,14:02:11:108,20.37,666.0
153.37,10.91,14:02:11:228,21.18,666.0
153.21,12.91,14:02:11:360,21.08,666.0
152.93,14.08,14:02:11:495,20.97,666.0
153.21,17.78,14:02:11:622,20.38,666.0
152.87,24.92,14:02:11:748,19.66,666.0
151.8,30.91,14:02:11:867,19.95,666.0
149.21,38.9,14:02:12:004,20.09,666.0
145.44,46.95,14:02:12:140,20.4,666.0
141.38,52.75,14:02:12:265,20.2,666.0
