11.22,-46.55,15:10:10:661,666.00,20.64
8.50,-35.89,15:10:11:209,666.00,12.85
8.65,-20.72,15:10:11:410,666.00,9.11
8.93,-19.81,15:10:11:761,666.00,10.22
10.54,-30.92,15:10:11:921,666.00,13.08
11.13,-34.54,15:10:12:051,666.00,13.92
10.44,-40.71,15:10:12:166,666.00,14.36
9.74,-42.46,15:10:12:292,666.00,14.83
9.66,-42.55,15:10:12:406,666.00,14.71
10.04,-41.75,15:10:12:521,666.00,14.84
10.42,-40.97,15:10:12:641,666.00,14.98
10.55,-41.56,15:10:12:758,666.00,15.38
10.69,-41.89,15:10:12:872,666.00,15.94
10.70,-41.57,15:10:12:996,666.00,15.82
10.83,-42.24,15:10:13:111,666.00,16.10
10.88,-41.75,15:10:13:241,666.00,16.11
10.93,-42.08,15:10:13:356,666.00,16.42
10.66,-40.73,15:10:13:479,666.00,15.80
10.55,-39.77,15:10:13:593,666.00,15.08
10.65,-39.89,15:10:13:709,666.00,15.19
10.55,-38.73,15:10:13:821,666.00,14.78
10.66,-39.28,15:10:13:942,666.00,15.43
10.72,-40.06,15:10:14:066,666.00,15.55
10.70,-39.89,15:10:14:178,666.00,16.06
10.71,-39.77,15:10:14:297,666.00,16.39
10.74,-39.60,15:10:14:411,666.00,16.11
10.40,-35.67,15:10:14:545,666.00,13.61
10.09,-30.08,15:10:14:667,666.00,12.00
9.82,-27.30,15:10:14:793,666.00,11.81
9.78,-26.55,15:10:14:912,666.00,11.81
9.39,-24.20,15:10:15:038,666.00,11.21
8.93,-23.07,15:10:15:160,666.00,11.03
8.84,-22.31,15:10:15:283,666.00,10.85
8.78,-21.42,15:10:15:403,666.00,10.71
8.67,-21.75,15:10:15:531,666.00,10.63
8.79,-21.63,15:10:15:666,666.00,10.20
8.94,-22.05,15:10:15:793,666.00,10.15
9.22,-21.57,15:10:15:926,666.00,10.15
9.31,-21.73,15:10:16:078,666.00,10.03
9.52,-22.45,15:10:16:212,666.00,9.94
9.55,-21.37,15:10:16:334,666.00,9.57
9.30,-20.24,15:10:16:483,666.00,9.65
8.85,-19.14,15:10:16:624,666.00,9.77
8.47,-18.23,15:10:16:749,666.00,9.76
8.22,-18.15,15:10:16:871,666.00,9.94
8.21,-16.23,15:10:16:999,666.00,9.68
8.09,-16.92,15:10:17:120,666.00,10.04
8.22,-15.76,15:10:17:246,666.00,9.84
8.19,-16.23,15:10:17:376,666.00,10.01
8.19,-17.12,15:10:17:495,666.00,10.20
8.05,-18.74,15:10:17:619,666.00,10.37
8.09,-19.85,15:10:17:751,666.00,10.48
8.13,-20.84,15:10:17:867,666.00,10.51
8.30,-20.34,15:10:17:997,666.00,10.40
8.17,-20.60,15:10:18:116,666.00,10.46
8.22,-19.91,15:10:18:232,666.00,10.33
8.18,-19.89,15:10:18:346,666.00,10.41
8.23,-21.31,15:10:18:463,666.00,10.69
8.12,-21.28,15:10:18:597,666.00,10.72
8.02,-20.45,15:10:18:709,666.00,10.30
8.12,-23.17,15:10:18:824,666.00,10.52
8.08,-23.62,15:10:18:941,666.00,10.61
8.07,-22.55,15:10:19:059,666.00,10.50
8.02,-21.66,15:10:19:181,666.00,10.49
8.02,-21.07,15:10:19:301,666.00,10.37
8.13,-21.31,15:10:19:428,666.00,10.41
8.06,-19.94,15:10:19:544,666.00,10.36
8.29,-17.99,15:10:19:680,666.00,9.91
8.50,-17.86,15:10:19:795,666.00,9.74
8.55,-19.58,15:10:19:922,666.00,9.82
8.93,-19.75,15:10:20:051,666.00,9.62
9.26,-20.94,15:10:20:170,666.00,9.69
10.40,-31.17,15:10:20:281,666.00,14.41
11.20,-33.93,15:10:20:394,666.00,14.89
10.60,-36.90,15:10:20:512,666.00,14.78
9.43,-36.88,15:10:20:644,666.00,13.65
8.92,-36.75,15:10:20:764,666.00,13.78
8.84,-37.67,15:10:20:880,666.00,14.11
8.53,-38.18,15:10:20:993,666.00,13.61
8.66,-39.14,15:10:21:106,666.00,13.39
8.51,-38.63,15:10:21:224,666.00,13.05
8.58,-38.97,15:10:21:340,666.00,12.75
8.75,-40.17,15:10:21:457,666.00,13.06
