x,y,x,y
45288.27923809524,132.3201250601465,45288.29803508772,148.82643274887502
45288.38669047619,136.6352380951513,45288.4056754386,154.33621775022684
45288.49414285714,138.96542595017203,45288.513315789474,160.33131578982747
45288.6015952381,140.68892517013987,45288.62095614035,164.47478734708164
45288.70904761905,140.83157509156032,45288.72859649123,169.07635477505056
45288.8165,139.83350961538272,45288.83623684211,165.39
45288.92395238095,139.83506202481018,45288.94387719298,166.3916108453713
45289.0314047619,140.04145124716382,45289.051517543856,160.5220370368677
45289.138857142854,140.08536388140115,45289.159157894734,148.53526315790972
45289.24630952381,139.16180758013778,45289.26679824561,134.41428728043687
45289.353761904764,135.68744552055674,45289.37443859649,119.16459739069403
45289.461214285715,128.8685787172431,45289.48207894737,106.96774322166584
45289.568666666666,113.53359881997417,45289.589719298245,91.62018518421307
45289.67611904762,98.04393184820465,45289.69735964912,81.06261208547373
45289.78357142857,84.33250316106265,45289.805,69.27882352835435
45289.89102380953,68.99984536043709,45289.91264035088,59.609253056563375
45289.99847619048,55.54450980377702,45290.020280701756,51.482240215760754
45290.10592857143,49.393582010599104,45290.12792105263,41.585721804124034
45290.21338095238,45.23214752580233,45290.23556140351,34.72205209948347
45290.32083333333,40.22799707616103,45290.34320175438,29.314364035381498
45290.42828571428,37.84595238093149,45290.45084210526,25.228315789474806
45290.53573809524,38.85931731988907,45290.55848245614,25.80904357677268
45290.64319047619,42.63903863450218,45290.666122807015,35.50974200214209
45290.75064285714,52.20611969111617,45290.77376315789,48.57531163426587
45290.858095238094,66.35143353130779,45290.88140350877,69.14532581480672
45290.965547619046,79.2414761901733,45290.98904385965,87.65549075428943
45291.073,92.15330275178437,45291.096684210526,103.99102418231786
45291.180452380955,104.83366281892411,45291.204324561404,117.19702551853885
45291.287904761906,113.9752288488038,45291.31196491228,127.97451887328327
45291.39535714286,118.74902332361224,45291.41960526316,137.02838672867168
45291.50280952381,123.07674603166029,45291.52724561404,148.36008310280943
45291.61026190476,127.48266706677863,45291.63488596491,151.86676691716255
45291.71771428571,132.71353535331954,45291.742526315786,158.43413742674127
45291.82516666667,136.2665849673675,45291.85016666666,163.30740196053392
45291.93261904762,136.0119791666296,45291.95780701754,162.68119977361246
45292.04007142857,134.66505891014677,45292.06544736842,160.76099506582958
45292.14752380952,130.72874944383923,45292.1730877193,152.0824667729946
45292.254976190474,126.37496825401709,45292.280728070175,140.23607978253727
45292.36242857143,104.55952380910276,45292.38836842105,122.3949845189728
45292.46988095238,92.51145041501292,45292.49600877193,108.88868421043058
45292.577333333335,84.26796116491221,45292.60364912281,94.7223709268444
45292.684785714286,74.51555714313749,45292.711289473686,83.61028708118907
45292.79223809524,61.9169165488049,45292.81892982456,72.03670676620561
45292.89969047619,59.919468671917684,45292.92657017544,59.62504511208472
45293.00714285715,53.63285714265425,45293.03421052631,50.188691322894066
45293.1145952381,47.020101710536615,45293.14185087719,42.23611205416258
45293.22204761905,41.54490646255843,45293.24949122807,36.2207992203387
45293.3295,40.440752212389064,45293.357131578945,33.99369047621667
45293.43695238095,39.78342767293849,45293.46477192982,29.54295739369416
45293.5444047619,38.40448474703247,45293.5724122807,16.047926829670505
45293.65185714286,37.95266296811666,45293.68005263158,18.30710526307628
45293.75930952381,39.072142857254356,45293.787692982456,17.25174833634288
45293.86676190476,42.23131299125408,45293.895333333334,23.251923077204857
45293.974214285714,49.01662946413832,45294.00297368421,37.32169172975768
45294.081666666665,63.65411564620708,45294.11061403509,55.14938313619482
45294.189119047616,75.74002380929363,45294.21825438597,74.70024122926334
45294.296571428575,81.52293800537997,45294.32589473684,94.45202037299677
45294.404023809526,86.38300000005044,45294.433535087715,106.73840919887421
45294.51147619048,98.00830586108285,45294.54117543859,118.29826315770521
45294.61892857143,109.94973886331509,45294.64881578947,127.12453216375616
45294.72638095238,122.81032421496222,45294.75645614035,134.40051378434367
45294.83383333333,129.05118333304338,45294.86409649123,143.4322135126223
45294.94128571429,132.18362831866762,45294.971736842104,153.42510121468408
45295.04873809524,135.183453493693,45295.07937719298,161.84148903483748
45295.15619047619,138.38588827831853,45295.18701754386,166.04084025854831
45295.26364285714,136.84532356528496,45295.29465789474,164.5797039470895
45295.37109523809,134.6557341271631,45295.402298245615,161.17684210433836
45295.478547619045,129.74621337024945,45295.50993859649,147.67210526156197
45295.586,119.36979591779934,45295.61757894737,126.00526315683386
45295.693452380954,103.13663265267469,45295.72521929824,120.44926261230937
45295.800904761905,93.23041771094465,45295.83285964912,106.46207785068374
45295.90835714286,90.60500714320231,45295.9405,95.88302631633528
45296.01580952381,77.13635054058898,45296.048140350875,79.60763742634474
45296.12326190476,62.049107143250865,45296.15578070175,65.1081091616448
45296.23071428572,49.520325814435836,45296.26342105263,54.161266002656866
45296.33816666667,46.929537953758555,45296.37106140351,47.65901082482808
45296.44561904762,44.126598639492144,45296.478701754386,41.32590643252709
45296.55307142857,41.29065000001342,45296.58634210526,35.97239388778271
45296.66052380952,38.86096181051191,45296.69398245614,31.369233082668664
45296.76797619048,37.20248404515507,45296.80162280702,28.787299667986904
45296.87542857143,37.004036061027804,45296.9092631579,26.711894736560257
45296.98288095238,37.84853653533265,45297.01690350877,21.982787828943902
45297.09033333333,42.12260416676162,45297.124543859645,22.388895769013487
45297.197785714285,47.38533613452508,45297.23218421052,45.384018491741664
45297.305238095236,50.222698412630116,45297.3398245614,65.79423116640274
45297.412690476194,66.99296558322496,45297.44746491228,80.59548014825887
45297.520142857145,82.81197802270188,45297.555105263156,98.38334928237941
45297.6275952381,95.97199047625926,45297.662745614034,110.93562865530404
45297.73504761905,106.04699507403029,45297.77038596491,120.62432330851799
45297.8425,114.3562376237862,45297.87802631579,129.49133712669828
45297.94995238095,121.03249386335852,45297.98566666667,139.38122807049734
45298.05740476191,126.90048355432377,45298.093307017545,148.37492230641718
45298.16485714286,129.28830188679828,45298.20094736842,159.47518796983135
45298.27230952381,132.84005897775629,45298.3085877193,148.6656707946865
45298.37976190476,135.31996960481246,45298.41622807017,152.9285398980834
45298.48721428571,133.75985863096676,45298.52386842105,157.2554143336783
45298.594666666664,132.56854785483276,45298.63150877193,154.36822497420073
45298.70211904762,130.77259450170988,45298.739149122805,145.87271929779735
45298.809571428574,128.57688311689483,45298.84678947368,128.03999999994744
45298.917023809525,118.75440836926144,45298.95442982456,133.44067062939774
45299.024476190476,99.10656033259995,45299.06207017544,100.19897107606053
45299.13192857143,83.72155844183864,45299.169710526316,95.88413078137471
45299.23938095238,70.24863678841837,45299.27735087719,79.11227146791934
45299.34683333334,61.056164874377146,45299.38499122807,67.6422752191803
45299.45428571429,54.851050420084064,45299.49263157895,60.36625730982694
45299.56173809524,50.448900560167374,45299.60027192983,53.07345661434446
45299.66919047619,46.31661678012465,45299.7079122807,47.78575253943974
45299.77664285714,41.91620496904289,45299.815552631575,41.41503759402379
45299.88409523809,40.12566805367008,45299.92319298245,36.24323653982321
45299.99154761905,39.571186186176135,45300.03083333333,30.284952380881165
45300.099,37.606862745038875,45300.13847368421,23.61578947358877
45300.20645238095,37.26943144499224,45300.246114035086,20.46936403511634
45300.313904761904,37.527972654399804,45300.353754385964,18.257318295722712
45300.421357142855,37.940977443605625,45300.46139473684,23.880571428573568
45300.52880952381,41.55541329738108,45300.56903508772,39.682882883756285
45300.636261904765,43.63515873020553,45300.6766754386,57.82720760301999
45300.743714285716,62.10937142963826,45300.784315789475,77.00558270718133
45300.85116666667,81.40438657457531,45300.89195614035,100.15488458135319
45300.95861904762,98.14347619038783,45300.99959649123,112.92512061468284
45301.06607142857,110.51019003908482,45301.1072368421,124.2553989813863
45301.17352380952,117.11053748207328,45301.21487719298,134.5095321636555
45301.28097619048,123.98786167819159,45301.32251754386,142.76876918852122
45301.38842857143,130.01779591843953,45301.430157894734,150.35751461961448
45301.49588095238,133.2158214285681,45301.53779824561,148.30355661874225
45301.60333333333,134.02921568627434,45301.64543859649,145.8921929824802
45301.710785714284,134.59653495437414,45301.75307894737,148.07457756239862
45301.81823809524,134.16731016729236,45301.860719298245,148.78258145359916
45301.92569047619,133.1348126102094,45301.96835964912,133.61237291921293
45302.033142857144,131.04548076920568,45302.076,127.09205128185037
45302.140595238096,120.85920634893881,45302.18364035088,128.98465103142166
45302.24804761905,103.93421245459032,45302.29128070176,121.53058646846648
45302.3555,86.9368750005753,45302.39892105263,94.50482456124462
45302.462952380956,75.99798742113201,45302.506561403505,79.7060701759177
45302.57040476191,62.06696248196347,45302.61420175438,65.85011363652778
45302.67785714286,48.799263622511745,45302.72184210526,56.44215619712328
45302.78530952381,46.49139620896675,45302.82948245614,49.01994690672841
45302.89276190476,41.565982142993306,45302.937122807016,42.896931690947866
45303.00021428571,38.30852678570957,45303.04476315789,36.34006791164784
45303.10766666667,38.535757575770106,45303.15240350877,32.58047791878948
45303.21511904762,37.879857142830296,45303.26004385965,29.452394220731865
45303.32257142857,37.7162234794874,45303.36768421053,27.794170040468977
45303.430023809524,39.457434577416755,45303.475324561405,27.34999226006313
45303.537476190475,41.072258503366015,45303.58296491228,31.32754386001764
45303.644928571426,43.17446251761691,45303.69060526316,46.57488446798652
45303.752380952385,56.812939959082485,45303.79824561403,63.3033528265865
45303.859833333336,73.38229166659457,45303.90588596491,82.34067495107942
45303.96728571429,85.75819999992758,45304.013526315786,102.23789473678977
45304.07473809524,101.39263909738597,45304.121166666664,111.37176470582067
45304.18219047619,112.22523809528738,45304.22880701754,124.22582640828622
45304.28964285714,119.1147664835704,45304.33644736842,134.5700292401132
45304.3970952381,123.86034832480028,45304.4440877193,142.994570477962
45304.50454761905,128.9084468180982,45304.551728070175,152.132219298418
45304.612,132.96303030299043,45304.65936842105,162.93322580807853
45304.71945238095,132.9707142857716,45304.76700877193,146.95672049434717
45304.8269047619,134.9304453262995,45304.87464912281,152.55451523560643
45304.934357142854,132.58825100159734,45304.982289473686,151.6745338340803
45305.04180952381,122.15879302213477,45305.08992982456,135.82837232002797
45305.149261904764,106.04373571388778,45305.197570175435,122.07322855755359
45305.256714285715,94.78571428544414,45305.30521052631,107.66013645215037
45305.364166666666,84.70930555568425,45305.41285087719,98.21677387926118
45305.47161904762,73.76310204094122,45305.52049122807,86.30221362215921
45305.57907142857,64.74389136916794,45305.628131578946,66.42072368361318
45305.68652380953,53.18739297720762,45305.73577192982,62.26514997147268
45305.79397619048,48.09567961152168,45305.8434122807,53.619956140163715
45305.90142857143,44.24629539949629,45305.95105263158,46.45517543859233
45306.00888095238,41.11451895044246,45306.05869298246,40.51688596458912
45306.11633333333,40.74188524591003,45306.166333333334,33.24294117599551
45306.22378571429,39.34653902785867,45306.27397368421,27.528521671618872
45306.33123809524,37.21537259181608,45306.38161403509,24.41000948302103
45306.43869047619,37.530571428534756,45306.48925438596,23.980874884562528
45306.54614285714,37.1300147275891,45306.59689473684,25.276075188065857
45306.653595238095,40.183940719236304,45306.704535087716,33.915531475839934
45306.761047619046,44.431446540853244,45306.812175438594,50.892702702817026
45306.868500000004,50.396117021474424,45306.91981578947,64.0512417762807
45306.975952380955,59.5446666668765,45307.02745614035,83.98844169303659
45307.08340476191,63.071409523843194,45307.13509649123,100.86989473746247
45307.19085714286,63.51899159664374,45307.242736842105,113.25105263184471
45307.29830952381,63.601912125675504,45307.35037719298,123.82616873113098
45307.40576190476,71.21434303345308,45307.45801754386,137.47070649662888
45307.51321428572,88.51435586813828,45307.56565789474,147.85879217312612
45307.62066666667,102.95388349523955,45307.673298245616,153.387719298431
45307.72811904762,118.13079598506216,45307.78093859649,165.26765479876633
45307.83557142857,126.75770139618008,45307.888578947364,165.8389473684136
45307.94302380952,134.09752765751577,45307.99621929824,165.05776900583663
45308.050476190474,137.02194477792338,45308.10385964912,165.16662280705927
45308.15792857143,136.7038169642378,45308.2115,158.21970588220628
45308.26538095238,135.7607805596479,45308.319140350875,139.05473684188735
45308.372833333335,136.00356435644665,45308.42678070175,129.39899671039427
45308.480285714286,136.31527696792074,45308.53442105263,117.65550607257438
45308.58773809524,136.76903218694372,45308.64206140351,101.91725146167126
45308.69519047619,136.80158045987935,45308.74970175439,99.74293992310764
45308.80264285715,134.143060344662,45308.857342105264,71.4588539895699
45308.9100952381,123.90229194425349,45308.96498245614,64.43166932433587
45309.01754761905,107.6178333334365,45309.07262280702,59.22066033125121
45309.125,87.68288461517884,45309.18026315789,51.527120743355454
45309.23245238095,75.70709109733724,45309.28790350877,42.02040100265423
45309.3399047619,70.05918767505733,45309.395543859646,34.98863157896588
45309.44735714286,66.98726315775252,45309.50318421052,28.413212974332488
45309.55480952381,54.67621794878572,45309.6108245614,22.670115288186615
45309.66226190476,45.734285714228065,45309.71846491228,20.7677797943571
45309.769714285714,40.90405219781451,45309.82610526316,21.98
45309.877166666665,39.31976190476444,45309.933745614035,21.89491228074754
45309.98461904762,39.28869721473517,45310.04138596491,28.045002658622785
45310.092071428575,39.29877947295038,45310.14902631579,40.19208771968035
45310.199523809526,39.28474142345191,45310.25666666667,57.4917333347815
45310.30697619048,38.97578292577292,45310.364307017546,78.32137651943249
45310.41442857143,41.03003826535119,45310.471947368416,96.15455712435175
45310.52188095238,44.87880704369917,45310.579587719294,113.12465149359231
45310.62933333333,51.93273927385117,45310.68722807017,119.85265107214039
45310.73678571429,68.74775000102233,45310.79486842105,133.94885290115263
45310.84423809524,91.43652089401508,45310.90250877193,140.44086074548338
45310.95169047619,107.05457307097903,45311.010149122805,146.0300311262181
45311.05914285714,118.27985994365953,45311.11778947368,156.0229505585226
45311.16659523809,128.99015172693512,45311.22542982456,166.9889473686221
45311.27404761905,134.1648925412426,45311.33307017544,169.9012333864973
45311.3815,136.41853982304193,45311.440710526316,164.93431390839132
45311.488952380954,134.2418335557708,45311.548350877194,157.28418546236452
45311.596404761905,134.15228787878652,45311.65599122807,144.67189083779738
45311.70385714286,133.65030997304044,45311.76363157894,134.84725677874707
45311.81130952381,125.41269345246252,45311.87127192982,121.84186890857852
45311.918761904766,120.28883691497212,45311.9789122807,109.93611726682867
45312.02621428572,107.09579670328743,45312.086552631576,90.88111842145402
45312.13366666667,95.95463276810807,45312.19419298245,80.91744517586118
45312.24111904762,87.4968142854646,45312.30183333333,73.02495370351119
45312.34857142857,76.45838827863199,45312.40947368421,67.49923444976137
45312.45602380952,67.09620262414776,45312.51711403509,61.809668089072396
45312.56347619048,57.62796343515236,45312.624754385964,54.636865497109596
45312.67092857143,51.163615611212656,45312.73239473684,41.09437181658973
45312.77838095238,47.87596880122364,45312.84003508772,33.42298830391948
45312.885833333334,44.07424242412726,45312.9476754386,28.71287719269965
45312.993285714285,40.77149791955704,45313.055315789476,24.81189792646197
45313.100738095236,39.31815320911366,45313.162956140346,22.351335045047435
45313.208190476194,37.732498821236334,45313.270596491224,19.724049707642674
45313.315642857146,38.373644179925215,45313.3782368421,19.02460902256234
45313.4230952381,38.84690726817065,45313.48587719298,24.262587719400315
45313.53054761905,39.326150793639094,45313.59351754386,41.08605263159322
45313.638,43.42888888870475,45313.701157894735,61.44239473655931
45313.74545238095,60.89292363734375,45313.80879824561,83.77225806478802
45313.85290476191,74.77966360924715,45313.91643859649,104.40220713103048
45313.96035714286,89.38455844229804,45314.02407894737,116.77323026312973
45314.06780952381,105.68281942509353,45314.131719298246,128.5698617760403
45314.17526190476,118.13512986996385,45314.239359649124,137.60979532177288
45314.28271428571,123.84685714279395,45314.347,144.84000000013035
45314.390166666664,129.4768446599455,45314.45464035087,152.86201754363668
45314.49761904762,133.2251619048355,45314.56228070175,156.20936204139946
45314.605071428574,134.7931016731511,45314.66992105263,157.98703413939427
45314.712523809525,133.5220667648311,45314.777561403505,157.7031578948073
45314.819976190476,132.07743672239985,45314.88520175438,144.6899099723343
45314.92742857143,127.60466498115456,45314.99284210526,124.4213797995152
45315.03488095238,123.01755583659342,45315.10048245614,123.86305589558494
45315.14233333334,104.34986928006276,45315.20812280702,111.38729323322218
45315.24978571429,89.15948773422645,45315.315763157894,99.2576588019843
45315.35723809524,79.64912398935333,45315.42340350877,85.65416875467969
45315.46469047619,68.53081597246513,45315.53104385965,72.016338475312
45315.57214285714,57.466477115220705,45315.63868421053,61.01898132405744
45315.6795952381,51.83939200668057,45315.746324561405,50.40878615430369
45315.78704761905,48.050476190324815,45315.853964912276,41.60813481068584
45315.8945,45.117628865931124,45315.96160526315,36.32179824565816
45316.00195238095,41.982127566551384,45316.06924561403,29.616276803186555
45316.109404761904,39.69558977719165,45316.17688596491,24.673829401187852
45316.216857142856,38.33346320346132,45316.28452631579,20.19038406827579
45316.324309523814,38.12626530612584,45316.392166666665,18.547543859644822
45316.431761904765,37.94465390278017,45316.49980701754,20.606230899819998
45316.539214285716,38.021363636378425,45316.60744736842,24.61480036319202
45316.64666666667,39.928715277726326,45316.7150877193,34.01582456144449
45316.75411904762,42.10140971238828,45316.822728070176,48.3365911311281
45316.86157142857,49.283361344022495,45316.93036842105,64.33654135343146
45316.96902380953,64.38070952427996,45317.03800877193,82.89623870350917
45317.07647619048,79.55744164373158,45317.1456491228,99.12082706757313
45317.18392857143,92.19963054197122,45317.25328947368,110.37115984406194
45317.29138095238,102.004930555612,45317.36092982456,118.67522807004195
45317.39883333333,113.50858333348091,45317.468570175435,130.32889046907087
45317.506285714284,122.07298901078451,45317.57621052631,141.84596491220373
45317.61373809524,128.1971673344114,45317.68385087719,150.51499769161245
45317.72119047619,133.18385964927444,45317.79149122807,154.35395252836508
45317.828642857145,134.6730142857206,45317.899131578946,161.68247368379315
45317.936095238096,134.77966996699664,45318.006771929824,169.1016666655731
45318.04354761905,136.0178595001845,45318.1144122807,157.14522203908314
45318.151,135.65,45318.22205263158,140.34126644597686
45318.25845238096,133.9688473517449,45318.32969298246,121.62688197724607
45318.36590476191,128.95891774858407,45318.437333333335,119.32355555893247
45318.47335714286,112.75168322974189,45318.544973684206,113.14842105238344
45318.58080952381,96.80201242218942,45318.65261403508,92.27264254445035
45318.68826190476,83.81294729567415,45318.76025438596,83.75584365323454
45318.79571428571,71.97100122093573,45318.86789473684,72.3381988304158
45318.90316666667,58.54404558387333,45318.97553508772,61.103709273179625
45319.01061904762,52.20989610359956,45319.083175438594,55.468157894729295
45319.11807142857,45.6928138526793,45319.19081578947,45.3072617353241
45319.225523809524,41.425751633986735,45319.29845614035,36.55178446111821
45319.332976190475,41.63198554422499,45319.40609649123,30.071032823366174
45319.440428571426,40.03878826531911,45319.513736842106,22.495741626677223
45319.547880952385,39.52229390680266,45319.62137719298,18.43880482440855
45319.655333333336,39.13365695792017,45319.72901754386,15.940375243647189
45319.76278571429,39.07197478996481,45319.83665789473,22.91741776292006
45319.87023809524,41.03140056016569,45319.94429824561,36.26558662213293
45319.97769047619,46.90208923169066,45320.05193859649,48.499963702354975
45320.08514285714,60.94224489772026,45320.159578947365,60.079333333330744
45320.1925952381,77.61541930064514,45320.26721929824,78.52346365893072
45320.30004761905,91.91704593374409,45320.37485964912,98.22129718277688
45320.4075,101.08535714278428,45320.4825,114.23571428554204
45320.51495238095,107.7077276524646,45320.590140350876,124.99876705686296
45320.6224047619,108.68665937757149,45320.697780701754,138.49374725922266
45320.72985714286,122.95887755102662,45320.80542105263,149.95861244030218
45320.83730952381,123.08679705216242,45320.91306140351,161.40766553534334
45320.944761904764,131.02736593748537,45321.02070175439,164.01702654099714
45321.052214285715,135.89335497831922,45321.128342105265,168.36012335610565
45321.15966666667,137.386855345901,45321.235982456135,169.4943914473691
45321.26711904762,136.61071687370065,45321.34362280701,168.5054678362551
45321.374571428576,134.97506377549294,45321.45126315789,162.17993421080263
45321.48202380953,132.61601791166822,45321.55890350877,144.82276106958534
45321.58947619048,123.07903846124232,45321.66654385965,133.98428439557586
45321.69692857143,110.38688311667708,45321.774184210524,119.43015299860826
45321.80438095238,97.86571428577938,45321.8818245614,103.63583688931783
45321.91183333333,86.87563862985024,45321.98946491228,90.59595366599484
45322.01928571429,74.36820367736708,45322.09710526316,75.22699760763685
45322.12673809524,68.63557479527064,45322.204745614035,61.08716959014757
45322.23419047619,60.62097105508537,45322.31238596491,50.54574013140763
45322.34164285714,56.173417367129915,45322.42002631579,42.57053383436177
45322.449095238095,47.50663492066113,45322.52766666666,35.082222222267134
45322.556547619046,43.558198482969104,45322.63530701754,26.27400850627354
45322.664000000004,40.739649122679275,45322.74294736842,19.904912280686155
45322.771452380955,38.7776126701157,45322.850587719295,22.09310985797624
45322.87890476191,39.28141025639866,45322.95822807017,21.722912280693144
45322.98635714286,39.45720714287121,45323.06586842105,23.092610241830105
45323.09380952381,41.20320346310828,45323.17350877193,27.632858999823195
45323.20126190476,44.751187915913846,45323.281149122806,40.71658442971614
45323.30871428572,52.16976676422213,45323.38878947368,61.28479082429769
45323.41616666667,67.00527777798239,45323.49642982456,78.0190281630342
45323.52361904762,74.11312324931339,45323.60407017544,92.30730325887738
45323.63107142857,83.66234375023643,45323.71171052632,103.87942275110615
45323.73852380952,86.20862533692959,45323.819350877195,114.17482456197091
45323.845976190474,96.0345564513633,45323.926991228065,121.85690131559335
45323.95342857143,108.70653246782693,45324.03463157894,136.48181488202246
45324.060880952384,119.80907329614406,45324.14227192982,143.78156196930823
45324.168333333335,126.84628070174755,45324.2499122807,151.24260233920268
45324.275785714286,133.00457671947515,45324.357552631576,153.00604355718005
45324.38323809524,135.78365079365713,45324.465192982454,164.71688109187346
45324.49069047619,136.0092923281563,45324.57283333333,163.76509523757866
45324.59814285715,133.7477405247114,45324.68047368421,156.7649845199786
