x,y
45303.475324561405,27.34999226006313
45303.58296491228,31.32754386001764
45303.69060526316,46.57488446798652
45303.79824561403,63.3033528265865
45303.90588596491,82.34067495107942
45304.013526315786,102.23789473678977
45304.121166666664,111.37176470582067
45304.22880701754,124.22582640828622
45304.33644736842,134.5700292401132
45304.4440877193,142.994570477962
45304.551728070175,152.132219298418
45304.65936842105,162.93322580807853
45304.76700877193,146.95672049434717
45304.87464912281,152.55451523560643
45304.982289473686,151.6745338340803
45305.08992982456,135.82837232002797
45305.197570175435,122.07322855755359
45305.30521052631,107.66013645215037
45305.41285087719,98.21677387926118
45305.52049122807,86.30221362215921
45305.628131578946,66.42072368361318
45305.73577192982,62.26514997147268
45305.8434122807,53.619956140163715
45305.95105263158,46.45517543859233
45306.05869298246,40.51688596458912
45306.166333333334,33.24294117599551
45306.27397368421,27.528521671618872
45306.38161403509,24.41000948302103
45306.48925438596,23.980874884562528
45306.59689473684,25.276075188065857
45306.704535087716,33.915531475839934
45306.812175438594,50.892702702817026
45306.91981578947,64.0512417762807
45307.02745614035,83.98844169303659
45307.13509649123,100.86989473746247
45307.242736842105,113.25105263184471
45307.35037719298,123.82616873113098
45307.45801754386,137.47070649662888
45307.56565789474,147.85879217312612
45307.673298245616,153.387719298431
45307.78093859649,165.26765479876633
45307.888578947364,165.8389473684136
45307.99621929824,165.05776900583663
45308.10385964912,165.16662280705927
45308.2115,158.21970588220628
45308.319140350875,139.05473684188735
45308.42678070175,129.39899671039427
45308.53442105263,117.65550607257438
45308.64206140351,101.91725146167126
45308.74970175439,99.74293992310764
45308.857342105264,71.4588539895699
45308.96498245614,64.43166932433587
45309.07262280702,59.22066033125121
45309.18026315789,51.527120743355454
45309.28790350877,42.02040100265423
45309.395543859646,34.98863157896588
45309.50318421052,28.413212974332488
45309.6108245614,22.670115288186615
45309.71846491228,20.7677797943571
45309.82610526316,21.98
45309.933745614035,21.89491228074754
45310.04138596491,28.045002658622785
45310.14902631579,40.19208771968035
45310.25666666667,57.4917333347815
45310.364307017546,78.32137651943249
45310.471947368416,96.15455712435175
45310.579587719294,113.12465149359231
45310.68722807017,119.85265107214039
45310.79486842105,133.94885290115263
45310.90250877193,140.44086074548338
45311.010149122805,146.0300311262181
45311.11778947368,156.0229505585226
45311.22542982456,166.9889473686221
45311.33307017544,169.9012333864973
45311.440710526316,164.93431390839132
45311.548350877194,157.28418546236452
45311.65599122807,144.67189083779738
45311.76363157894,134.84725677874707
45311.87127192982,121.84186890857852
45311.9789122807,109.93611726682867
45312.086552631576,90.88111842145402
45312.19419298245,80.91744517586118
45312.30183333333,73.02495370351119
45312.40947368421,67.49923444976137
45312.51711403509,61.809668089072396
45312.624754385964,54.636865497109596
45312.73239473684,41.09437181658973
45312.84003508772,33.42298830391948
45312.9476754386,28.71287719269965
45313.055315789476,24.81189792646197
45313.162956140346,22.351335045047435
45313.270596491224,19.724049707642674
45313.3782368421,19.02460902256234
45313.48587719298,24.262587719400315
45313.59351754386,41.08605263159322
45313.701157894735,61.44239473655931
45313.80879824561,83.77225806478802
45313.91643859649,104.40220713103048
45314.02407894737,116.77323026312973
45314.131719298246,128.5698617760403
45314.239359649124,137.60979532177288
45314.347,144.84000000013035
45314.45464035087,152.86201754363668
45314.56228070175,156.20936204139946
45314.66992105263,157.98703413939427
45314.777561403505,157.7031578948073
45314.88520175438,144.6899099723343
45314.99284210526,124.4213797995152
45315.10048245614,123.86305589558494
45315.20812280702,111.38729323322218
45315.315763157894,99.2576588019843
45315.42340350877,85.65416875467969
45315.53104385965,72.016338475312
45315.63868421053,61.01898132405744
45315.746324561405,50.40878615430369
45315.853964912276,41.60813481068584
45315.96160526315,36.32179824565816
45316.06924561403,29.616276803186555
45316.17688596491,24.673829401187852
45316.28452631579,20.19038406827579
45316.392166666665,18.547543859644822
45316.49980701754,20.606230899819998
45316.60744736842,24.61480036319202
45316.7150877193,34.01582456144449
45316.822728070176,48.3365911311281
45316.93036842105,64.33654135343146
45317.03800877193,82.89623870350917
45317.1456491228,99.12082706757313
45317.25328947368,110.37115984406194
45317.36092982456,118.67522807004195
45317.468570175435,130.32889046907087
45317.57621052631,141.84596491220373
45317.68385087719,150.51499769161245
45317.79149122807,154.35395252836508
45317.899131578946,161.68247368379315
45318.006771929824,169.1016666655731
45318.1144122807,157.14522203908314
45318.22205263158,140.34126644597686
45318.32969298246,121.62688197724607
45318.437333333335,119.32355555893247
45318.544973684206,113.14842105238344
45318.65261403508,92.27264254445035
45318.76025438596,83.75584365323454
45318.86789473684,72.3381988304158
45318.97553508772,61.103709273179625
45319.083175438594,55.468157894729295
45319.19081578947,45.3072617353241
45319.29845614035,36.55178446111821
45319.40609649123,30.071032823366174
45319.513736842106,22.495741626677223
45319.62137719298,18.43880482440855
45319.72901754386,15.940375243647189
45319.83665789473,22.91741776292006
45319.94429824561,36.26558662213293
45320.05193859649,48.499963702354975
45320.159578947365,60.079333333330744
45320.26721929824,78.52346365893072
45320.37485964912,98.22129718277688
45320.4825,114.23571428554204
45320.590140350876,124.99876705686296
45320.697780701754,138.49374725922266
45320.80542105263,149.95861244030218
45320.91306140351,161.40766553534334
45321.02070175439,164.01702654099714
45321.128342105265,168.36012335610565
45321.235982456135,169.4943914473691
45321.34362280701,168.5054678362551
45321.45126315789,162.17993421080263
45321.55890350877,144.82276106958534
45321.66654385965,133.98428439557586
45321.774184210524,119.43015299860826
45321.8818245614,103.63583688931783
45321.98946491228,90.59595366599484
45322.09710526316,75.22699760763685
45322.204745614035,61.08716959014757
45322.31238596491,50.54574013140763
45322.42002631579,42.57053383436177
45322.52766666666,35.082222222267134
45322.63530701754,26.27400850627354
45322.74294736842,19.904912280686155
45322.850587719295,22.09310985797624
45322.95822807017,21.722912280693144
45323.06586842105,23.092610241830105
45323.17350877193,27.632858999823195
45323.281149122806,40.71658442971614
45323.38878947368,61.28479082429769
45323.49642982456,78.0190281630342
45323.60407017544,92.30730325887738
45323.71171052632,103.87942275110615
45323.819350877195,114.17482456197091
45323.926991228065,121.85690131559335
45324.03463157894,136.48181488202246
45324.14227192982,143.78156196930823
45324.2499122807,151.24260233920268
45324.357552631576,153.00604355718005
45324.465192982454,164.71688109187346
45324.57283333333,163.76509523757866
45324.68047368421,156.7649845199786
45324.78811403509,142.06371162153906
45324.895754385965,128.35230019463845
45325.00339473684,119.58673684202316
45325.11103508772,105.69469990716827
45325.21867543859,95.8546375810358
45325.32631578947,83.11403508771221
45325.43395614035,65.6793421052045
45325.541596491224,58.331403508771935
45325.6492368421,49.85744816599914
45325.75687719298,40.63875243649715
45325.86451754386,35.367449214890016
45325.972157894736,28.298055555665314
45326.07979824561,20.152111760711723
45326.18743859649,16.877868937046866
45326.29507894737,19.471037594014224
45326.40271929825,23.433286550609058
45326.510359649124,38.585219299187905
45326.617999999995,57.66500000023754
45326.72564035087,74.95408152663599
45326.83328070175,93.24065162850924
45326.94092105263,112.16976076535613
45327.048561403506,125.50466666667442
45327.156201754384,129.23052266079674
45327.26384210526,128.93333834586736
45327.37148245614,138.9924253202957
45327.47912280702,156.65905458243626
45327.586763157895,164.28757739938263
45327.69440350877,158.4849760765268
45327.80204385965,153.55264189873742
45327.90968421052,145.88947368441603
45328.0173245614,129.98635511227
45328.12496491228,115.45424148642414
45328.232605263154,93.07076754424905
45328.34024561403,79.60084210515022
45328.44788596491,67.59674853828025
45328.55552631579,56.71458204304943
45328.663166666665,50.45328703687652
45328.77080701754,40.87459135630117
45328.87844736842,35.81257617717385
45328.9860877193,30.91782945727242
45329.09372807018,26.02483600299343
45329.201368421054,21.89106811142093
45329.309008771925,20.34599937343559
45329.4166491228,20.08607123870256
45329.52428947368,21.73217703343913
45329.63192982456,30.71896929814665
45329.739570175436,45.12839912248259
45329.84721052631,60.06796221337046
45329.95485087719,77.22685964947748
45330.06249122807,93.07769230788476
45330.17013157895,109.72325292388273
45330.277771929825,127.91378508827808
45330.3854122807,139.08962519983072
45330.49305263158,148.8111764710165
45330.60069298245,155.5169793071588
45330.70833333333,162.57458333306607
45330.815973684206,162.86014705874706
45330.923614035084,161.59728867662682
45331.03125438596,152.4064057580615
45331.13889473684,143.52631578940455
45331.24653508772,131.97207518786422
45331.354175438595,119.60200956909472
45331.46181578947,100.86864372436524
45331.56945614035,89.15100995661527
45331.67709649123,79.90999025356051
45331.784736842106,73.13665634629574
45331.89237719298,60.68369883080565
45332.000017543854,50.716288498986316
45332.10765789473,41.380526315699164
45332.21529824561,35.231993177568995
45332.32293859649,29.97144736824246
45332.430578947366,22.096480263284782
45332.53821929824,18.70011430091533
45332.64585964912,19.674573099467032
45332.7535,23.419999999999998
45332.86114035088,34.23147368512382
45332.968780701754,49.810604802067076
45333.07642105263,65.68754386040625
45333.18406140351,85.87022391526536
45333.29170175438,104.1223545700701
45333.39934210526,114.27010889311319
45333.506982456136,129.40657894714263
45333.614622807014,137.10965761181473
45333.72226315789,142.14380116946165
45333.82990350877,152.42401116453144
45333.93754385965,159.38297771463183
45334.045184210525,161.44937500002786
45334.1528245614,161.67116959062875
45334.26046491228,161.0972996674245
45334.36810526316,149.3142264750616
45334.475745614036,134.16541998898458
45334.58338596491,123.03313596533495
45334.691026315784,112.89999307499055
45334.79866666666,101.01525252524429
45334.90630701754,84.60253508766712
45335.01394736842,69.68148325357666
45335.121587719295,58.149872665477254
45335.22922807017,49.57869395718431
45335.33686842105,42.85202551810405
45335.44450877193,35.15075268812889
45335.55214912281,30.08369674156661
45335.659789473684,22.745735492176372
45335.76742982456,15.760136452193455
45335.87507017544,14.767780938831985
45335.98271052631,15.047354570633034
45336.09035087719,16.143575961141607
45336.197991228066,20.87949676817587
45336.30563157894,35.6127368417069
45336.41327192982,54.77915118675048
45336.5209122807,76.29321637381676
45336.62855263158,94.99904923614183
45336.736192982455,108.333989974848
45336.84383333333,116.98005050522636
45336.95147368421,128.5358646617518
45337.05911403509,139.4246898498323
45337.166754385966,137.82622291032527
45337.274394736836,152.826481201293
45337.382035087714,163.00111278160423
45337.48967543859,166.28741486078536
45337.59731578947,160.07715170277663
45337.70495614035,158.68224894138365
45337.812596491225,153.52715789473154
45337.9202368421,138.38820723694974
45338.02787719298,126.51501860681081
45338.13551754386,113.78622556314443
45338.243157894736,99.1637860777305
45338.350798245614,83.8870490326569
45338.45843859649,77.05915204653816
45338.56607894737,64.37744816542092
45338.67371929824,53.229447555319595
45338.78135964912,55.00341394031294
45338.888999999996,49.19636363641174
45338.99664035087,37.499972587954744
45339.10428070175,31.728476190434456
45339.21192105263,29.11185805423408
45339.31956140351,25.304502923853754
45339.427201754384,21.72007268167559
45339.53484210526,20.1281578947153
45339.64248245614,20.177075109642924
45339.75012280702,26.112748538170283
45339.857763157896,38.42873839057459
45339.965403508766,52.485168690432765
45340.073043859644,66.0131548696126
45340.18068421052,85.53294452275742
45340.2883245614,103.39525283766316
45340.39596491228,119.27649122799181
45340.503605263155,128.59139318863686
45340.61124561403,137.2618596492735
45340.71888596491,145.78854440803343
45340.82652631579,154.85581578945082
45340.934166666666,159.93239583330546
45341.041807017544,164.49517543863686
45341.14944736842,166.3960197368845
45341.2570877193,166.57164685905343
45341.36472807017,154.4597160669859
45341.47236842105,136.99470985180812
45341.580008771925,119.84622569946696
45341.6876491228,108.60879563815678
45341.79528947368,94.45891729300922
45341.90292982456,81.2623763955685
45342.01057017544,67.17663339378524
45342.118210526314,56.54953383440988
45342.22585087719,48.80242365132871
45342.33349122807,41.93998302172659
45342.44113157895,36.48731725145063
45342.548771929825,31.81816712801382
45342.656412280696,25.99166949653146
45342.76405263157,21.56117078431966
45342.87169298245,17.36241854636391
45342.97933333333,21.313240740744426
45343.08697368421,30.718771929730384
45343.194614035085,46.797446393794644
45343.30225438596,62.803378817255
45343.40989473684,78.81668730671944
45343.51753508772,93.90749069681948
45343.625175438596,107.39998700481094
45343.73281578947,117.10480036337769
45343.84045614035,126.73807017585412
45343.94809649123,138.33190324329965
45344.0557368421,141.06923822762388
45344.16337719298,161.21854489266426
45344.271017543855,145.91372806966433
45344.37865789473,159.02317174446532
45344.48629824561,154.16552914542805
45344.59393859649,149.71241715380577
45344.701578947366,134.12684210510233
45344.809219298244,127.16163847119317
45344.91685964912,116.95396491186196
45345.0245,98.40342856856083
45345.13214035088,84.35442982425977
45345.239780701755,72.85218482224619
45345.347421052626,57.07150375987526
45345.4550614035,49.11861111193842
45345.56270175438,41.4631432748963
45345.67034210526,34.726634125730556
45345.77798245614,27.010997807144385
45345.885622807014,21.470686716697934
45345.99326315789,16.179187969879045
45346.10090350877,14.25773976608161
45346.20854385965,13.32368937048577
45346.316184210526,24.403064516405763
45346.4238245614,39.071496101669744
45346.53146491228,56.7741954892966
45346.63910526316,75.19165634735074
45346.74674561403,92.17283717049577
45346.85438596491,107.52654782069463
45346.962026315785,122.80866228067832
45347.06966666666,133.1258095236627
45347.17730701754,145.27015294641248
45347.28494736842,152.3579385964333
45347.392587719296,157.39869674188904
45347.500228070174,163.4797388820846
45347.60786842105,163.01914473770557
45347.71550877193,167.16588815789584
45347.82314912281,165.43466831133975
45347.930789473685,157.0436842100821
45348.038429824555,148.63503612005564
45348.14607017543,128.7058573860747
45348.25371052631,112.07660028526249
45348.36135087719,92.78611265026422
45348.46899122807,74.75192982474746
45348.576631578944,63.446842105306
45348.68427192982,49.14061877666329
45348.7919122807,41.90717875772399
45348.89955263158,33.40991432065822
45349.007192982455,27.474807017443755
45349.11483333333,23.4252631578383
45349.22247368421,19.89374268979789
45349.33011403509,15.68510752660595
45349.43775438596,12.783459429856402
45349.54539473684,12.746569548820652
45349.653035087715,15.988104407188573
45349.76067543859,26.592757997621437
45349.86831578947,39.663875597870536
45349.97595614035,52.334761040356874
45350.083596491226,68.48290322615601
45350.1912368421,83.6037646201094
45350.29887719298,99.653706847833
45350.40651754386,114.04579744829587
45350.51415789474,122.437027863792
45350.621798245615,129.32385964944106
45350.729438596485,139.0733734333227
45350.83707894736,142.0065362728262
45350.94471929824,148.18326422106833
45351.05235964912,153.74829824566012
45351.159999999996,166.30368421053277
45351.267640350874,165.44902560454693
45351.37528070175,161.98406604748342
45351.48292105263,154.0502631578578
45351.59056140351,139.68864661622905
45351.698201754385,129.05529505581057
45351.80584210526,123.3545748986923
45351.91348245614,109.77612054294632
45352.02112280702,92.0308825088586
45352.12876315789,77.84135135172636
45352.23640350877,70.99692466477637
45352.344043859644,69.38967304635823
45352.45168421052,60.68438596527712
45352.5593245614,47.683030852862785
45352.66696491228,39.2620590949268
45352.774605263156,31.573920377858165
45352.88224561403,27.509483430688594
45352.98988596491,24.8559941519481
45353.09752631579,21.5455342902284
45353.20516666667,21.10681372549005
45353.312807017544,24.778662280834165
45353.420447368415,30.58167232586973
45353.52808771929,40.47211589531794
45353.63572807017,55.786361161711916
45353.74336842105,73.98822190581058
45353.851008771926,89.74880053399056
45353.958649122804,108.61409672828704
45354.06628947368,118.10719040290286
45354.17392982456,130.98503231776644
45354.28157017544,134.32090155950198
45354.389210526315,140.4936842106698
45354.49685087719,151.07477234755837
45354.60449122807,158.960175439281
45354.71213157894,165.36579744816487
45354.81977192982,160.55276084962307
45354.9274122807,155.50772534830662
45355.035052631574,139.3878947367002
45355.14269298245,125.27632066400638
45355.25033333333,111.86156862737
45355.35797368421,97.17197368367536
45355.465614035085,89.68794871780673
45355.57325438596,76.71642414853626
45355.68089473684,67.67578947387973
45355.78853508772,52.66581140350024
45355.8961754386,47.84961013604964
45356.003815789474,37.859984962279476
45356.111456140345,31.616236044703097
45356.21909649122,27.265887314637418
45356.3267368421,20.782600619173976
45356.43437719298,18.484226685144296
45356.542017543856,17.931637426898682
45356.64965789473,18.196578947342232
45356.75729824561,22.770108359011342
45356.86493859649,38.3679598998302
45356.97257894737,57.06089783313504
45357.080219298245,73.12075048804824
45357.18785964912,91.3705263161709
45357.2955,104.11455882373957
45357.40314035087,120.98070175386853
45357.51078070175,130.4550848892664
45357.618421052626,140.61268092114318
45357.726061403504,142.44530458122335
45357.83370175438,142.0249999998558
45357.94134210526,165.42268740026105
45358.04898245614,163.8985294117355
45358.156622807015,162.87438338493914
45358.26426315789,161.8781804510173
45358.37190350877,149.81486960554307
45358.47954385965,128.52008534835147
45358.587184210526,113.92375939832431
45358.694824561404,102.46183287122028
45358.802464912274,86.7677787220406
45358.91010526315,71.49529904335033
45359.01774561403,58.569357668608816
45359.12538596491,49.3919613135412
45359.233026315786,43.012699490676724
45359.34066666666,33.68822916672424
45359.44830701754,26.325869218572365
45359.55594736842,19.500492359916148
45359.6635877193,15.080771531069209
45359.771228070174,13.258413742673701
45359.87886842105,12.727472089308085
45359.98650877193,13.051723874939473
45360.0941491228,17.408803606174786
45360.20178947368,27.919157893961938
45360.309429824556,44.959088481079405
45360.417070175434,66.50666666599051
45360.52471052631,85.5092255638519
45360.63235087719,104.55390977478322
45360.73999122807,117.2088957686711
45360.847631578945,127.2212828947388
45360.95527192982,133.05475328944513
45361.0629122807,137.26839260333716
45361.17055263158,143.03414473680897
45361.278192982456,151.1992756085749
45361.385833333334,158.12950000015826
45361.493473684204,162.59369843515614
45361.60111403508,166.04328947369248
45361.70875438596,167.3750974658532
45361.81639473684,168.0581324278447
45361.924035087715,164.1690483785971
45362.03167543859,144.82102582822972
45362.13931578947,129.2837521215818
45362.24695614035,111.68374871014873
45362.35459649123,98.48124999952508
45362.462236842104,85.9359250396363
45362.56987719298,76.39802373564092
45362.67751754386,64.86910776931636
45362.78515789473,56.302243767399005
45362.89279824561,45.765694444803835
45363.000438596486,38.61146616545481
45363.10807894736,35.99070175439312
45363.21571929824,27.09691567663975
45363.32335964912,20.183321637360816
45363.431,17.89
