elev,shp,time,elb,rie
36.71,-14.81,18:23:25:465,18.08,666.0
48.71,-10.85,18:23:25:599,16.53,666.0
64.69,-8.51,18:23:25:731,11.0,666.0
73.38,-6.75,18:23:25:875,16.44,666.0
81.93,-5.23,18:23:26:004,14.23,666.0
88.47,-6.43,18:23:26:126,14.99,666.0
101.66,-5.25,18:23:26:250,11.88,666.0
111.25,-5.53,18:23:26:390,15.53,666.0
122.12,-3.23,18:23:26:516,8.68,666.0
130.78,-0.52,18:23:26:648,8.3,666.0
138.2,0.92,18:23:26:775,12.98,666.0
144.96,2.86,18:23:26:908,13.02,666.0
149.91,8.51,18:23:27:032,14.18,666.0
152.85,15.07,18:23:27:150,14.71,666.0
153.89,19.65,18:23:27:272,16.34,666.0
157.3,29.41,18:23:27:408,16.46,666.0
162.55,48.86,18:23:27:546,10.01,666.0
164.31,50.13,18:23:27:674,12.84,666.0
162.58,44.06,18:23:27:822,8.5,666.0
158.59,22.91,18:23:27:951,11.2,666.0
149.98,9.23,18:23:28:083,15.42,666.0
143.97,5.42,18:23:28:215,6.82,666.0
136.13,0.03,18:23:28:337,12.21,666.0
122.62,-5.48,18:23:28:466,14.47,666.0
107.83,-16.05,18:23:28:601,8.6,666.0
96.4,-19.07,18:23:28:741,8.98,666.0
83.47,-20.93,18:23:28:885,10.35,666.0
68.81,-23.34,18:23:29:014,7.3,666.0
56.22,-26.95,18:23:29:138,10.26,666.0
48.52,-28.37,18:23:29:268,7.61,666.0
43.43,-29.55,18:23:29:392,3.09,666.0
33.83,-33.51,18:23:29:532,7.31,666.0
20.53,-41.47,18:23:29:673,12.46,666.0
16.8,-44.06,18:23:29:809,12.59,666.0
16.31,-41.02,18:23:29:943,16.29,666.0
19.88,-32.32,18:23:30:080,18.25,666.0
29.79,-24.0,18:23:30:204,23.91,666.0
39.57,-18.45,18:23:30:324,14.54,666.0
51.32,-16.79,18:23:30:453,15.36,666.0
61.45,-14.51,18:23:30:594,14.47,666.0
71.83,-12.64,18:23:30:720,14.4,666.0
81.28,-10.13,18:23:30:843,9.45,666.0
90.38,-10.88,18:23:30:965,10.85,666.0
99.52,-9.87,18:23:31:090,12.45,666.0
106.59,-8.46,18:23:31:212,8.57,666.0
119.61,-5.81,18:23:31:352,4.97,666.0
125.36,-3.16,18:23:31:490,18.83,666.0
136.31,-1.48,18:23:31:621,14.72,666.0
143.95,0.91,18:23:31:746,12.44,666.0
149.41,4.45,18:23:31:884,18.7,666.0
153.94,11.19,18:23:32:016,14.6,666.0
157.26,24.96,18:23:32:143,16.84,666.0
165.71,52.88,18:23:32:274,8.62,666.0
166.38,55.55,18:23:32:417,12.09,666.0
166.63,53.98,18:23:32:576,12.49,666.0
161.09,29.84,18:23:32:727,13.05,666.0
150.54,8.91,18:23:32:864,18.28,666.0
143.5,1.21,18:23:32:988,8.48,666.0
129.17,-2.75,18:23:33:114,14.95,666.0
116.47,-8.82,18:23:33:249,7.87,666.0
103.75,-11.91,18:23:33:376,8.89,666.0
91.94,-13.45,18:23:33:505,3.82,666.0
