elev,shp,time,elb,rie
78.41,-10.13,12:57:30:799,14.12,666.0
73.59,-10.09,12:57:30:938,13.42,666.0
70.15,-10.41,12:57:31:066,12.19,666.0
65.04,-11.43,12:57:31:210,11.63,666.0
58.14,-12.08,12:57:31:341,14.2,666.0
51.09,-13.48,12:57:31:465,10.27,666.0
45.21,-13.79,12:57:31:606,11.35,666.0
40.68,-14.31,12:57:31:738,11.05,666.0
36.64,-14.19,12:57:31:867,11.32,666.0
31.58,-13.6,12:57:32:018,13.72,666.0
27.71,-14.25,12:57:32:156,14.23,666.0
23.95,-15.05,12:57:32:289,14.78,666.0
21.26,-15.91,12:57:32:416,15.17,666.0
19.95,-15.8,12:57:32:547,15.97,666.0
19.66,-15.2,12:57:32:680,16.19,666.0
19.37,-15.09,12:57:32:806,15.91,666.0
18.91,-14.34,12:57:32:934,15.92,666.0
18.78,-13.53,12:57:33:072,16.12,666.0
20.36,-12.38,12:57:33:205,16.23,666.0
24.64,-11.51,12:57:33:347,17.4,666.0
30.94,-8.65,12:57:33:475,15.67,666.0
36.48,-6.79,12:57:33:605,15.8,666.0
42.45,-5.8,12:57:33:736,19.24,666.0
47.59,-5.63,12:57:33:864,15.88,666.0
51.39,-4.07,12:57:33:988,15.89,666.0
57.59,-1.98,12:57:34:119,14.48,666.0
64.35,-1.51,12:57:34:258,12.17,666.0
70.33,-1.24,12:57:34:389,13.91,666.0
74.95,-1.76,12:57:34:527,14.8,666.0
80.78,-1.91,12:57:34:678,17.34,666.0
88.79,-1.74,12:57:34:806,12.8,666.0
92.67,-2.78,12:57:34:947,16.18,666.0
96.86,-3.08,12:57:35:071,16.24,666.0
104.55,-2.17,12:57:35:221,9.77,666.0
109.67,-2.2,12:57:35:372,13.92,666.0
113.92,-2.15,12:57:35:499,14.95,666.0
117.61,-2.23,12:57:35:633,15.52,666.0
126.75,-1.61,12:57:35:774,14.57,666.0
129.87,-1.73,12:57:35:906,14.52,666.0
133.21,-1.18,12:57:36:035,14.88,666.0
136.02,-1.51,12:57:36:174,17.49,666.0
141.25,0.36,12:57:36:310,16.45,666.0
146.62,2.83,12:57:36:465,15.11,666.0
151.71,7.3,12:57:36:605,16.68,666.0
151.92,10.36,12:57:36:732,19.44,666.0
153.48,11.73,12:57:36:857,18.37,666.0
154.11,13.24,12:57:36:995,18.4,666.0
154.72,13.15,12:57:37:131,18.38,666.0
154.3,12.92,12:57:37:269,18.02,666.0
154.36,11.46,12:57:37:398,17.19,666.0
151.63,7.44,12:57:37:549,16.81,666.0
147.25,2.5,12:57:37:682,14.3,666.0
141.61,0.76,12:57:37:809,10.22,666.0
136.45,-0.75,12:57:37:951,10.33,666.0
131.05,-2.08,12:57:38:080,9.76,666.0
122.63,-5.63,12:57:38:212,8.08,666.0
115.36,-5.14,12:57:38:352,10.24,666.0
109.28,-6.77,12:57:38:491,7.2,666.0
100.77,-8.11,12:57:38:622,10.43,666.0
92.37,-9.15,12:57:38:758,10.69,666.0
84.92,-9.48,12:57:38:886,10.49,666.0
78.71,-8.81,12:57:39:015,11.76,666.0
73.81,-9.08,12:57:39:155,12.33,666.0
68.9,-8.87,12:57:39:293,15.43,666.0
63.63,-9.13,12:57:39:418,14.09,666.0
58.95,-8.88,12:57:39:549,14.41,666.0
52.83,-10.2,12:57:39:680,16.43,666.0
48.48,-11.85,12:57:39:806,14.72,666.0
46.09,-13.69,12:57:39:934,14.96,666.0
42.69,-14.75,12:57:40:068,13.14,666.0
39.58,-15.58,12:57:40:206,13.91,666.0
36.14,-15.76,12:57:40:336,15.03,666.0
32.93,-15.12,12:57:40:477,14.42,666.0
27.75,-15.38,12:57:40:612,15.28,666.0
23.66,-18.0,12:57:40:742,15.18,666.0
20.12,-19.37,12:57:40:889,16.96,666.0
17.65,-22.96,12:57:41:019,19.66,666.0
16.85,-25.56,12:57:41:148,18.87,666.0
16.37,-29.51,12:57:41:294,18.43,666.0
16.13,-31.02,12:57:41:419,18.13,666.0
16.27,-31.6,12:57:41:559,18.22,666.0
16.24,-31.57,12:57:41:698,18.36,666.0
16.22,-30.78,12:57:41:827,18.73,666.0
16.29,-29.89,12:57:41:957,20.03,666.0
18.19,-26.98,12:57:42:097,19.9,666.0
22.43,-23.32,12:57:42:238,20.8,666.0
26.55,-19.54,12:57:42:366,20.8,666.0
31.84,-16.47,12:57:42:501,18.2,666.0
37.22,-14.68,12:57:42:634,16.29,666.0
40.86,-13.48,12:57:42:771,21.95,666.0
44.99,-12.08,12:57:42:911,18.07,666.0
50.04,-9.93,12:57:43:040,18.38,666.0
55.95,-8.5,12:57:43:169,17.71,666.0
61.33,-7.64,12:57:43:305,16.45,666.0
66.0,-7.41,12:57:43:439,17.37,666.0
69.76,-6.26,12:57:43:575,15.33,666.0
72.94,-5.26,12:57:43:703,13.95,666.0
76.22,-4.17,12:57:43:845,13.93,666.0
83.09,-2.58,12:57:43:969,8.53,666.0
85.27,-2.69,12:57:44:104,13.96,666.0
91.31,-2.13,12:57:44:235,10.29,666.0
94.39,-2.1,12:57:44:369,14.91,666.0
97.85,-2.34,12:57:44:501,15.49,666.0
102.33,-1.8,12:57:44:637,15.17,666.0
106.82,-2.25,12:57:44:778,16.14,666.0
110.79,-1.86,12:57:44:909,18.01,666.0
115.24,-1.97,12:57:45:051,13.47,666.0
117.27,-2.2,12:57:45:185,14.46,666.0
122.02,-1.47,12:57:45:315,16.45,666.0
125.65,-0.98,12:57:45:447,12.58,666.0
130.43,0.45,12:57:45:580,14.63,666.0
133.43,0.88,12:57:45:708,14.16,666.0
135.74,1.76,12:57:45:836,16.24,666.0
138.33,3.06,12:57:45:968,15.11,666.0
140.43,4.82,12:57:46:101,14.99,666.0
142.85,5.99,12:57:46:237,13.7,666.0
146.84,7.54,12:57:46:369,14.29,666.0
149.67,9.12,12:57:46:506,16.23,666.0
150.86,10.84,12:57:46:644,20.74,666.0
153.54,13.12,12:57:46:776,18.93,666.0
151.88,15.92,12:57:46:902,20.27,666.0
152.95,19.69,12:57:47:036,20.15,666.0
158.88,30.56,12:57:47:169,13.65,666.0
158.5,30.87,12:57:47:304,17.47,666.0
158.8,33.56,12:57:47:433,16.75,666.0
158.71,33.01,12:57:47:571,16.74,666.0
158.28,30.44,12:57:47:701,16.4,666.0
155.93,26.69,12:57:47:833,17.91,666.0
151.58,18.39,12:57:47:975,19.8,666.0
148.92,13.67,12:57:48:108,18.89,666.0
145.74,10.19,12:57:48:234,16.52,666.0
142.19,8.17,12:57:48:366,15.38,666.0
138.67,5.57,12:57:48:500,14.24,666.0
133.77,1.48,12:57:48:635,12.6,666.0
128.85,-0.82,12:57:48:765,10.76,666.0
119.06,-2.55,12:57:48:906,11.6,666.0
114.61,-3.67,12:57:49:036,12.9,666.0
110.1,-3.67,12:57:49:174,11.71,666.0
103.01,-4.87,12:57:49:308,10.01,666.0
96.79,-7.56,12:57:49:443,15.57,666.0
92.16,-8.82,12:57:49:568,10.97,666.0
86.66,-9.1,12:57:49:690,13.95,666.0
79.61,-8.02,12:57:49:824,15.2,666.0
73.34,-9.43,12:57:49:953,16.64,666.0
67.49,-10.4,12:57:50:087,17.26,666.0
59.7,-11.03,12:57:50:222,17.74,666.0
54.06,-11.91,12:57:50:354,15.05,666.0
48.86,-12.94,12:57:50:484,16.29,666.0
43.36,-14.75,12:57:50:615,16.32,666.0
39.73,-16.57,12:57:50:740,16.01,666.0
35.74,-17.9,12:57:50:885,13.36,666.0
31.44,-20.56,12:57:51:020,16.84,666.0
26.79,-20.33,12:57:51:163,16.24,666.0
22.71,-21.64,12:57:51:300,17.54,666.0
20.6,-23.59,12:57:51:434,19.22,666.0
18.5,-26.94,12:57:51:561,20.75,666.0
17.33,-29.28,12:57:51:686,20.52,666.0
17.03,-30.66,12:57:51:819,20.83,666.0
17.07,-31.06,12:57:51:948,20.77,666.0
16.96,-30.38,12:57:52:074,20.46,666.0
16.92,-30.01,12:57:52:200,19.93,666.0
16.84,-28.65,12:57:52:322,19.49,666.0
17.3,-27.85,12:57:52:460,19.19,666.0
19.7,-24.64,12:57:52:603,19.03,666.0
25.72,-19.36,12:57:52:737,20.02,666.0
31.8,-13.85,12:57:52:869,17.79,666.0
37.45,-11.73,12:57:53:015,16.78,666.0
42.23,-9.01,12:57:53:148,18.45,666.0
47.3,-8.0,12:57:53:284,17.4,666.0
52.6,-6.66,12:57:53:420,17.37,666.0
58.07,-5.08,12:57:53:557,16.22,666.0
63.13,-4.73,12:57:53:692,14.97,666.0
68.63,-4.66,12:57:53:819,13.75,666.0
73.19,-4.52,12:57:53:941,14.15,666.0
78.44,-4.51,12:57:54:069,13.74,666.0
82.5,-3.69,12:57:54:203,14.98,666.0
86.92,-4.38,12:57:54:341,15.58,666.0
91.96,-4.4,12:57:54:468,15.56,666.0
98.28,-3.7,12:57:54:605,15.35,666.0
105.44,-4.31,12:57:54:733,8.95,666.0
108.02,-3.89,12:57:54:866,14.41,666.0
112.17,-3.57,12:57:54:999,13.8,666.0
115.51,-3.1,12:57:55:135,14.86,666.0
120.45,-2.49,12:57:55:275,14.09,666.0
127.18,-0.02,12:57:55:408,13.74,666.0
131.33,0.67,12:57:55:531,14.08,666.0
135.76,1.93,12:57:55:670,15.91,666.0
139.67,3.57,12:57:55:802,15.85,666.0
143.69,5.27,12:57:55:944,17.14,666.0
146.74,6.62,12:57:56:074,19.27,666.0
148.76,7.38,12:57:56:203,18.48,666.0
151.31,10.17,12:57:56:345,17.56,666.0
153.25,13.28,12:57:56:470,17.54,666.0
156.83,19.99,12:57:56:596,16.63,666.0
162.83,34.38,12:57:56:732,10.34,666.0
163.45,39.09,12:57:56:868,10.81,666.0
162.36,39.89,12:57:57:002,11.2,666.0
160.39,36.8,12:57:57:137,13.98,666.0
159.17,34.68,12:57:57:271,14.74,666.0
156.31,30.1,12:57:57:418,17.53,666.0
155.88,26.18,12:57:57:548,16.11,666.0
153.88,18.92,12:57:57:685,15.27,666.0
152.12,11.56,12:57:57:817,11.24,666.0
145.61,4.93,12:57:57:950,14.5,666.0
141.81,1.62,12:57:58:083,13.52,666.0
138.24,0.83,12:57:58:210,12.1,666.0
134.56,0.52,12:57:58:338,12.4,666.0
129.76,0.18,12:57:58:477,11.82,666.0
124.63,0.42,12:57:58:611,9.48,666.0
114.7,-1.27,12:57:58:737,13.72,666.0
111.14,-1.41,12:57:58:865,4.17,666.0
104.87,-2.03,12:57:59:012,8.94,666.0
99.24,-0.73,12:57:59:134,8.65,666.0
91.41,-0.19,12:57:59:275,11.02,666.0
87.4,-0.55,12:57:59:399,12.68,666.0
86.09,-0.11,12:57:59:527,9.66,666.0
83.17,0.13,12:57:59:661,8.46,666.0
76.47,0.07,12:57:59:802,13.48,666.0
72.5,-0.26,12:57:59:934,12.24,666.0
67.07,-1.13,12:58:00:071,11.67,666.0
61.9,-1.23,12:58:00:202,15.43,666.0
58.05,-1.96,12:58:00:333,14.41,666.0
54.01,-2.59,12:58:00:457,16.65,666.0
50.43,-3.88,12:58:00:594,15.3,666.0
46.47,-4.5,12:58:00:719,16.24,666.0
42.5,-5.27,12:58:00:855,15.97,666.0
38.62,-6.22,12:58:00:993,15.73,666.0
34.86,-7.19,12:58:01:119,15.14,666.0
31.09,-7.06,12:58:01:252,17.67,666.0
28.42,-6.44,12:58:01:382,13.89,666.0
25.8,-11.49,12:58:01:519,15.12,666.0
23.03,-15.51,12:58:01:647,15.07,666.0
19.87,-21.14,12:58:01:779,15.59,666.0
16.19,-24.38,12:58:01:917,15.0,666.0
13.59,-27.75,12:58:02:044,16.01,666.0
12.46,-27.82,12:58:02:166,16.84,666.0
12.3,-27.33,12:58:02:305,17.0,666.0
12.25,-26.77,12:58:02:441,17.08,666.0
13.57,-27.07,12:58:02:572,17.75,666.0
17.29,-25.52,12:58:02:703,20.86,666.0
23.04,-20.29,12:58:02:834,21.63,666.0
29.76,-13.58,12:58:02:968,21.5,666.0
36.05,-10.02,12:58:03:102,19.59,666.0
41.65,-8.37,12:58:03:240,19.56,666.0
47.89,-6.79,12:58:03:374,18.43,666.0
54.49,-6.24,12:58:03:503,17.28,666.0
60.73,-5.24,12:58:03:644,15.95,666.0
66.51,-4.79,12:58:03:778,15.77,666.0
72.01,-4.46,12:58:03:914,15.38,666.0
76.53,-3.46,12:58:04:045,17.04,666.0
81.58,-3.39,12:58:04:171,18.46,666.0
86.95,-3.28,12:58:04:301,17.8,666.0
94.22,-2.27,12:58:04:435,16.12,666.0
98.18,-1.58,12:58:04:567,13.31,666.0
104.14,-1.21,12:58:04:697,10.82,666.0
106.55,-1.34,12:58:04:828,15.16,666.0
111.44,-1.59,12:58:04:954,17.79,666.0
115.72,-2.54,12:58:05:076,15.6,666.0
120.45,-3.35,12:58:05:208,14.02,666.0
125.42,-0.88,12:58:05:335,14.88,666.0
128.34,-0.51,12:58:05:481,13.62,666.0
131.24,0.24,12:58:05:628,14.69,666.0
134.07,2.18,12:58:05:757,14.2,666.0
136.82,4.0,12:58:05:883,16.6,666.0
140.58,6.03,12:58:06:021,15.45,666.0
144.12,7.7,12:58:06:162,16.92,666.0
147.68,9.69,12:58:06:295,19.25,666.0
150.1,12.78,12:58:06:435,19.43,666.0
151.62,15.75,12:58:06:564,19.09,666.0
153.6,19.61,12:58:06:693,18.76,666.0
155.57,23.72,12:58:06:827,17.25,666.0
159.15,33.44,12:58:06:974,15.31,666.0
163.01,39.51,12:58:07:106,11.51,666.0
163.03,39.79,12:58:07:235,11.35,666.0
162.91,37.32,12:58:07:370,10.82,666.0
161.25,32.68,12:58:07:498,12.33,666.0
159.74,30.56,12:58:07:626,12.29,666.0
154.81,21.96,12:58:07:754,17.74,666.0
153.42,16.63,12:58:07:886,11.33,666.0
145.15,9.26,12:58:08:013,17.71,666.0
143.46,8.3,12:58:08:141,13.88,666.0
141.23,7.86,12:58:08:281,12.55,666.0
137.72,5.42,12:58:08:408,9.99,666.0
134.0,4.04,12:58:08:538,9.28,666.0
127.63,2.37,12:58:08:677,11.6,666.0
120.99,0.46,12:58:08:813,11.62,666.0
116.34,-1.19,12:58:08:947,11.43,666.0
112.83,-2.9,12:58:09:067,10.5,666.0
109.98,-3.68,12:58:09:192,8.97,666.0
106.18,-5.75,12:58:09:321,12.5,666.0
97.67,-7.18,12:58:09:457,18.92,666.0
95.45,-6.73,12:58:09:592,10.63,666.0
89.02,-5.94,12:58:09:723,15.12,666.0
81.11,-6.73,12:58:09:848,18.64,666.0
76.87,-7.43,12:58:09:987,13.19,666.0
70.13,-8.24,12:58:10:136,11.89,666.0
62.22,-9.63,12:58:10:266,16.11,666.0
56.71,-10.51,12:58:10:404,16.39,666.0
51.94,-10.92,12:58:10:531,14.51,666.0
47.27,-11.26,12:58:10:666,14.82,666.0
42.64,-10.53,12:58:10:796,15.51,666.0
38.08,-10.56,12:58:10:935,14.77,666.0
35.53,-14.27,12:58:11:071,12.52,666.0
32.55,-17.13,12:58:11:206,14.44,666.0
29.2,-19.94,12:58:11:339,13.52,666.0
25.39,-22.14,12:58:11:471,15.93,666.0
22.74,-23.59,12:58:11:603,17.22,666.0
20.59,-26.75,12:58:11:731,18.01,666.0
18.53,-28.94,12:58:11:860,18.19,666.0
17.11,-32.85,12:58:11:994,17.95,666.0
16.45,-33.19,12:58:12:130,18.36,666.0
16.03,-34.25,12:58:12:260,18.92,666.0
16.01,-34.21,12:58:12:389,19.12,666.0
16.31,-32.1,12:58:12:515,20.59,666.0
17.97,-27.86,12:58:12:646,20.63,666.0
20.11,-24.13,12:58:12:783,20.71,666.0
24.17,-17.27,12:58:12:912,20.53,666.0
30.87,-14.47,12:58:13:040,19.09,666.0
38.21,-13.64,12:58:13:181,17.7,666.0
44.13,-13.19,12:58:13:315,19.41,666.0
49.65,-12.83,12:58:13:448,18.71,666.0
55.3,-11.31,12:58:13:582,17.58,666.0
61.22,-10.44,12:58:13:708,15.88,666.0
67.29,-9.55,12:58:13:838,14.56,666.0
73.49,-9.55,12:58:13:967,13.64,666.0
78.48,-9.82,12:58:14:109,14.09,666.0
84.62,-9.6,12:58:14:248,15.99,666.0
94.51,-9.66,12:58:14:382,12.3,666.0
100.8,-8.93,12:58:14:509,14.94,666.0
108.33,-8.72,12:58:14:636,12.08,666.0
112.79,-7.62,12:58:14:774,15.43,666.0
117.5,-6.25,12:58:14:904,16.22,666.0
125.55,-5.2,12:58:15:041,11.91,666.0
128.11,-5.76,12:58:15:163,15.34,666.0
132.26,-5.42,12:58:15:303,16.11,666.0
136.22,-5.77,12:58:15:435,18.65,666.0
139.92,-4.73,12:58:15:567,17.24,666.0
143.51,-2.34,12:58:15:705,19.08,666.0
146.08,0.4,12:58:15:837,21.7,666.0
149.0,4.28,12:58:15:969,21.88,666.0
151.47,9.29,12:58:16:101,19.26,666.0
153.48,13.06,12:58:16:241,19.02,666.0
160.28,23.14,12:58:16:376,11.09,666.0
162.72,29.74,12:58:16:506,11.63,666.0
164.59,44.73,12:58:16:637,9.99,666.0
164.59,47.49,12:58:16:767,10.53,666.0
164.76,48.18,12:58:16:901,10.95,666.0
164.36,48.25,12:58:17:033,11.65,666.0
164.18,44.47,12:58:17:173,11.51,666.0
162.41,36.38,12:58:17:302,12.01,666.0
158.36,27.22,12:58:17:432,13.28,666.0
154.43,19.75,12:58:17:567,12.08,666.0
150.53,14.17,12:58:17:708,10.37,666.0
142.49,11.86,12:58:17:837,14.83,666.0
139.26,8.48,12:58:17:967,12.32,666.0
134.57,5.71,12:58:18:102,11.51,666.0
129.55,3.64,12:58:18:237,10.93,666.0
124.0,2.13,12:58:18:369,9.02,666.0
114.96,-0.59,12:58:18:501,11.57,666.0
110.66,-1.88,12:58:18:635,6.21,666.0
101.9,-2.07,12:58:18:774,14.59,666.0
96.59,-3.37,12:58:18:902,13.74,666.0
91.16,-4.33,12:58:19:026,17.66,666.0
83.84,-6.42,12:58:19:163,18.77,666.0
81.36,-6.52,12:58:19:311,8.84,666.0
77.3,-7.09,12:58:19:435,14.01,666.0
74.04,-6.88,12:58:19:577,10.39,666.0
71.12,-6.83,12:58:19:715,13.23,666.0
67.93,-7.55,12:58:19:845,13.27,666.0
65.09,-8.1,12:58:19:980,13.12,666.0
61.69,-8.64,12:58:20:113,15.66,666.0
58.25,-9.9,12:58:20:237,16.44,666.0
56.32,-11.19,12:58:20:370,16.47,666.0
53.92,-11.96,12:58:20:501,15.38,666.0
51.43,-12.55,12:58:20:636,15.26,666.0
48.9,-13.24,12:58:20:770,15.18,666.0
46.08,-13.63,12:58:20:900,15.56,666.0
43.15,-13.97,12:58:21:032,14.12,666.0
41.03,-14.24,12:58:21:170,14.38,666.0
37.47,-13.47,12:58:21:297,13.9,666.0
34.66,-12.44,12:58:21:431,12.95,666.0
30.71,-11.77,12:58:21:560,13.32,666.0
26.49,-13.54,12:58:21:685,13.17,666.0
22.62,-16.39,12:58:21:819,14.69,666.0
18.05,-20.77,12:58:21:945,18.39,666.0
15.3,-22.36,12:58:22:067,17.54,666.0
14.19,-23.95,12:58:22:219,17.76,666.0
13.84,-26.47,12:58:22:346,18.5,666.0
13.96,-27.03,12:58:22:481,18.84,666.0
14.57,-27.81,12:58:22:616,19.32,666.0
14.73,-28.75,12:58:22:767,19.73,666.0
15.3,-28.85,12:58:22:907,19.8,666.0
19.53,-27.15,12:58:23:030,18.92,666.0
25.01,-20.68,12:58:23:168,19.36,666.0
31.03,-16.76,12:58:23:307,22.73,666.0
38.61,-12.9,12:58:23:446,18.47,666.0
44.13,-11.47,12:58:23:582,19.22,666.0
50.04,-9.43,12:58:23:706,20.24,666.0
56.03,-6.37,12:58:23:834,18.18,666.0
61.5,-4.85,12:58:23:981,16.51,666.0
66.23,-4.36,12:58:24:110,14.82,666.0
69.21,-3.47,12:58:24:240,15.31,666.0
71.65,-3.16,12:58:24:377,14.54,666.0
74.3,-3.26,12:58:24:509,14.54,666.0
76.11,-2.97,12:58:24:645,15.55,666.0
79.07,-3.06,12:58:24:784,16.18,666.0
82.53,-5.15,12:58:24:920,16.52,666.0
88.83,-2.8,12:58:25:051,14.33,666.0
90.98,-2.4,12:58:25:183,19.09,666.0
95.56,-2.11,12:58:25:307,16.0,666.0
101.26,-0.88,12:58:25:449,11.89,666.0
105.52,-2.25,12:58:25:584,15.93,666.0
108.2,-1.11,12:58:25:728,14.51,666.0
112.32,-1.19,12:58:25:863,14.32,666.0
115.93,-1.21,12:58:26:002,15.24,666.0
118.22,-1.54,12:58:26:140,15.86,666.0
125.4,0.42,12:58:26:266,9.84,666.0
127.48,0.66,12:58:26:402,13.94,666.0
130.42,0.94,12:58:26:535,13.15,666.0
133.42,2.1,12:58:26:666,14.21,666.0
135.43,2.24,12:58:26:804,16.96,666.0
137.61,3.28,12:58:26:941,19.43,666.0
140.87,5.34,12:58:27:069,17.57,666.0
144.67,6.65,12:58:27:205,18.16,666.0
147.7,9.71,12:58:27:345,19.64,666.0
150.4,13.72,12:58:27:475,18.32,666.0
152.22,21.25,12:58:27:604,17.79,666.0
153.54,25.93,12:58:27:775,18.2,666.0
159.04,35.87,12:58:27:909,12.31,666.0
157.7,36.97,12:58:28:073,14.97,666.0
160.96,36.62,12:58:28:218,13.07,666.0
160.66,35.69,12:58:28:348,13.31,666.0
159.89,32.61,12:58:28:486,13.08,666.0
157.68,26.37,12:58:28:617,13.94,666.0
149.88,15.28,12:58:28:747,19.26,666.0
148.17,13.57,12:58:28:880,12.52,666.0
142.18,9.56,12:58:29:013,11.7,666.0
137.2,7.61,12:58:29:159,12.63,666.0
130.36,3.81,12:58:29:306,11.16,666.0
124.47,1.62,12:58:29:453,10.17,666.0
113.78,-3.68,12:58:29:612,11.37,666.0
107.66,-5.76,12:58:29:777,8.15,666.0
103.04,-7.7,12:58:29:949,10.13,666.0
95.1,-8.94,12:58:30:097,10.02,666.0
87.66,-10.41,12:58:30:236,11.99,666.0
81.54,-9.17,12:58:30:386,11.81,666.0
75.1,-9.47,12:58:30:531,12.54,666.0
68.7,-8.1,12:58:30:687,13.53,666.0
63.64,-7.53,12:58:30:842,14.38,666.0
59.75,-6.67,12:58:31:012,13.9,666.0
54.25,-6.0,12:58:31:163,15.66,666.0
49.93,-7.32,12:58:31:307,15.08,666.0
46.38,-8.58,12:58:31:453,15.54,666.0
42.44,-9.29,12:58:31:607,15.66,666.0
38.44,-10.0,12:58:31:770,13.79,666.0
33.37,-10.98,12:58:31:925,12.09,666.0
29.59,-12.55,12:58:32:081,14.85,666.0
26.61,-13.69,12:58:32:240,14.46,666.0
23.47,-15.3,12:58:32:395,14.02,666.0
19.62,-18.82,12:58:32:547,17.16,666.0
17.53,-20.62,12:58:32:693,17.37,666.0
17.22,-22.03,12:58:32:840,17.24,666.0
17.13,-21.55,12:58:32:983,17.24,666.0
17.12,-21.03,12:58:33:127,17.82,666.0
17.87,-20.34,12:58:33:283,19.2,666.0
19.97,-17.44,12:58:33:420,19.65,666.0
22.36,-15.49,12:58:33:562,20.31,666.0
27.13,-12.91,12:58:33:727,19.98,666.0
32.6,-9.43,12:58:33:870,19.92,666.0
37.65,-9.24,12:58:34:015,18.15,666.0
41.29,-7.37,12:58:34:168,18.88,666.0
46.2,-6.23,12:58:34:322,17.56,666.0
50.65,-5.63,12:58:34:477,18.56,666.0
55.13,-4.95,12:58:34:627,17.44,666.0
60.26,-3.46,12:58:34:773,16.23,666.0
63.73,-3.56,12:58:34:924,16.2,666.0
68.51,-2.84,12:58:35:080,17.66,666.0
71.55,-2.75,12:58:35:227,19.51,666.0
79.37,-0.99,12:58:35:395,9.06,666.0
81.35,-0.27,12:58:35:551,13.74,666.0
82.93,0.1,12:58:35:690,17.34,666.0
86.4,0.49,12:58:35:857,18.64,666.0
93.65,2.37,12:58:36:003,17.84,666.0
97.75,2.36,12:58:36:154,16.67,666.0
105.07,2.51,12:58:36:308,12.05,666.0
108.86,2.97,12:58:36:452,17.93,666.0
114.48,3.07,12:58:36:622,14.46,666.0
120.11,3.32,12:58:36:776,14.42,666.0
125.22,5.8,12:58:36:936,15.07,666.0
130.62,7.87,12:58:37:076,12.79,666.0
133.18,8.06,12:58:37:226,14.18,666.0
136.17,9.01,12:58:37:384,14.88,666.0
138.76,9.15,12:58:37:528,15.99,666.0
144.27,11.92,12:58:37:685,16.07,666.0
147.86,12.9,12:58:37:828,12.9,666.0
150.94,15.61,12:58:37:971,14.41,666.0
151.42,18.85,12:58:38:125,16.48,666.0
152.14,24.01,12:58:38:265,16.84,666.0
152.12,30.04,12:58:38:408,17.19,666.0
152.66,32.56,12:58:38:561,16.97,666.0
154.41,36.2,12:58:38:726,15.58,666.0
154.27,36.42,12:58:38:865,15.85,666.0
152.46,32.03,12:58:39:001,16.51,666.0
151.01,28.26,12:58:39:136,13.8,666.0
149.72,24.24,12:58:39:272,10.15,666.0
146.95,20.72,12:58:39:413,11.23,666.0
142.85,16.36,12:58:39:540,11.98,666.0
138.8,11.87,12:58:39:670,11.93,666.0
134.33,8.75,12:58:39:816,12.02,666.0
126.86,6.37,12:58:39:960,10.26,666.0
116.34,4.66,12:58:40:108,11.27,666.0
111.78,3.61,12:58:40:256,13.27,666.0
109.03,3.14,12:58:40:391,12.25,666.0
107.47,2.39,12:58:40:524,7.47,666.0
104.21,1.13,12:58:40:657,11.05,666.0
100.62,-0.3,12:58:40:791,12.65,666.0
94.83,-0.55,12:58:40:925,16.1,666.0
92.71,-1.67,12:58:41:057,18.13,666.0
92.41,0.17,12:58:41:200,14.15,666.0
90.86,0.23,12:58:41:339,11.08,666.0
87.15,-1.11,12:58:41:465,12.23,666.0
81.53,-1.65,12:58:41:588,19.08,666.0
80.0,-1.23,12:58:41:720,17.38,666.0
78.76,-0.92,12:58:41:858,17.05,666.0
77.17,-0.4,12:58:41:997,14.46,666.0
74.6,-0.52,12:58:42:131,16.35,666.0
72.55,-0.78,12:58:42:264,15.21,666.0
68.75,-1.95,12:58:42:406,13.41,666.0
66.51,-3.26,12:58:42:543,14.22,666.0
64.06,-4.86,12:58:42:675,14.05,666.0
63.03,-5.83,12:58:42:812,14.02,666.0
61.54,-6.47,12:58:42:947,14.8,666.0
60.87,-7.25,12:58:43:084,14.75,666.0
59.58,-7.98,12:58:43:215,15.22,666.0
58.19,-8.37,12:58:43:347,16.28,666.0
56.85,-9.14,12:58:43:483,16.16,666.0
54.94,-9.83,12:58:43:613,16.8,666.0
52.61,-10.69,12:58:43:753,15.18,666.0
49.72,-11.69,12:58:43:893,15.25,666.0
46.9,-12.05,12:58:44:033,15.3,666.0
44.2,-12.26,12:58:44:158,16.12,666.0
41.69,-12.62,12:58:44:297,17.17,666.0
39.15,-12.67,12:58:44:439,16.45,666.0
36.47,-13.18,12:58:44:569,17.41,666.0
33.3,-12.52,12:58:44:700,16.3,666.0
30.74,-13.16,12:58:44:835,17.08,666.0
28.06,-13.11,12:58:44:972,16.87,666.0
25.75,-14.22,12:58:45:105,16.4,666.0
22.79,-16.28,12:58:45:237,17.24,666.0
20.28,-17.0,12:58:45:371,17.17,666.0
17.47,-18.63,12:58:45:514,18.27,666.0
16.01,-19.23,12:58:45:640,17.89,666.0
15.77,-21.17,12:58:45:766,18.22,666.0
16.44,-20.49,12:58:45:900,18.25,666.0
16.95,-20.05,12:58:46:035,19.61,666.0
18.63,-20.44,12:58:46:172,19.1,666.0
20.47,-18.8,12:58:46:299,18.89,666.0
22.54,-17.51,12:58:46:423,19.05,666.0
27.28,-15.71,12:58:46:550,19.37,666.0
35.05,-11.67,12:58:46:685,16.93,666.0
40.71,-10.91,12:58:46:831,18.06,666.0
48.24,-9.75,12:58:46:972,17.16,666.0
53.97,-8.87,12:58:47:114,19.05,666.0
59.71,-6.68,12:58:47:241,16.6,666.0
64.44,-5.85,12:58:47:369,15.08,666.0
68.63,-4.82,12:58:47:499,15.79,666.0
